vehicle_id,citizen_id,vehicle_number,vehicle_type
VH005264,CID008799,KA53AB4219,Auto
VH005265,CID008802,KA10AB2412,Car
VH005266,CID008803,KA74AB8085,Truck
VH005267,CID008805,KA03AB6869,Truck
VH005268,CID008806,KA49AB3616,Auto
VH005269,CID008807,KA82AB8289,Truck
VH005270,CID008812,KA51AB2201,Truck
VH005271,CID008813,KA41AB3283,Auto
VH005272,CID008814,KA90AB7567,Truck
VH005273,CID008816,KA23AB3220,Car
VH005274,CID008817,KA02AB6007,Auto
VH005275,CID008819,KA89AB4032,Auto
VH005276,CID008820,KA62AB2475,Truck
VH005277,CID008821,KA90AB2704,Car
VH005278,CID008822,KA21AB6353,Auto
VH005279,CID008823,KA28AB2758,Car
VH005280,CID008827,KA32AB1983,Bike
VH005281,CID008828,KA39AB5901,Auto
VH005282,CID008830,KA81AB2358,Bike
VH005283,CID008833,KA40AB1601,Bike
VH005284,CID008834,KA99AB7099,Car
VH005285,CID008835,KA62AB7306,Truck
VH005286,CID008836,KA29AB3940,Truck
VH005287,CID008837,KA42AB5790,Bike
VH005288,CID008840,KA11AB2167,Car
VH005289,CID008842,KA38AB9137,Truck
VH005290,CID008843,KA58AB6681,Car
VH005291,CID008845,KA28AB3286,Bike
VH005292,CID008846,KA04AB2943,Car
VH005293,CID008848,KA93AB9556,Bike
VH005294,CID008850,KA51AB5247,Bike
VH005295,CID008851,KA37AB8886,Truck
VH005296,CID008852,KA90AB7774,Truck
VH005297,CID008854,KA56AB5208,Bike
VH005298,CID008856,KA50AB1790,Bike
VH005299,CID008857,KA59AB4177,Bike
VH005300,CID008859,KA97AB4073,Auto
VH005301,CID008860,KA57AB3188,Car
VH005302,CID008861,KA77AB1196,Bike
VH005303,CID008862,KA03AB8238,Truck
VH005304,CID008868,KA48AB1612,Truck
VH005305,CID008872,KA68AB9268,Truck
VH005306,CID008874,KA34AB5299,Bike
VH005307,CID008875,KA34AB2690,Bike
VH005308,CID008877,KA21AB3230,Car
VH005309,CID008879,KA85AB8994,Auto
VH005310,CID008881,KA02AB8728,Truck
VH005311,CID008882,KA03AB2673,Car
VH005312,CID008884,KA67AB9148,Bike
VH005313,CID008885,KA53AB9005,Car
VH005314,CID008887,KA42AB5182,Car
VH005315,CID008889,KA72AB4450,Car
VH005316,CID008890,KA45AB4162,Truck
VH005317,CID008891,KA09AB4562,Bike
VH005318,CID008892,KA32AB1682,Car
VH005319,CID008893,KA51AB6357,Auto
VH005320,CID008897,KA11AB9774,Bike
VH005321,CID008899,KA37AB2967,Truck
VH005322,CID008900,KA88AB2063,Car
VH005323,CID008901,KA93AB9227,Auto
VH005324,CID008902,KA03AB9214,Bike
VH005325,CID008904,KA57AB1707,Truck
VH005326,CID008906,KA27AB1876,Bike
VH005327,CID008909,KA60AB8010,Auto
VH005328,CID008911,KA67AB3172,Car
VH005329,CID008912,KA44AB5687,Car
VH005330,CID008913,KA51AB5287,Auto
VH005331,CID008914,KA39AB6463,Auto
VH005332,CID008915,KA76AB9905,Bike
VH005333,CID008916,KA44AB5123,Bike
VH005334,CID008917,KA32AB5956,Bike
VH005335,CID008918,KA33AB3753,Bike
VH005336,CID008920,KA51AB5981,Bike
VH005337,CID008921,KA70AB6127,Bike
VH005338,CID008923,KA34AB2131,Auto
VH005339,CID008925,KA37AB4794,Auto
VH005340,CID008926,KA13AB9003,Bike
VH005341,CID008927,KA37AB5047,Auto
VH005342,CID008936,KA29AB3115,Car
VH005343,CID008940,KA03AB8950,Truck
VH005344,CID008944,KA81AB4579,Bike
VH005345,CID008945,KA91AB9536,Truck
VH005346,CID008946,KA29AB2235,Auto
VH005347,CID008947,KA42AB1087,Truck
VH005348,CID008948,KA58AB5068,Bike
VH005349,CID008950,KA23AB6301,Car
VH005350,CID008952,KA99AB1522,Car
VH005351,CID008953,KA09AB4768,Bike
VH005352,CID008954,KA24AB9087,Bike
VH005353,CID008955,KA83AB9929,Auto
VH005354,CID008957,KA60AB2315,Auto
VH005355,CID008958,KA10AB1992,Car
VH005356,CID008961,KA86AB8322,Truck
VH005357,CID008963,KA10AB2644,Bike
VH005358,CID008964,KA53AB4064,Auto
VH005359,CID008966,KA75AB1117,Truck
VH005360,CID008967,KA06AB4210,Bike
VH005361,CID008968,KA94AB3077,Truck
VH005362,CID008970,KA24AB8243,Bike
VH005363,CID008971,KA86AB8282,Bike
VH005364,CID008972,KA47AB3285,Car
VH005365,CID008974,KA45AB9051,Auto
VH005366,CID008976,KA95AB5211,Bike
VH005367,CID008977,KA43AB6917,Car
VH005368,CID008978,KA26AB2332,Truck
VH005369,CID008979,KA49AB8248,Truck
VH005370,CID008980,KA26AB2466,Car
VH005371,CID008982,KA85AB9720,Bike
VH005372,CID008983,KA72AB7080,Car
VH005373,CID008984,KA46AB3853,Car
VH005374,CID008985,KA77AB8438,Bike
VH005375,CID008986,KA91AB3737,Auto
VH005376,CID008987,KA43AB3173,Auto
VH005377,CID008989,KA48AB5487,Bike
VH005378,CID008991,KA54AB7818,Car
VH005379,CID008993,KA26AB9680,Truck
VH005380,CID008994,KA93AB2885,Auto
VH005381,CID008995,KA93AB5398,Auto
VH005382,CID008996,KA54AB8571,Auto
VH005383,CID008997,KA94AB5227,Truck
VH005384,CID008999,KA76AB2423,Truck
VH005385,CID009003,KA75AB5303,Bike
VH005386,CID009004,KA77AB1591,Car
VH005387,CID009005,KA76AB7821,Car
VH005388,CID009006,KA63AB5788,Bike
VH005389,CID009008,KA25AB2193,Auto
VH005390,CID009009,KA11AB8435,Car
VH005391,CID009010,KA32AB8429,Car
VH005392,CID009013,KA48AB2889,Truck
VH005393,CID009017,KA46AB1733,Bike
VH005394,CID009020,KA17AB2737,Bike
VH005395,CID009021,KA14AB7570,Car
VH005396,CID009023,KA32AB7406,Bike
VH005397,CID009024,KA61AB9450,Auto
VH005398,CID009026,KA07AB7019,Bike
VH005399,CID009029,KA93AB9391,Auto
VH005400,CID009033,KA18AB8848,Auto
VH005401,CID009036,KA68AB1568,Car
VH005402,CID009040,KA36AB4524,Bike
VH005403,CID009042,KA44AB2199,Auto
VH005404,CID009044,KA51AB6772,Truck
VH005405,CID009045,KA34AB3969,Car
VH005406,CID009046,KA85AB4038,Bike
VH005407,CID009047,KA13AB6628,Auto
VH005408,CID009048,KA86AB8494,Bike
VH005409,CID009050,KA40AB4895,Truck
VH005410,CID009051,KA82AB8179,Auto
VH005411,CID009056,KA22AB9277,Auto
VH005412,CID009058,KA20AB2159,Truck
VH005413,CID009059,KA92AB9864,Bike
VH005414,CID009060,KA61AB2691,Auto
VH005415,CID009062,KA71AB3960,Truck
VH005416,CID009063,KA73AB9751,Auto
VH005417,CID009064,KA93AB5087,Auto
VH005418,CID009068,KA43AB4218,Bike
VH005419,CID009072,KA60AB5733,Auto
VH005420,CID009074,KA29AB4021,Bike
VH005421,CID009075,KA41AB7805,Auto
VH005422,CID009077,KA90AB9636,Truck
VH005423,CID009079,KA74AB1840,Auto
VH005424,CID009082,KA33AB6108,Auto
VH005425,CID009084,KA44AB6635,Auto
VH005426,CID009085,KA37AB2274,Auto
VH005427,CID009086,KA31AB7399,Truck
VH005428,CID009087,KA49AB8439,Bike
VH005429,CID009089,KA29AB4493,Truck
VH005430,CID009092,KA96AB5065,Truck
VH005431,CID009093,KA62AB3446,Auto
VH005432,CID009094,KA99AB8231,Auto
VH005433,CID009095,KA59AB4062,Car
VH005434,CID009096,KA84AB8418,Bike
VH005435,CID009098,KA49AB5380,Truck
VH005436,CID009101,KA76AB7820,Auto
VH005437,CID009102,KA76AB7197,Auto
VH005438,CID009103,KA04AB6141,Truck
VH005439,CID009104,KA98AB3979,Auto
VH005440,CID009105,KA49AB8868,Bike
VH005441,CID009106,KA30AB4287,Auto
VH005442,CID009107,KA46AB7214,Bike
VH005443,CID009108,KA90AB8719,Car
VH005444,CID009109,KA75AB2994,Car
VH005445,CID009110,KA21AB3596,Bike
VH005446,CID009111,KA72AB4520,Car
VH005447,CID009114,KA92AB9059,Car
VH005448,CID009115,KA84AB9108,Bike
VH005449,CID009116,KA31AB3547,Bike
VH005450,CID009118,KA02AB6159,Bike
VH005451,CID009119,KA29AB9747,Car
VH005452,CID009121,KA62AB8920,Car
VH005453,CID009122,KA12AB9341,Auto
VH005454,CID009123,KA68AB6684,Truck
VH005455,CID009125,KA61AB8019,Truck
VH005456,CID009126,KA46AB2993,Bike
VH005457,CID009128,KA80AB7884,Auto
VH005458,CID009129,KA88AB4086,Bike
VH005459,CID009131,KA24AB9122,Truck
VH005460,CID009134,KA49AB6773,Truck
VH005461,CID009135,KA54AB3329,Truck
VH005462,CID009136,KA14AB4289,Bike
VH005463,CID009138,KA36AB4617,Bike
VH005464,CID009140,KA01AB6284,Bike
VH005465,CID009141,KA56AB6655,Auto
VH005466,CID009145,KA97AB8991,Car
VH005467,CID009150,KA28AB5537,Bike
VH005468,CID009152,KA61AB9107,Bike
VH005469,CID009153,KA80AB1398,Bike
VH005470,CID009154,KA64AB8057,Car
VH005471,CID009156,KA27AB3548,Truck
VH005472,CID009159,KA90AB6848,Auto
VH005473,CID009160,KA84AB7858,Bike
VH005474,CID009164,KA71AB8346,Truck
VH005475,CID009167,KA26AB3880,Truck
VH005476,CID009168,KA73AB2858,Truck
VH005477,CID009169,KA05AB7539,Auto
VH005478,CID009171,KA83AB1446,Truck
VH005479,CID009173,KA41AB8587,Truck
VH005480,CID009175,KA52AB7821,Car
VH005481,CID009176,KA07AB9268,Auto
VH005482,CID009178,KA70AB4934,Car
VH005483,CID009179,KA32AB4194,Truck
VH005484,CID009181,KA56AB8717,Bike
VH005485,CID009182,KA21AB3086,Auto
VH005486,CID009183,KA03AB6265,Auto
VH005487,CID009185,KA17AB8074,Car
VH005488,CID009186,KA94AB1777,Bike
VH005489,CID009187,KA55AB4914,Car
VH005490,CID009188,KA77AB2840,Bike
VH005491,CID009189,KA33AB5149,Bike
VH005492,CID009191,KA08AB3560,Car
VH005493,CID009192,KA88AB4096,Car
VH005494,CID009193,KA22AB3732,Car
VH005495,CID009195,KA32AB6539,Truck
VH005496,CID009198,KA37AB9162,Bike
VH005497,CID009199,KA22AB9892,Car
VH005498,CID009201,KA22AB2247,Truck
VH005499,CID009202,KA72AB4158,Auto
VH005500,CID009203,KA95AB9627,Bike
VH005501,CID009204,KA29AB7824,Car
VH005502,CID009205,KA82AB8358,Truck
VH005503,CID009206,KA19AB7056,Car
VH005504,CID009207,KA86AB9849,Auto
VH005505,CID009209,KA82AB5512,Bike
VH005506,CID009212,KA74AB4012,Bike
VH005507,CID009213,KA95AB2065,Auto
VH005508,CID009217,KA89AB9079,Auto
VH005509,CID009218,KA76AB2125,Auto
VH005510,CID009221,KA57AB8060,Truck
VH005511,CID009223,KA17AB5048,Car
VH005512,CID009230,KA41AB7144,Bike
VH005513,CID009232,KA91AB3199,Car
VH005514,CID009235,KA30AB5898,Car
VH005515,CID009236,KA75AB8269,Bike
VH005516,CID009238,KA41AB4239,Auto
VH005517,CID009241,KA48AB6780,Auto
VH005518,CID009242,KA82AB3267,Truck
VH005519,CID009244,KA03AB9308,Auto
VH005520,CID009246,KA06AB1451,Car
VH005521,CID009247,KA72AB6278,Car
VH005522,CID009248,KA35AB5996,Car
VH005523,CID009251,KA37AB2682,Truck
VH005524,CID009253,KA41AB3523,Bike
VH005525,CID009254,KA92AB2457,Truck
VH005526,CID009256,KA40AB5603,Car
VH005527,CID009257,KA55AB7196,Bike
VH005528,CID009259,KA09AB5125,Car
VH005529,CID009260,KA24AB9995,Bike
VH005530,CID009263,KA80AB3933,Car
VH005531,CID009266,KA11AB6244,Car
VH005532,CID009267,KA04AB1780,Bike
VH005533,CID009268,KA94AB6723,Truck
VH005534,CID009271,KA31AB4127,Car
VH005535,CID009272,KA52AB1446,Bike
VH005536,CID009274,KA54AB1778,Truck
VH005537,CID009275,KA87AB4953,Auto
VH005538,CID009276,KA86AB3102,Car
VH005539,CID009279,KA11AB6337,Bike
VH005540,CID009280,KA53AB8747,Car
VH005541,CID009281,KA56AB5974,Bike
VH005542,CID009285,KA79AB8306,Auto
VH005543,CID009290,KA59AB8385,Truck
VH005544,CID009291,KA35AB5057,Car
VH005545,CID009292,KA22AB8272,Bike
VH005546,CID009294,KA84AB1532,Auto
VH005547,CID009295,KA76AB2407,Truck
VH005548,CID009296,KA25AB3687,Car
VH005549,CID009298,KA32AB2026,Truck
VH005550,CID009302,KA88AB6053,Truck
VH005551,CID009303,KA44AB5796,Car
VH005552,CID009304,KA67AB3874,Bike
VH005553,CID009306,KA26AB2448,Auto
VH005554,CID009307,KA86AB1612,Car
VH005555,CID009308,KA83AB9142,Bike
VH005556,CID009309,KA82AB3616,Truck
VH005557,CID009310,KA28AB3865,Auto
VH005558,CID009311,KA47AB2550,Car
VH005559,CID009312,KA92AB4394,Bike
VH005560,CID009314,KA82AB9692,Bike
VH005561,CID009315,KA91AB2136,Car
VH005562,CID009318,KA63AB8552,Auto
VH005563,CID009320,KA75AB8047,Bike
VH005564,CID009326,KA58AB2557,Truck
VH005565,CID009327,KA53AB4987,Auto
VH005566,CID009328,KA95AB4747,Auto
VH005567,CID009329,KA60AB6530,Bike
VH005568,CID009331,KA38AB2873,Bike
VH005569,CID009333,KA64AB1230,Bike
VH005570,CID009335,KA99AB8336,Truck
VH005571,CID009337,KA81AB9186,Truck
VH005572,CID009338,KA79AB1221,Truck
VH005573,CID009340,KA59AB5404,Bike
VH005574,CID009342,KA97AB5801,Truck
VH005575,CID009344,KA21AB6377,Truck
VH005576,CID009345,KA59AB7757,Truck
VH005577,CID009346,KA24AB4912,Auto
VH005578,CID009347,KA26AB7310,Auto
VH005579,CID009349,KA57AB7440,Bike
VH005580,CID009353,KA17AB4304,Car
VH005581,CID009354,KA17AB3583,Bike
VH005582,CID009355,KA60AB3475,Truck
VH005583,CID009356,KA77AB7465,Car
VH005584,CID009357,KA29AB8844,Bike
VH005585,CID009358,KA20AB9278,Bike
VH005586,CID009359,KA98AB5033,Auto
VH005587,CID009360,KA41AB2075,Auto
VH005588,CID009361,KA82AB3253,Truck
VH005589,CID009363,KA08AB4579,Car
VH005590,CID009364,KA56AB8130,Bike
VH005591,CID009365,KA11AB2081,Bike
VH005592,CID009366,KA20AB9952,Truck
VH005593,CID009367,KA78AB4993,Auto
VH005594,CID009368,KA42AB1916,Truck
VH005595,CID009369,KA85AB3892,Car
VH005596,CID009371,KA90AB8374,Car
VH005597,CID009374,KA13AB6353,Auto
VH005598,CID009375,KA99AB5031,Car
VH005599,CID009376,KA50AB3615,Car
VH005600,CID009379,KA76AB3283,Car
VH005601,CID009380,KA17AB8557,Bike
VH005602,CID009381,KA05AB4254,Truck
VH005603,CID009382,KA45AB3090,Car
VH005604,CID009385,KA98AB7028,Auto
VH005605,CID009386,KA81AB1416,Auto
VH005606,CID009389,KA18AB7512,Auto
VH005607,CID009391,KA36AB8237,Car
VH005608,CID009393,KA30AB4762,Bike
VH005609,CID009395,KA02AB4499,Car
VH005610,CID009398,KA77AB3553,Auto
VH005611,CID009400,KA98AB2855,Truck
VH005612,CID009401,KA57AB4020,Truck
VH005613,CID009403,KA22AB5849,Bike
VH005614,CID009404,KA43AB3823,Bike
VH005615,CID009406,KA01AB3900,Car
VH005616,CID009407,KA30AB3661,Bike
VH005617,CID009408,KA91AB2890,Auto
VH005618,CID009409,KA29AB8054,Auto
VH005619,CID009411,KA47AB9058,Car
VH005620,CID009412,KA12AB5840,Bike
VH005621,CID009414,KA52AB2568,Truck
VH005622,CID009415,KA63AB6742,Truck
VH005623,CID009418,KA34AB9869,Bike
VH005624,CID009419,KA64AB2833,Auto
VH005625,CID009420,KA88AB1119,Bike
VH005626,CID009421,KA66AB2456,Truck
VH005627,CID009422,KA48AB1862,Car
VH005628,CID009425,KA44AB1235,Car
VH005629,CID009427,KA14AB5952,Truck
VH005630,CID009429,KA84AB6948,Truck
VH005631,CID009430,KA45AB4439,Truck
VH005632,CID009431,KA82AB9220,Auto
VH005633,CID009432,KA57AB2325,Auto
VH005634,CID009433,KA44AB2179,Car
VH005635,CID009434,KA06AB9075,Car
VH005636,CID009435,KA50AB5363,Auto
VH005637,CID009436,KA19AB8785,Bike
VH005638,CID009438,KA51AB2436,Car
VH005639,CID009439,KA78AB4163,Auto
VH005640,CID009441,KA12AB3819,Auto
VH005641,CID009442,KA75AB7268,Car
VH005642,CID009443,KA07AB4455,Car
VH005643,CID009444,KA78AB1948,Truck
VH005644,CID009448,KA91AB4639,Car
VH005645,CID009449,KA55AB7708,Truck
VH005646,CID009451,KA45AB7545,Truck
VH005647,CID009452,KA15AB7708,Auto
VH005648,CID009454,KA44AB2538,Truck
VH005649,CID009457,KA06AB5250,Car
VH005650,CID009459,KA86AB3407,Car
VH005651,CID009461,KA47AB9216,Bike
VH005652,CID009463,KA96AB9367,Auto
VH005653,CID009464,KA95AB7672,Auto
VH005654,CID009465,KA72AB1151,Car
VH005655,CID009467,KA37AB4576,Car
VH005656,CID009469,KA78AB9585,Bike
VH005657,CID009471,KA54AB7854,Bike
VH005658,CID009473,KA14AB5698,Truck
VH005659,CID009474,KA43AB4369,Truck
VH005660,CID009476,KA42AB8560,Bike
VH005661,CID009478,KA80AB4025,Car
VH005662,CID009479,KA79AB2348,Bike
VH005663,CID009480,KA43AB3701,Car
VH005664,CID009482,KA36AB4336,Bike
VH005665,CID009483,KA59AB7379,Truck
VH005666,CID009484,KA15AB3992,Bike
VH005667,CID009485,KA35AB6019,Auto
VH005668,CID009486,KA61AB6263,Bike
VH005669,CID009488,KA04AB4453,Auto
VH005670,CID009489,KA22AB9080,Auto
VH005671,CID009490,KA68AB6269,Truck
VH005672,CID009492,KA72AB4448,Auto
VH005673,CID009493,KA88AB2855,Car
VH005674,CID009495,KA66AB2563,Truck
VH005675,CID009496,KA67AB9665,Bike
VH005676,CID009499,KA24AB7674,Auto
VH005677,CID009502,KA02AB7570,Bike
VH005678,CID009503,KA74AB8477,Auto
VH005679,CID009504,KA69AB5407,Car
VH005680,CID009505,KA91AB8162,Auto
VH005681,CID009507,KA43AB6590,Auto
VH005682,CID009508,KA51AB6345,Bike
VH005683,CID009509,KA83AB3083,Car
VH005684,CID009510,KA60AB6050,Bike
VH005685,CID009513,KA68AB4801,Truck
VH005686,CID009514,KA64AB2183,Car
VH005687,CID009517,KA06AB1603,Car
VH005688,CID009521,KA03AB3597,Truck
VH005689,CID009522,KA05AB7134,Auto
VH005690,CID009523,KA75AB3136,Auto
VH005691,CID009524,KA25AB4661,Truck
VH005692,CID009525,KA11AB3380,Auto
VH005693,CID009526,KA96AB3831,Car
VH005694,CID009527,KA32AB5186,Auto
VH005695,CID009532,KA34AB1340,Car
VH005696,CID009536,KA82AB3657,Car
VH005697,CID009537,KA51AB6654,Bike
VH005698,CID009539,KA27AB7667,Truck
VH005699,CID009540,KA06AB9640,Truck
VH005700,CID009542,KA71AB7041,Auto
VH005701,CID009544,KA69AB7867,Truck
VH005702,CID009545,KA41AB3738,Bike
VH005703,CID009548,KA67AB8015,Truck
VH005704,CID009549,KA26AB3116,Truck
VH005705,CID009550,KA33AB5936,Bike
VH005706,CID009551,KA63AB1253,Auto
VH005707,CID009554,KA33AB4824,Bike
VH005708,CID009556,KA82AB9099,Car
VH005709,CID009557,KA78AB6318,Bike
VH005710,CID009560,KA98AB2699,Bike
VH005711,CID009561,KA93AB8603,Truck
VH005712,CID009562,KA40AB5277,Auto
VH005713,CID009566,KA14AB7614,Truck
VH005714,CID009567,KA92AB4357,Car
VH005715,CID009571,KA21AB9479,Truck
VH005716,CID009572,KA06AB7912,Bike
VH005717,CID009575,KA63AB9827,Bike
VH005718,CID009577,KA80AB1446,Bike
VH005719,CID009578,KA29AB8796,Car
VH005720,CID009579,KA01AB9809,Truck
VH005721,CID009581,KA33AB9640,Car
VH005722,CID009582,KA56AB6761,Truck
VH005723,CID009583,KA24AB7338,Bike
VH005724,CID009584,KA38AB5647,Auto
VH005725,CID009588,KA68AB5687,Truck
VH005726,CID009589,KA70AB6238,Bike
VH005727,CID009591,KA53AB7261,Bike
VH005728,CID009592,KA90AB9437,Car
VH005729,CID009593,KA44AB2558,Auto
VH005730,CID009594,KA85AB4293,Bike
VH005731,CID009596,KA92AB6130,Car
VH005732,CID009597,KA57AB3413,Truck
VH005733,CID009599,KA64AB8741,Auto
VH005734,CID009601,KA34AB6157,Auto
VH005735,CID009602,KA56AB6315,Bike
VH005736,CID009603,KA17AB6181,Car
VH005737,CID009604,KA23AB4205,Bike
VH005738,CID009606,KA13AB2943,Bike
VH005739,CID009607,KA89AB2964,Truck
VH005740,CID009608,KA30AB6145,Truck
VH005741,CID009609,KA93AB7417,Auto
VH005742,CID009612,KA54AB9580,Auto
VH005743,CID009615,KA93AB9997,Bike
VH005744,CID009617,KA58AB5406,Auto
VH005745,CID009618,KA48AB1457,Auto
VH005746,CID009620,KA76AB7180,Car
VH005747,CID009621,KA39AB5977,Auto
VH005748,CID009623,KA54AB4514,Bike
VH005749,CID009625,KA86AB8382,Bike
VH005750,CID009628,KA92AB9364,Bike
VH005751,CID009630,KA10AB5329,Car
VH005752,CID009631,KA54AB8837,Car
VH005753,CID009633,KA08AB3858,Auto
VH005754,CID009634,KA01AB3235,Car
VH005755,CID009636,KA82AB9990,Bike
VH005756,CID009639,KA92AB2065,Truck
VH005757,CID009642,KA10AB5290,Truck
VH005758,CID009645,KA73AB7410,Bike
VH005759,CID009647,KA95AB8922,Bike
VH005760,CID009649,KA67AB4998,Bike
VH005761,CID009650,KA76AB4402,Car
VH005762,CID009651,KA93AB8119,Bike
VH005763,CID009652,KA45AB2513,Car
VH005764,CID009653,KA78AB3648,Auto
VH005765,CID009654,KA53AB7735,Bike
VH005766,CID009655,KA49AB4162,Car
VH005767,CID009656,KA84AB6368,Bike
VH005768,CID009658,KA35AB1470,Car
VH005769,CID009659,KA78AB9099,Truck
VH005770,CID009662,KA68AB6764,Bike
VH005771,CID009663,KA39AB1219,Car
VH005772,CID009665,KA10AB4095,Car
VH005773,CID009671,KA52AB6367,Truck
VH005774,CID009672,KA38AB7508,Auto
VH005775,CID009673,KA78AB2558,Auto
VH005776,CID009675,KA32AB7011,Bike
VH005777,CID009676,KA68AB7518,Bike
VH005778,CID009677,KA25AB8640,Bike
VH005779,CID009680,KA68AB9829,Truck
VH005780,CID009681,KA87AB4108,Truck
VH005781,CID009686,KA22AB5335,Truck
VH005782,CID009687,KA59AB6100,Bike
VH005783,CID009688,KA55AB8415,Auto
VH005784,CID009689,KA52AB8051,Bike
VH005785,CID009690,KA88AB9795,Car
VH005786,CID009693,KA33AB8307,Bike
VH005787,CID009694,KA51AB3351,Bike
VH005788,CID009696,KA24AB6729,Truck
VH005789,CID009697,KA91AB4515,Truck
VH005790,CID009700,KA27AB9311,Truck
VH005791,CID009702,KA14AB2030,Truck
VH005792,CID009703,KA29AB7894,Auto
VH005793,CID009705,KA53AB3218,Truck
VH005794,CID009707,KA71AB2774,Truck
VH005795,CID009708,KA77AB5288,Auto
VH005796,CID009709,KA96AB1732,Auto
VH005797,CID009710,KA42AB3474,Bike
VH005798,CID009711,KA31AB7551,Truck
VH005799,CID009714,KA82AB6389,Bike
VH005800,CID009717,KA98AB6292,Auto
VH005801,CID009719,KA37AB9761,Truck
VH005802,CID009721,KA75AB6014,Bike
VH005803,CID009723,KA44AB8278,Car
VH005804,CID009724,KA39AB3539,Car
VH005805,CID009725,KA18AB7625,Auto
VH005806,CID009728,KA82AB8086,Bike
VH005807,CID009729,KA42AB5058,Bike
VH005808,CID009730,KA86AB7697,Car
VH005809,CID009732,KA06AB2096,Bike
VH005810,CID009735,KA88AB2766,Auto
VH005811,CID009736,KA37AB7979,Auto
VH005812,CID009737,KA96AB9600,Truck
VH005813,CID009738,KA53AB1437,Car
VH005814,CID009739,KA08AB9061,Bike
VH005815,CID009740,KA22AB5222,Truck
VH005816,CID009741,KA05AB8502,Bike
VH005817,CID009742,KA23AB3996,Truck
VH005818,CID009743,KA38AB1295,Truck
VH005819,CID009744,KA37AB1565,Truck
VH005820,CID009745,KA90AB1455,Auto
VH005821,CID009746,KA37AB7988,Auto
VH005822,CID009749,KA88AB5197,Car
VH005823,CID009750,KA64AB4754,Truck
VH005824,CID009751,KA35AB8205,Auto
VH005825,CID009753,KA55AB1706,Auto
VH005826,CID009754,KA91AB7212,Auto
VH005827,CID009757,KA71AB7549,Car
VH005828,CID009758,KA56AB2488,Car
VH005829,CID009762,KA77AB1282,Bike
VH005830,CID009763,KA55AB9405,Truck
VH005831,CID009766,KA09AB2796,Truck
VH005832,CID009768,KA84AB5712,Truck
VH005833,CID009772,KA59AB3878,Truck
VH005834,CID009775,KA52AB7565,Auto
VH005835,CID009776,KA18AB7098,Truck
VH005836,CID009777,KA42AB7926,Car
VH005837,CID009778,KA42AB7935,Auto
VH005838,CID009779,KA58AB2717,Auto
VH005839,CID009781,KA34AB6689,Auto
VH005840,CID009784,KA40AB7545,Bike
VH005841,CID009786,KA42AB7386,Car
VH005842,CID009787,KA77AB5162,Truck
VH005843,CID009788,KA64AB9795,Car
VH005844,CID009789,KA24AB7299,Bike
VH005845,CID009793,KA98AB4383,Bike
VH005846,CID009796,KA93AB4959,Truck
VH005847,CID009798,KA66AB9708,Bike
VH005848,CID009800,KA83AB4343,Car
VH005849,CID009802,KA27AB8468,Auto
VH005850,CID009804,KA01AB3604,Truck
VH005851,CID009805,KA81AB1543,Car
VH005852,CID009807,KA64AB1526,Bike
VH005853,CID009808,KA83AB9006,Bike
VH005854,CID009809,KA21AB6499,Car
VH005855,CID009810,KA03AB7018,Truck
VH005856,CID009811,KA40AB4291,Auto
VH005857,CID009814,KA12AB9855,Truck
VH005858,CID009815,KA98AB1265,Car
VH005859,CID009816,KA52AB3244,Auto
VH005860,CID009817,KA47AB5545,Auto
VH005861,CID009819,KA41AB2831,Car
VH005862,CID009821,KA32AB6176,Car
VH005863,CID009822,KA72AB3485,Truck
VH005864,CID009824,KA22AB9990,Bike
VH005865,CID009825,KA49AB9846,Auto
VH005866,CID009828,KA54AB9719,Car
VH005867,CID009830,KA77AB9762,Bike
VH005868,CID009831,KA55AB3352,Auto
VH005869,CID009833,KA70AB8093,Auto
VH005870,CID009834,KA15AB1865,Auto
VH005871,CID009836,KA77AB1338,Car
VH005872,CID009837,KA65AB3692,Bike
VH005873,CID009839,KA52AB6454,Car
VH005874,CID009840,KA94AB1223,Bike
VH005875,CID009842,KA68AB6810,Car
VH005876,CID009843,KA37AB9473,Truck
VH005877,CID009846,KA07AB1471,Bike
VH005878,CID009847,KA19AB3679,Auto
VH005879,CID009850,KA43AB4593,Auto
VH005880,CID009852,KA91AB6273,Car
VH005881,CID009853,KA24AB6856,Truck
VH005882,CID009856,KA11AB5560,Auto
VH005883,CID009859,KA35AB2469,Auto
VH005884,CID009860,KA23AB6142,Car
VH005885,CID009861,KA13AB3290,Truck
VH005886,CID009862,KA74AB9084,Bike
VH005887,CID009863,KA97AB2224,Truck
VH005888,CID009864,KA32AB2238,Truck
VH005889,CID009866,KA96AB1594,Truck
VH005890,CID009867,KA16AB5053,Auto
VH005891,CID009868,KA74AB2304,Bike
VH005892,CID009872,KA14AB4312,Bike
VH005893,CID009873,KA92AB7512,Truck
VH005894,CID009874,KA24AB3708,Bike
VH005895,CID009875,KA80AB3531,Car
VH005896,CID009876,KA57AB9635,Car
VH005897,CID009881,KA89AB6193,Bike
VH005898,CID009885,KA91AB8533,Auto
VH005899,CID009889,KA41AB2181,Auto
VH005900,CID009890,KA64AB7947,Bike
VH005901,CID009891,KA37AB6186,Truck
VH005902,CID009892,KA75AB6499,Car
VH005903,CID009893,KA46AB6452,Car
VH005904,CID009895,KA41AB6944,Bike
VH005905,CID009899,KA04AB9223,Car
