victim_id,case_id,citizen_id,injury_level
VIC007435,CASE002375,CID004336,None
VIC007436,CASE008855,CID003030,None
VIC007437,CASE004811,CID001475,None
VIC007438,CASE000912,CID008174,Critical
VIC007439,CASE004477,CID000353,Critical
VIC007440,CASE004279,CID009305,None
VIC007441,CASE004630,CID003699,Minor
VIC007442,CASE005815,CID008202,None
VIC007443,CASE001458,CID009746,Critical
VIC007444,CASE007231,CID009890,None
VIC007445,CASE008445,CID004183,Serious
VIC007446,CASE004830,CID009206,Minor
VIC007447,CASE009610,CID007969,Serious
VIC007448,CASE007963,CID008635,Serious
VIC007449,CASE001681,CID008481,None
VIC007450,CASE003732,CID003050,Serious
VIC007451,CASE003648,CID003082,None
VIC007452,CASE008431,CID009062,Critical
VIC007453,CASE009264,CID003966,None
VIC007454,CASE008358,CID003131,Critical
VIC007455,CASE003930,CID002051,None
VIC007456,CASE006950,CID005603,Minor
VIC007457,CASE004979,CID004126,Serious
VIC007458,CASE006051,CID006444,Minor
VIC007459,CASE004977,CID005121,Critical
VIC007460,CASE006500,CID003582,Critical
VIC007461,CASE004694,CID003275,Minor
VIC007462,CASE002445,CID003881,Critical
VIC007463,CASE006565,CID005691,Serious
VIC007464,CASE008833,CID001837,Minor
VIC007465,CASE004048,CID002012,Minor
VIC007466,CASE000517,CID005449,Minor
VIC007467,CASE009508,CID004845,Serious
VIC007468,CASE005637,CID008743,Serious
VIC007469,CASE001560,CID009785,None
VIC007470,CASE003338,CID001585,Critical
VIC007471,CASE003984,CID003742,Minor
VIC007472,CASE006692,CID006017,Serious
VIC007473,CASE002863,CID002533,Minor
VIC007474,CASE005547,CID001692,Critical
VIC007475,CASE009931,CID002894,Minor
VIC007476,CASE001423,CID006504,Serious
VIC007477,CASE008742,CID001229,Serious
VIC007478,CASE001552,CID003209,Minor
VIC007479,CASE002542,CID002985,None
VIC007480,CASE003454,CID004369,Serious
VIC007481,CASE000296,CID003185,Serious
VIC007482,CASE003175,CID000577,Critical
VIC007483,CASE002134,CID005365,None
VIC007484,CASE009119,CID000827,Critical
VIC007485,CASE002063,CID004077,Minor
VIC007486,CASE007256,CID009590,Critical
VIC007487,CASE000619,CID002321,Minor
VIC007488,CASE009483,CID004689,Critical
VIC007489,CASE000051,CID009420,Serious
VIC007490,CASE000688,CID008949,None
VIC007491,CASE007523,CID000489,None
VIC007492,CASE000959,CID003773,Serious
VIC007493,CASE000735,CID008348,Minor
VIC007494,CASE001445,CID000451,None
VIC007495,CASE008657,CID002623,Minor
VIC007496,CASE006252,CID002736,Serious
VIC007497,CASE009319,CID002185,Critical
VIC007498,CASE001486,CID000631,Serious
VIC007499,CASE009933,CID000252,None
VIC007500,CASE006797,CID001373,Minor
VIC007501,CASE005957,CID006722,None
VIC007502,CASE001367,CID005388,None
VIC007503,CASE008718,CID000682,None
VIC007504,CASE008830,CID000365,None
VIC007505,CASE004207,CID005351,Serious
VIC007506,CASE005130,CID006922,Minor
VIC007507,CASE000379,CID007811,Serious
VIC007508,CASE008684,CID008585,Serious
VIC007509,CASE004763,CID000049,Minor
VIC007510,CASE001164,CID003461,Critical
VIC007511,CASE004896,CID007097,None
VIC007512,CASE003063,CID005432,None
VIC007513,CASE000759,CID007249,Serious
VIC007514,CASE000546,CID001547,None
VIC007515,CASE005917,CID000218,Minor
VIC007516,CASE000172,CID009751,Critical
VIC007517,CASE007423,CID002545,Serious
VIC007518,CASE005041,CID000741,None
VIC007519,CASE000854,CID006637,Critical
VIC007520,CASE002380,CID005641,None
VIC007521,CASE001726,CID006659,None
VIC007522,CASE008161,CID000103,Minor
VIC007523,CASE007794,CID000585,None
VIC007524,CASE004847,CID009466,Critical
VIC007525,CASE007836,CID005285,Serious
VIC007526,CASE007876,CID002033,None
VIC007527,CASE006477,CID000357,Minor
VIC007528,CASE003258,CID000320,Critical
VIC007529,CASE006361,CID008757,None
VIC007530,CASE009450,CID003406,Serious
VIC007531,CASE004478,CID006368,None
VIC007532,CASE007364,CID009035,None
VIC007533,CASE007927,CID001511,None
VIC007534,CASE007561,CID001538,Serious
VIC007535,CASE008307,CID001305,Serious
VIC007536,CASE007826,CID003788,Serious
VIC007537,CASE005537,CID001526,Minor
VIC007538,CASE002539,CID003139,Serious
VIC007539,CASE004226,CID003112,Serious
VIC007540,CASE007537,CID007790,None
VIC007541,CASE002909,CID002564,Critical
VIC007542,CASE000740,CID009461,Serious
VIC007543,CASE002856,CID002209,Minor
VIC007544,CASE004250,CID003571,Serious
VIC007545,CASE007397,CID009012,Minor
VIC007546,CASE009462,CID004140,Serious
VIC007547,CASE003336,CID005140,Serious
VIC007548,CASE007492,CID005689,Serious
VIC007549,CASE005946,CID004128,Serious
VIC007550,CASE000198,CID008588,Minor
VIC007551,CASE004315,CID002910,Serious
VIC007552,CASE009349,CID000494,Minor
VIC007553,CASE008532,CID004282,Minor
VIC007554,CASE009967,CID004351,None
VIC007555,CASE008211,CID008784,Critical
VIC007556,CASE005097,CID007994,Critical
VIC007557,CASE008191,CID004365,Minor
VIC007558,CASE003039,CID007323,Critical
VIC007559,CASE000541,CID009408,None
VIC007560,CASE003624,CID009208,None
VIC007561,CASE006740,CID002313,Minor
VIC007562,CASE001431,CID001062,Minor
VIC007563,CASE003870,CID003832,Minor
VIC007564,CASE000347,CID004643,Serious
VIC007565,CASE004091,CID007177,None
VIC007566,CASE008889,CID001088,Serious
VIC007567,CASE002211,CID007512,Minor
VIC007568,CASE003230,CID001635,Serious
VIC007569,CASE000394,CID009854,Critical
VIC007570,CASE007503,CID008584,Minor
VIC007571,CASE009612,CID000044,Minor
VIC007572,CASE009620,CID000644,Minor
VIC007573,CASE007047,CID004885,None
VIC007574,CASE008400,CID004468,Minor
VIC007575,CASE005492,CID005503,Minor
VIC007576,CASE006654,CID009665,Critical
VIC007577,CASE007427,CID006334,Minor
VIC007578,CASE000815,CID009269,Critical
VIC007579,CASE006186,CID006700,None
VIC007580,CASE004231,CID008120,Serious
VIC007581,CASE003171,CID004400,None
VIC007582,CASE003367,CID001334,None
VIC007583,CASE005961,CID000774,Minor
VIC007584,CASE002263,CID006022,Critical
VIC007585,CASE000562,CID005460,Serious
VIC007586,CASE006348,CID001322,Serious
VIC007587,CASE003744,CID007061,Serious
VIC007588,CASE002124,CID003313,Serious
VIC007589,CASE006167,CID009844,Minor
VIC007590,CASE007175,CID000256,Minor
VIC007591,CASE004936,CID005730,Serious
VIC007592,CASE000987,CID004621,None
VIC007593,CASE003349,CID009472,Critical
VIC007594,CASE001024,CID001075,None
VIC007595,CASE003586,CID006828,Serious
VIC007596,CASE008773,CID002469,Serious
VIC007597,CASE006316,CID000453,None
VIC007598,CASE001384,CID001113,None
VIC007599,CASE009311,CID005671,None
VIC007600,CASE005603,CID008359,Minor
VIC007601,CASE003928,CID008083,Critical
VIC007602,CASE007596,CID003077,Serious
VIC007603,CASE003161,CID008640,Critical
VIC007604,CASE005832,CID009852,Minor
VIC007605,CASE000741,CID004239,None
VIC007606,CASE006381,CID000522,Minor
VIC007607,CASE004574,CID007289,Serious
VIC007608,CASE002091,CID005925,None
VIC007609,CASE009489,CID007931,Serious
VIC007610,CASE008501,CID006364,Critical
VIC007611,CASE009708,CID006345,Minor
VIC007612,CASE007962,CID000246,Critical
VIC007613,CASE004176,CID003792,Minor
VIC007614,CASE005396,CID009762,Serious
VIC007615,CASE004146,CID007427,None
VIC007616,CASE007983,CID004180,Critical
VIC007617,CASE006476,CID004887,Serious
VIC007618,CASE007033,CID003861,None
VIC007619,CASE009134,CID009365,Serious
VIC007620,CASE002815,CID004670,Serious
VIC007621,CASE004942,CID001029,Critical
VIC007622,CASE006032,CID006012,None
VIC007623,CASE000764,CID007625,Serious
VIC007624,CASE001632,CID000977,Critical
VIC007625,CASE008813,CID004396,Critical
VIC007626,CASE003331,CID008779,None
VIC007627,CASE004742,CID004015,None
VIC007628,CASE007947,CID005116,Minor
VIC007629,CASE003288,CID002562,Serious
VIC007630,CASE004212,CID009919,Minor
VIC007631,CASE001010,CID005291,None
VIC007632,CASE001014,CID006120,Minor
VIC007633,CASE006121,CID008041,None
VIC007634,CASE004365,CID008392,Critical
VIC007635,CASE005466,CID008123,Minor
VIC007636,CASE005679,CID002593,None
VIC007637,CASE007692,CID004524,Serious
VIC007638,CASE008876,CID008860,Serious
VIC007639,CASE004923,CID008954,Minor
VIC007640,CASE005750,CID007827,Serious
VIC007641,CASE003762,CID008456,Minor
VIC007642,CASE007748,CID004625,None
VIC007643,CASE002914,CID008843,Serious
VIC007644,CASE004788,CID006564,Minor
VIC007645,CASE001393,CID001496,Serious
VIC007646,CASE006686,CID007919,Minor
VIC007647,CASE009288,CID007718,Serious
VIC007648,CASE001336,CID009584,Minor
VIC007649,CASE004642,CID006471,None
VIC007650,CASE004901,CID000111,Critical
VIC007651,CASE006685,CID006667,None
VIC007652,CASE008014,CID001656,Minor
VIC007653,CASE002098,CID003463,Minor
VIC007654,CASE004360,CID003490,Minor
VIC007655,CASE003804,CID009822,Critical
VIC007656,CASE002931,CID005315,Critical
VIC007657,CASE002935,CID001708,Minor
VIC007658,CASE006777,CID009927,Minor
VIC007659,CASE003619,CID006730,Critical
VIC007660,CASE001065,CID008789,Serious
VIC007661,CASE001517,CID008149,None
VIC007662,CASE007709,CID006938,None
VIC007663,CASE001308,CID000461,Minor
VIC007664,CASE005144,CID000613,Minor
VIC007665,CASE002411,CID001039,Serious
VIC007666,CASE006591,CID006041,None
VIC007667,CASE005414,CID008429,Minor
VIC007668,CASE000059,CID003195,Minor
VIC007669,CASE007119,CID001750,Critical
VIC007670,CASE006586,CID001772,None
VIC007671,CASE000886,CID001214,None
VIC007672,CASE003770,CID004241,Minor
VIC007673,CASE007048,CID003008,Serious
VIC007674,CASE008035,CID008384,Serious
VIC007675,CASE003557,CID001020,Critical
VIC007676,CASE000782,CID004549,None
VIC007677,CASE001314,CID001840,Critical
VIC007678,CASE007716,CID005031,Critical
VIC007679,CASE004293,CID007630,Serious
VIC007680,CASE007004,CID009832,Critical
VIC007681,CASE006593,CID006706,Critical
VIC007682,CASE004342,CID000446,Minor
VIC007683,CASE001961,CID001935,Minor
VIC007684,CASE002856,CID005377,Serious
VIC007685,CASE003656,CID002247,Critical
VIC007686,CASE000984,CID007474,Critical
VIC007687,CASE004536,CID002402,Critical
VIC007688,CASE004024,CID004866,Minor
VIC007689,CASE009871,CID006130,Minor
VIC007690,CASE009764,CID008194,Serious
VIC007691,CASE001217,CID008841,Serious
VIC007692,CASE008363,CID000132,Critical
VIC007693,CASE007446,CID007699,Serious
VIC007694,CASE000859,CID007462,Minor
VIC007695,CASE003146,CID002276,Critical
VIC007696,CASE007162,CID000167,None
VIC007697,CASE000245,CID004785,Serious
VIC007698,CASE000459,CID007389,Critical
VIC007699,CASE004412,CID008889,Critical
VIC007700,CASE003145,CID005140,Critical
VIC007701,CASE008840,CID003990,Critical
VIC007702,CASE006496,CID009230,Minor
VIC007703,CASE007580,CID009799,Serious
VIC007704,CASE009628,CID001688,Critical
VIC007705,CASE003323,CID006827,Minor
VIC007706,CASE000524,CID002454,Serious
VIC007707,CASE003477,CID000990,Critical
VIC007708,CASE005629,CID005893,Serious
VIC007709,CASE005207,CID009203,Minor
VIC007710,CASE008250,CID002113,Minor
VIC007711,CASE005979,CID009661,Minor
VIC007712,CASE003034,CID003474,Minor
VIC007713,CASE008316,CID002338,Minor
VIC007714,CASE009809,CID002688,Minor
VIC007715,CASE007746,CID009964,None
VIC007716,CASE008179,CID009498,Minor
VIC007717,CASE007405,CID009462,None
VIC007718,CASE005082,CID002160,None
VIC007719,CASE009522,CID003667,Minor
VIC007720,CASE006807,CID003359,Minor
VIC007721,CASE006777,CID005049,Minor
VIC007722,CASE008398,CID008625,None
VIC007723,CASE007381,CID002108,Serious
VIC007724,CASE005877,CID000909,Serious
VIC007725,CASE007232,CID003389,Minor
VIC007726,CASE008593,CID009529,Serious
VIC007727,CASE000146,CID007591,Minor
VIC007728,CASE008729,CID004489,Minor
VIC007729,CASE005018,CID006514,Minor
VIC007730,CASE004314,CID003673,None
VIC007731,CASE005240,CID009436,Minor
VIC007732,CASE004397,CID005331,None
VIC007733,CASE006272,CID007037,None
VIC007734,CASE005178,CID004291,Critical
VIC007735,CASE001807,CID004144,Serious
VIC007736,CASE008867,CID009385,Serious
VIC007737,CASE005808,CID002947,None
VIC007738,CASE009175,CID008132,Minor
VIC007739,CASE001698,CID004711,Critical
VIC007740,CASE007060,CID008287,Minor
VIC007741,CASE006147,CID009811,Serious
VIC007742,CASE006675,CID002135,Serious
VIC007743,CASE004692,CID001851,Minor
VIC007744,CASE008052,CID005058,Critical
VIC007745,CASE001107,CID009699,Critical
VIC007746,CASE005684,CID003003,Minor
VIC007747,CASE004658,CID002884,Serious
VIC007748,CASE008829,CID002546,Critical
VIC007749,CASE002448,CID009766,Serious
VIC007750,CASE004662,CID003216,Minor
VIC007751,CASE005845,CID006959,Serious
VIC007752,CASE009601,CID009821,None
VIC007753,CASE000376,CID006000,Minor
VIC007754,CASE002120,CID003543,None
VIC007755,CASE000687,CID002810,Serious
VIC007756,CASE001837,CID009402,Critical
VIC007757,CASE003542,CID009048,Critical
VIC007758,CASE004454,CID002075,Minor
VIC007759,CASE003589,CID007974,Minor
VIC007760,CASE001962,CID006492,Critical
VIC007761,CASE005159,CID005789,None
VIC007762,CASE009616,CID003537,None
VIC007763,CASE000961,CID008484,None
VIC007764,CASE004347,CID002990,Serious
VIC007765,CASE002547,CID005826,Serious
VIC007766,CASE005181,CID006328,None
VIC007767,CASE002423,CID002278,Serious
VIC007768,CASE009097,CID008675,None
VIC007769,CASE006152,CID002325,Minor
VIC007770,CASE007380,CID006903,None
VIC007771,CASE008232,CID002720,Serious
VIC007772,CASE008416,CID003200,Minor
VIC007773,CASE006658,CID001463,Minor
VIC007774,CASE000258,CID001405,Minor
VIC007775,CASE003655,CID002767,Minor
VIC007776,CASE000834,CID009162,Serious
VIC007777,CASE000080,CID008495,Minor
VIC007778,CASE007369,CID009363,None
VIC007779,CASE001813,CID005699,Minor
VIC007780,CASE009642,CID007686,Minor
VIC007781,CASE001937,CID009409,None
VIC007782,CASE006664,CID009271,Critical
VIC007783,CASE001945,CID008563,None
VIC007784,CASE008894,CID000196,Minor
VIC007785,CASE006773,CID003362,None
VIC007786,CASE003380,CID008201,Critical
VIC007787,CASE002746,CID009596,None
VIC007788,CASE003377,CID003135,None
VIC007789,CASE009992,CID003587,None
VIC007790,CASE003453,CID008423,Minor
VIC007791,CASE006577,CID007439,None
VIC007792,CASE000907,CID008863,Critical
VIC007793,CASE005474,CID006696,Minor
VIC007794,CASE002994,CID004150,Critical
VIC007795,CASE000401,CID000581,Serious
VIC007796,CASE005709,CID007853,None
VIC007797,CASE006709,CID002867,Critical
VIC007798,CASE008882,CID008724,Critical
VIC007799,CASE007373,CID000251,Minor
VIC007800,CASE009371,CID001148,Serious
VIC007801,CASE007917,CID000093,Serious
VIC007802,CASE008030,CID006558,Minor
VIC007803,CASE008482,CID005613,None
VIC007804,CASE008194,CID008824,Minor
VIC007805,CASE008537,CID000311,Critical
VIC007806,CASE000107,CID003486,Critical
VIC007807,CASE000298,CID003301,None
VIC007808,CASE006031,CID000072,Serious
VIC007809,CASE007720,CID003728,Serious
VIC007810,CASE002000,CID003719,Critical
VIC007811,CASE007948,CID000235,Critical
VIC007812,CASE007995,CID005431,Minor
VIC007813,CASE008778,CID008257,None
VIC007814,CASE002257,CID005062,Minor
VIC007815,CASE001523,CID002293,Minor
VIC007816,CASE006952,CID007143,Critical
VIC007817,CASE004891,CID001782,Critical
VIC007818,CASE007465,CID009486,Serious
VIC007819,CASE008616,CID001258,Serious
VIC007820,CASE004992,CID002794,Serious
VIC007821,CASE003179,CID008260,None
VIC007822,CASE002763,CID004037,Serious
VIC007823,CASE009258,CID008418,Minor
VIC007824,CASE007143,CID008870,None
VIC007825,CASE005983,CID002065,Critical
VIC007826,CASE004514,CID000563,Minor
VIC007827,CASE000431,CID009731,Critical
VIC007828,CASE009600,CID007278,Critical
VIC007829,CASE008389,CID009689,Critical
VIC007830,CASE008308,CID003280,None
VIC007831,CASE002650,CID002141,None
VIC007832,CASE008430,CID007403,Serious
VIC007833,CASE000668,CID007343,None
VIC007834,CASE002617,CID006300,None
VIC007835,CASE001304,CID003825,Minor
VIC007836,CASE004333,CID009707,None
VIC007837,CASE004057,CID001904,Serious
VIC007838,CASE002997,CID006142,Minor
VIC007839,CASE008173,CID009826,Critical
VIC007840,CASE001512,CID009884,None
VIC007841,CASE007822,CID009414,Critical
VIC007842,CASE009981,CID000205,None
VIC007843,CASE006379,CID003517,None
VIC007844,CASE005512,CID006190,Serious
VIC007845,CASE001723,CID003184,Critical
VIC007846,CASE001933,CID008504,Critical
VIC007847,CASE002014,CID000787,Critical
VIC007848,CASE002539,CID005165,Critical
VIC007849,CASE006492,CID005553,Serious
VIC007850,CASE005738,CID006470,Minor
VIC007851,CASE004790,CID001613,Critical
VIC007852,CASE004450,CID008403,None
VIC007853,CASE000600,CID005019,Critical
VIC007854,CASE006395,CID002888,Serious
VIC007855,CASE002994,CID007469,Serious
VIC007856,CASE003841,CID009727,Minor
VIC007857,CASE006718,CID003631,Serious
VIC007858,CASE001354,CID006249,Serious
VIC007859,CASE005852,CID000681,None
VIC007860,CASE000008,CID000960,None
VIC007861,CASE004085,CID006845,Critical
VIC007862,CASE000382,CID002121,Critical
VIC007863,CASE006835,CID003614,Serious
VIC007864,CASE008387,CID002071,Serious
VIC007865,CASE007428,CID000148,Critical
VIC007866,CASE005947,CID003750,Critical
VIC007867,CASE005877,CID009535,None
VIC007868,CASE004918,CID000213,Serious
VIC007869,CASE006310,CID004056,Serious
VIC007870,CASE008318,CID009609,Serious
VIC007871,CASE002285,CID009655,None
VIC007872,CASE000422,CID000190,Minor
VIC007873,CASE000661,CID009327,Critical
VIC007874,CASE002236,CID009538,Serious
VIC007875,CASE009708,CID009603,None
VIC007876,CASE004668,CID006177,None
VIC007877,CASE004401,CID006947,Serious
VIC007878,CASE001120,CID003065,None
VIC007879,CASE000051,CID001070,Minor
VIC007880,CASE001219,CID004233,Serious
VIC007881,CASE004956,CID001471,None
VIC007882,CASE004100,CID004996,None
VIC007883,CASE008080,CID002157,None
VIC007884,CASE003946,CID006284,Serious
VIC007885,CASE005709,CID006998,Minor
VIC007886,CASE008713,CID005926,None
VIC007887,CASE006353,CID008795,Critical
VIC007888,CASE004133,CID005212,Critical
VIC007889,CASE001630,CID003016,Serious
VIC007890,CASE006205,CID000330,Critical
VIC007891,CASE007647,CID001970,Critical
VIC007892,CASE004215,CID006241,Critical
VIC007893,CASE006373,CID007672,Critical
VIC007894,CASE009667,CID006895,Critical
VIC007895,CASE003078,CID009009,Critical
VIC007896,CASE004681,CID007382,Critical
VIC007897,CASE000482,CID005132,Serious
VIC007898,CASE008317,CID007031,Minor
VIC007899,CASE004251,CID005842,Minor
VIC007900,CASE007583,CID000275,None
VIC007901,CASE008716,CID001242,None
VIC007902,CASE001965,CID003084,None
VIC007903,CASE007614,CID002312,Critical
VIC007904,CASE009647,CID009364,None
VIC007905,CASE001093,CID004569,Serious
VIC007906,CASE004756,CID008780,Critical
VIC007907,CASE002403,CID001535,None
VIC007908,CASE005477,CID005540,None
VIC007909,CASE001691,CID005036,Serious
VIC007910,CASE003945,CID005992,Serious
VIC007911,CASE003237,CID004157,Critical
VIC007912,CASE004970,CID004751,None
VIC007913,CASE006108,CID002207,None
VIC007914,CASE007825,CID008453,Serious
VIC007915,CASE009269,CID005407,None
VIC007916,CASE008242,CID003486,None
VIC007917,CASE003100,CID003819,Serious
VIC007918,CASE005198,CID009308,None
VIC007919,CASE003654,CID003766,Critical
VIC007920,CASE003946,CID002398,Critical
VIC007921,CASE002604,CID001854,Critical
VIC007922,CASE004492,CID007210,Serious
VIC007923,CASE007684,CID003548,None
VIC007924,CASE009064,CID007471,Minor
VIC007925,CASE006341,CID007897,None
VIC007926,CASE001143,CID002709,None
VIC007927,CASE001168,CID001977,Minor
VIC007928,CASE008717,CID006298,Minor
VIC007929,CASE000320,CID002635,Serious
VIC007930,CASE004900,CID007718,Serious
VIC007931,CASE007255,CID004945,Minor
VIC007932,CASE005276,CID004267,None
VIC007933,CASE001662,CID003533,Serious
VIC007934,CASE007438,CID000759,None
VIC007935,CASE002239,CID006439,Minor
VIC007936,CASE007234,CID003872,None
VIC007937,CASE000745,CID000645,None
