case_id,fir_number,crime_type,station_id,officer_id,status,priority,incident_date,registered_date,city,district,description,estimated_loss
CASE007688,FIR2026007688,Online Scam,ST0029,OFF00220,Pending,Medium,2023-08-19,2025-07-16,Mysuru,Ballari,Magni sequi qui voluptate eos officia repellendus hic perspiciatis inventore totam amet quibusdam.,356668
CASE007689,FIR2026007689,Cyber Fraud,ST0006,OFF00206,Closed,High,2025-10-14,2025-08-07,Hubballi,Mysuru,Voluptate voluptates vero quibusdam placeat saepe veritatis temporibus eaque totam repellendus commodi aut.,917634
CASE007690,FIR2026007690,UPI Fraud,ST0060,OFF00484,Pending,Medium,2025-06-23,2023-01-22,Bengaluru,Bengaluru Urban,Dignissimos necessitatibus tempore sit laborum quia cum.,83563
CASE007691,FIR2026007691,Chain Snatching,ST0058,OFF00094,Under Investigation,Medium,2024-03-09,2023-11-16,Mangaluru,Bengaluru Urban,Odio nulla eos fugiat odio dicta est iste amet rerum quos nemo occaecati temporibus corporis amet.,931982
CASE007692,FIR2026007692,Chain Snatching,ST0045,OFF00042,Closed,Medium,2023-11-21,2025-10-15,Mysuru,Dakshina Kannada,Neque dolor velit animi pariatur non optio voluptas officia rerum nostrum porro saepe deserunt modi.,502404
CASE007693,FIR2026007693,Burglary,ST0026,OFF00126,Open,Low,2024-02-22,2025-06-10,Mangaluru,Bengaluru Urban,Earum delectus dolores minus iste rerum incidunt sint ullam iste quam a corporis blanditiis.,980615
CASE007694,FIR2026007694,ATM Fraud,ST0060,OFF00174,Open,High,2024-09-07,2024-01-08,Mysuru,Shivamogga,Corporis labore adipisci quam magni voluptate tempore velit qui commodi ullam perspiciatis quasi alias nam repudiandae.,483307
CASE007695,FIR2026007695,Online Scam,ST0068,OFF00232,Open,Low,2023-10-11,2023-12-16,Tumakuru,Shivamogga,Hic ipsum officiis eius maxime quos eligendi.,900838
CASE007696,FIR2026007696,ATM Fraud,ST0052,OFF00366,Pending,Low,2025-01-07,2023-12-11,Hubballi,Belagavi,Quod quibusdam odit assumenda reiciendis aliquid possimus dicta molestiae dolorem quis earum asperiores a.,294954
CASE007697,FIR2026007697,Burglary,ST0069,OFF00054,Closed,Critical,2024-07-12,2023-10-04,Belagavi,Ballari,Perferendis assumenda harum ut aut nobis laborum quod ex voluptatibus tempore odit modi pariatur.,828624
CASE007698,FIR2026007698,Domestic Violence,ST0010,OFF00332,Open,High,2026-07-11,2024-04-29,Mangaluru,Dharwad,Impedit facere quasi quis repudiandae incidunt velit cum molestias odio aliquam vero praesentium ratione unde commodi.,806905
CASE007699,FIR2026007699,Kidnapping,ST0071,OFF00297,Pending,Medium,2024-08-24,2025-07-31,Belagavi,Ballari,Id quod illum officia dolores corporis occaecati quas tenetur.,997938
CASE007700,FIR2026007700,Kidnapping,ST0093,OFF00076,Closed,Low,2023-11-22,2023-02-12,Tumakuru,Dharwad,Sint ipsam quidem molestias veniam eveniet amet dicta nobis neque cupiditate.,472038
CASE007701,FIR2026007701,Burglary,ST0080,OFF00390,Closed,Low,2025-05-23,2025-02-16,Belagavi,Dakshina Kannada,Quidem praesentium eos sit eum nemo aspernatur hic cupiditate repellat eaque dolor autem eveniet adipisci nisi.,312760
CASE007702,FIR2026007702,Missing Person,ST0030,OFF00088,Closed,Medium,2025-09-05,2025-07-09,Shivamogga,Shivamogga,Doloribus tenetur sunt unde aliquid deleniti minus error.,642454
CASE007703,FIR2026007703,Drug Trafficking,ST0088,OFF00373,Closed,Medium,2023-12-13,2025-07-03,Belagavi,Bengaluru Urban,Dicta molestias facilis quasi a consequuntur neque enim.,75537
CASE007704,FIR2026007704,Missing Person,ST0001,OFF00184,Under Investigation,Critical,2025-02-18,2025-10-31,Shivamogga,Dharwad,Repudiandae nostrum aperiam inventore unde consequuntur quae rerum assumenda quasi.,970921
CASE007705,FIR2026007705,Domestic Violence,ST0012,OFF00238,Pending,Critical,2025-04-01,2025-03-06,Bengaluru,Ballari,Nulla illo quam dolore architecto odio excepturi iure fuga officia.,120894
CASE007706,FIR2026007706,UPI Fraud,ST0022,OFF00282,Under Investigation,High,2026-02-06,2025-05-17,Belagavi,Ballari,Non atque accusantium repudiandae beatae corrupti pariatur cum aperiam vero.,707495
CASE007707,FIR2026007707,Chain Snatching,ST0051,OFF00408,Open,Low,2025-03-01,2026-03-05,Ballari,Ballari,Nam dolorum inventore culpa natus recusandae architecto a eum dignissimos neque expedita vel.,343009
CASE007708,FIR2026007708,Kidnapping,ST0061,OFF00250,Pending,Medium,2026-01-25,2023-12-03,Mangaluru,Dharwad,Consequatur dolore omnis vel libero vero deleniti reprehenderit autem saepe officia impedit.,818106
CASE007709,FIR2026007709,Identity Theft,ST0082,OFF00326,Open,High,2026-02-13,2025-01-23,Mysuru,Shivamogga,Voluptatibus quo vitae quaerat provident ipsa cum hic rerum accusamus ducimus fuga.,277355
CASE007710,FIR2026007710,Cyber Fraud,ST0075,OFF00059,Pending,Medium,2023-07-23,2025-08-30,Mysuru,Dharwad,Quos dolore quidem ex unde reiciendis molestiae praesentium mollitia alias.,420558
CASE007711,FIR2026007711,Missing Person,ST0053,OFF00301,Open,Low,2026-04-28,2025-12-21,Ballari,Tumakuru,Totam quam animi nemo vitae minima at eius nesciunt placeat.,209456
CASE007712,FIR2026007712,Murder,ST0003,OFF00431,Under Investigation,Medium,2025-12-04,2025-02-12,Hubballi,Shivamogga,Beatae atque facilis accusantium nobis quas odio magni perspiciatis tenetur recusandae.,552025
CASE007713,FIR2026007713,Cyber Fraud,ST0054,OFF00460,Closed,High,2025-09-25,2024-03-17,Ballari,Tumakuru,Laboriosam explicabo maxime aperiam cum non consequatur unde corrupti molestiae temporibus.,669932
CASE007714,FIR2026007714,Murder,ST0015,OFF00252,Under Investigation,Low,2025-02-19,2023-02-14,Mangaluru,Shivamogga,Assumenda fugiat minus molestiae rerum nemo distinctio provident quo aut sapiente illo aut itaque tempore voluptates.,118385
CASE007715,FIR2026007715,Cyber Fraud,ST0093,OFF00352,Pending,High,2025-03-21,2024-04-21,Shivamogga,Dharwad,Ut earum possimus provident ipsa recusandae voluptate aut minima.,474311
CASE007716,FIR2026007716,Online Scam,ST0093,OFF00270,Under Investigation,Critical,2025-09-16,2025-01-06,Hubballi,Shivamogga,Aliquid ipsum quisquam ipsa et rem quas corporis minus iste unde illum veritatis maiores unde tenetur.,176429
CASE007717,FIR2026007717,Assault,ST0005,OFF00471,Pending,Medium,2023-07-26,2025-02-28,Mangaluru,Shivamogga,Deserunt eligendi pariatur labore esse perspiciatis tempore officiis iure modi expedita voluptas quibusdam natus.,853115
CASE007718,FIR2026007718,Vehicle Theft,ST0080,OFF00475,Open,High,2024-02-18,2026-03-02,Mangaluru,Belagavi,Tenetur nesciunt at numquam illum perferendis doloremque odio enim ipsa incidunt nisi odit accusamus accusantium.,590222
CASE007719,FIR2026007719,Murder,ST0065,OFF00234,Closed,Critical,2024-11-29,2023-02-28,Mangaluru,Dakshina Kannada,Quam facere quis reprehenderit laborum incidunt tempore unde tenetur consequatur sapiente ratione earum maiores iure.,177051
CASE007720,FIR2026007720,Mobile Theft,ST0070,OFF00381,Pending,Medium,2024-02-11,2024-04-27,Hubballi,Tumakuru,Soluta sit fuga qui doloremque quos ut exercitationem temporibus quod quia minima aspernatur perferendis suscipit.,47557
CASE007721,FIR2026007721,Missing Person,ST0001,OFF00048,Pending,Medium,2024-03-07,2023-09-05,Mysuru,Dakshina Kannada,Dolores aperiam rerum qui occaecati error aliquam alias cumque dicta ipsam ex laborum repudiandae.,927830
CASE007722,FIR2026007722,ATM Fraud,ST0072,OFF00420,Under Investigation,Medium,2024-03-26,2023-12-07,Mysuru,Bengaluru Urban,Quam minus fugit soluta inventore architecto praesentium incidunt ducimus officiis rerum dolorem.,259420
CASE007723,FIR2026007723,Domestic Violence,ST0027,OFF00263,Pending,Medium,2023-09-02,2026-03-27,Mangaluru,Dakshina Kannada,Sed repellendus voluptate incidunt nobis quod sapiente.,929904
CASE007724,FIR2026007724,Murder,ST0067,OFF00055,Under Investigation,Medium,2024-01-06,2023-12-08,Belagavi,Dakshina Kannada,Totam facere provident quas sit sit quis illo aliquam eum earum.,429295
CASE007725,FIR2026007725,Drug Trafficking,ST0006,OFF00005,Pending,Low,2024-04-27,2023-10-17,Tumakuru,Tumakuru,Quae fugiat cumque saepe expedita aut adipisci mollitia sed occaecati corporis similique odio quas laboriosam.,364741
CASE007726,FIR2026007726,Domestic Violence,ST0077,OFF00046,Closed,Medium,2025-12-24,2024-09-04,Bengaluru,Tumakuru,Autem et laboriosam necessitatibus assumenda ipsam exercitationem recusandae adipisci totam facere.,702451
CASE007727,FIR2026007727,ATM Fraud,ST0041,OFF00401,Closed,Low,2025-10-01,2023-04-09,Ballari,Shivamogga,Saepe officiis dicta ad voluptate quae at voluptates porro magnam eum distinctio magnam itaque.,547801
CASE007728,FIR2026007728,Drug Trafficking,ST0079,OFF00127,Pending,Medium,2024-07-12,2025-09-13,Belagavi,Belagavi,Fugit iure alias voluptatibus temporibus nam veritatis deserunt sequi.,835961
CASE007729,FIR2026007729,Drug Trafficking,ST0011,OFF00048,Closed,Medium,2024-07-08,2023-03-31,Hubballi,Shivamogga,Consequuntur dolorum sequi nulla dicta aut labore delectus exercitationem amet quasi eligendi.,989731
CASE007730,FIR2026007730,Online Scam,ST0095,OFF00381,Under Investigation,High,2025-06-07,2023-11-25,Mysuru,Ballari,Blanditiis culpa minima quas unde ad similique numquam provident et voluptates cupiditate.,571321
CASE007731,FIR2026007731,Cyber Fraud,ST0027,OFF00351,Closed,Low,2023-07-22,2024-10-20,Shivamogga,Ballari,Tenetur amet ea nam quibusdam dolores adipisci corporis enim amet.,100346
CASE007732,FIR2026007732,Domestic Violence,ST0079,OFF00166,Open,Low,2024-01-10,2023-03-12,Tumakuru,Bengaluru Urban,Laboriosam facilis officia occaecati dolorem illo sit beatae deleniti fugiat.,208139
CASE007733,FIR2026007733,Assault,ST0045,OFF00498,Closed,Low,2023-12-17,2025-09-28,Belagavi,Dharwad,Ipsa fuga earum eos minus voluptatum delectus sit similique veniam nihil quibusdam.,28478
CASE007734,FIR2026007734,Kidnapping,ST0060,OFF00099,Open,Medium,2025-11-25,2024-05-19,Shivamogga,Belagavi,Voluptate quidem perferendis suscipit magni quis ex rerum.,19372
CASE007735,FIR2026007735,ATM Fraud,ST0074,OFF00114,Pending,High,2024-11-26,2023-05-28,Mangaluru,Tumakuru,Reiciendis ut minus est esse itaque accusamus a optio.,608177
CASE007736,FIR2026007736,UPI Fraud,ST0079,OFF00086,Under Investigation,Low,2024-02-12,2023-03-16,Shivamogga,Ballari,Ipsa sunt consectetur voluptatum ratione hic at officia error magnam ex inventore recusandae quas.,878436
CASE007737,FIR2026007737,UPI Fraud,ST0035,OFF00174,Closed,Low,2024-04-03,2025-12-29,Mangaluru,Dharwad,Quod nam harum amet molestias autem iure provident suscipit necessitatibus ullam ea.,786227
CASE007738,FIR2026007738,Murder,ST0050,OFF00276,Under Investigation,Low,2024-08-13,2023-08-31,Ballari,Dakshina Kannada,Aliquid dolores molestiae a odio tempora repellendus distinctio aliquid repudiandae placeat fugit.,828880
CASE007739,FIR2026007739,Cyber Fraud,ST0023,OFF00477,Open,Low,2025-09-05,2024-04-18,Bengaluru,Dharwad,Illo iusto quas nihil amet beatae nam dolores possimus.,845270
CASE007740,FIR2026007740,Drug Trafficking,ST0011,OFF00259,Open,Medium,2025-12-17,2025-01-05,Tumakuru,Dharwad,Blanditiis tempora aperiam tempora officiis dignissimos cum iure sed consequuntur facilis.,681111
CASE007741,FIR2026007741,Domestic Violence,ST0011,OFF00125,Under Investigation,High,2025-01-06,2023-10-24,Bengaluru,Ballari,Occaecati accusamus numquam reiciendis veritatis molestias minus beatae commodi odio nam libero error.,477599
CASE007742,FIR2026007742,Vehicle Theft,ST0001,OFF00338,Under Investigation,High,2026-06-14,2024-11-11,Bengaluru,Ballari,Voluptates nihil placeat sapiente quos officia aliquam consectetur aspernatur cupiditate temporibus enim autem totam.,15116
CASE007743,FIR2026007743,Cyber Fraud,ST0015,OFF00087,Pending,Low,2024-09-06,2023-04-18,Belagavi,Shivamogga,Quas fugit doloribus odit culpa a corrupti doloremque vero neque dolorem voluptatum alias porro porro.,932402
CASE007744,FIR2026007744,ATM Fraud,ST0068,OFF00389,Closed,Critical,2026-03-19,2023-09-23,Mangaluru,Shivamogga,Voluptate veniam iure magnam sint temporibus necessitatibus autem numquam voluptate minima qui.,969631
CASE007745,FIR2026007745,Chain Snatching,ST0095,OFF00376,Closed,Critical,2024-07-18,2024-01-04,Mangaluru,Bengaluru Urban,Maxime repellendus repellendus eos quidem similique sint quisquam molestiae dolorum.,590776
CASE007746,FIR2026007746,Online Scam,ST0090,OFF00232,Under Investigation,High,2025-04-21,2024-11-20,Belagavi,Tumakuru,Sequi aliquam neque ut occaecati in neque quasi molestiae totam veritatis est nobis.,673357
CASE007747,FIR2026007747,Cyber Fraud,ST0073,OFF00146,Pending,High,2025-05-02,2025-12-07,Ballari,Dakshina Kannada,Repellendus voluptatibus reprehenderit aspernatur aut fugiat temporibus atque labore sed sapiente hic.,186986
CASE007748,FIR2026007748,Identity Theft,ST0064,OFF00497,Under Investigation,Medium,2024-01-10,2023-11-02,Mangaluru,Ballari,Possimus adipisci rerum possimus libero quae iure.,23655
CASE007749,FIR2026007749,Vehicle Theft,ST0057,OFF00221,Pending,Medium,2025-10-19,2023-06-03,Shivamogga,Shivamogga,Aperiam voluptates facere aspernatur reprehenderit nobis debitis.,44810
CASE007750,FIR2026007750,Identity Theft,ST0054,OFF00274,Pending,High,2023-09-09,2023-01-27,Bengaluru,Belagavi,Fugit consequatur numquam adipisci rem accusamus aut ex voluptatibus illo temporibus.,34820
CASE007751,FIR2026007751,Vehicle Theft,ST0003,OFF00288,Open,High,2025-11-23,2025-09-01,Bengaluru,Dharwad,Dolores repudiandae animi nulla delectus voluptatum nam architecto cumque molestias fugiat non pariatur aperiam facilis dignissimos.,179771
CASE007752,FIR2026007752,Chain Snatching,ST0019,OFF00120,Open,Low,2025-07-21,2026-02-08,Ballari,Dakshina Kannada,Dolorum illo sint repellat tempora occaecati aliquam officia repellat quidem ullam nisi.,970631
CASE007753,FIR2026007753,ATM Fraud,ST0087,OFF00488,Open,Critical,2024-09-26,2024-07-02,Tumakuru,Dharwad,Perspiciatis rem possimus delectus quasi earum inventore repellat laborum nostrum saepe quis molestiae asperiores.,124130
CASE007754,FIR2026007754,Domestic Violence,ST0011,OFF00498,Under Investigation,Medium,2025-08-23,2023-09-22,Tumakuru,Mysuru,Sunt dolores laudantium voluptatem optio ad ad natus vero assumenda inventore nulla explicabo natus.,615391
CASE007755,FIR2026007755,ATM Fraud,ST0046,OFF00323,Closed,Low,2023-12-05,2025-03-19,Hubballi,Shivamogga,Fuga mollitia sunt ad nobis doloremque aut voluptatibus harum maiores.,277562
CASE007756,FIR2026007756,Mobile Theft,ST0090,OFF00056,Pending,Critical,2023-12-01,2024-11-03,Shivamogga,Tumakuru,Cumque neque ex occaecati atque animi cupiditate architecto debitis iure consequatur non placeat non dolorem.,469301
CASE007757,FIR2026007757,ATM Fraud,ST0062,OFF00277,Pending,Low,2026-03-03,2025-06-15,Mysuru,Dakshina Kannada,Architecto reprehenderit veniam doloribus officiis odio illum harum alias.,143477
CASE007758,FIR2026007758,UPI Fraud,ST0067,OFF00174,Closed,High,2025-02-24,2025-10-12,Bengaluru,Mysuru,Dolorum reprehenderit non beatae eos incidunt non dolorum similique a libero provident id.,842873
CASE007759,FIR2026007759,Chain Snatching,ST0020,OFF00274,Under Investigation,Critical,2024-12-05,2025-10-06,Shivamogga,Bengaluru Urban,Voluptatibus ullam possimus maxime fugiat culpa culpa illum saepe nam repudiandae ullam vero pariatur.,870264
CASE007760,FIR2026007760,Kidnapping,ST0083,OFF00283,Closed,Critical,2024-10-27,2024-12-23,Shivamogga,Shivamogga,Maiores numquam debitis accusamus voluptatibus maxime consequatur enim commodi repellendus fugit.,828902
CASE007761,FIR2026007761,Murder,ST0055,OFF00162,Closed,Medium,2023-11-10,2023-06-09,Hubballi,Ballari,Omnis quam quo temporibus dolores cum unde quasi minus suscipit.,450700
CASE007762,FIR2026007762,Burglary,ST0023,OFF00112,Under Investigation,Medium,2025-05-08,2025-06-19,Hubballi,Belagavi,Maxime provident atque velit accusamus repellendus maiores minima tempore id.,496765
CASE007763,FIR2026007763,Burglary,ST0050,OFF00074,Under Investigation,Medium,2026-03-17,2024-08-10,Bengaluru,Belagavi,Fugiat velit accusamus culpa consequatur adipisci vitae rem itaque quod beatae doloremque eveniet unde.,696396
CASE007764,FIR2026007764,Vehicle Theft,ST0085,OFF00016,Under Investigation,Low,2025-06-22,2025-01-27,Mysuru,Ballari,Eius corporis inventore odit voluptatibus mollitia sed dolor minima vel eligendi facere ullam officia suscipit similique.,264824
CASE007765,FIR2026007765,Assault,ST0055,OFF00126,Closed,Critical,2025-01-23,2025-05-21,Mangaluru,Shivamogga,Ab consectetur accusantium ut inventore asperiores rerum vitae voluptate asperiores.,930019
CASE007766,FIR2026007766,Vehicle Theft,ST0091,OFF00298,Open,Critical,2024-10-20,2025-10-26,Mysuru,Dharwad,Tempora adipisci cumque perferendis distinctio nisi tempora culpa perferendis perferendis velit consequuntur repudiandae.,474517
CASE007767,FIR2026007767,Online Scam,ST0025,OFF00120,Pending,Critical,2023-11-02,2024-01-09,Belagavi,Ballari,Fugit assumenda fugiat debitis ut magni sit.,934738
CASE007768,FIR2026007768,Drug Trafficking,ST0030,OFF00079,Open,Low,2025-12-13,2025-06-10,Tumakuru,Dakshina Kannada,Aliquid cumque sequi consequuntur quas harum praesentium.,496933
CASE007769,FIR2026007769,Murder,ST0093,OFF00305,Pending,Low,2023-12-28,2024-04-21,Mangaluru,Mysuru,Illo veniam iusto dicta aspernatur magnam quo modi quam officia rem excepturi odio.,298777
CASE007770,FIR2026007770,Missing Person,ST0044,OFF00325,Under Investigation,Medium,2026-06-22,2024-05-09,Belagavi,Bengaluru Urban,Sunt asperiores ipsam ducimus vero eveniet accusantium velit necessitatibus perspiciatis nam adipisci labore optio sed illum.,820337
CASE007771,FIR2026007771,Drug Trafficking,ST0026,OFF00388,Open,Critical,2026-01-24,2024-10-23,Mysuru,Bengaluru Urban,Deserunt aut iste velit eos facilis nobis doloribus asperiores voluptas nam non.,614480
CASE007772,FIR2026007772,Domestic Violence,ST0052,OFF00413,Open,High,2026-03-28,2023-09-22,Ballari,Dharwad,Ab reprehenderit accusamus voluptates sed voluptatibus quasi quod itaque dolorem.,766402
CASE007773,FIR2026007773,UPI Fraud,ST0072,OFF00359,Pending,Low,2025-07-04,2023-05-01,Shivamogga,Belagavi,Fugiat animi laborum magnam deleniti eveniet praesentium eum laboriosam rerum voluptates deserunt eos voluptate.,423250
CASE007774,FIR2026007774,Domestic Violence,ST0040,OFF00092,Pending,Low,2025-05-11,2023-05-16,Belagavi,Belagavi,Quibusdam sit nostrum praesentium sed quae fuga doloribus perspiciatis quos illo cupiditate eius similique sit.,583452
CASE007775,FIR2026007775,Domestic Violence,ST0095,OFF00493,Under Investigation,Low,2025-07-28,2023-11-19,Shivamogga,Bengaluru Urban,Aut architecto nisi eum sunt beatae natus non recusandae fuga ipsam quaerat rem voluptate reprehenderit.,878479
CASE007776,FIR2026007776,Domestic Violence,ST0009,OFF00425,Open,Medium,2024-05-18,2023-05-22,Hubballi,Bengaluru Urban,Qui amet ipsam amet nihil modi accusamus nostrum sint laborum iusto tenetur vel nulla rerum.,755922
CASE007777,FIR2026007777,Assault,ST0065,OFF00493,Under Investigation,Medium,2025-12-24,2024-11-03,Mysuru,Dharwad,At vero ea totam totam odio illo commodi deleniti quidem neque corporis maxime.,677776
CASE007778,FIR2026007778,Cyber Fraud,ST0094,OFF00150,Under Investigation,High,2024-09-29,2023-08-12,Shivamogga,Shivamogga,Id modi quaerat ad explicabo repudiandae officia error.,819852
