log_id,user_id,action,case_id,timestamp,ip_address
LOG002995,USR0031,Downloaded Report,CASE007107,2026-07-03 09:50:00,10.176.53.162
LOG003345,USR0015,Downloaded Report,CASE008163,2026-07-03 09:58:00,10.206.223.87
LOG005803,USR0007,Updated Evidence,CASE007272,2026-07-03 10:24:00,10.90.233.37
LOG002167,USR0008,Downloaded Report,CASE007382,2026-07-03 10:27:00,10.178.240.249
LOG004607,USR0007,Downloaded Report,CASE007904,2026-07-03 10:27:00,10.54.81.72
LOG005138,USR0027,Searched Entity,,2026-07-03 10:30:00,10.84.204.59
LOG003369,USR0016,Updated Evidence,CASE000685,2026-07-03 10:30:00,10.58.248.51
LOG004758,USR0018,Updated Evidence,CASE009539,2026-07-03 10:39:00,10.132.206.215
LOG002227,USR0029,Updated Evidence,CASE002186,2026-07-03 10:44:00,10.6.18.146
LOG004451,USR0023,Viewed Case,CASE001563,2026-07-03 10:57:00,10.74.49.237
LOG002890,USR0007,Updated Evidence,CASE005124,2026-07-03 11:10:00,10.19.207.192
LOG001222,USR0029,Searched Entity,,2026-07-03 11:20:00,10.80.236.131
LOG005586,USR0032,Searched Entity,,2026-07-03 11:23:00,10.81.39.61
LOG004741,USR0014,Downloaded Report,CASE004151,2026-07-03 11:25:00,10.118.2.223
LOG005355,USR0014,Searched Entity,,2026-07-03 11:28:00,10.216.70.231
LOG001642,USR0001,Updated Evidence,CASE003805,2026-07-03 11:36:00,10.159.18.133
LOG004281,USR0012,Searched Entity,,2026-07-03 11:41:00,10.59.182.195
LOG005514,USR0031,Downloaded Report,CASE005526,2026-07-03 11:41:00,10.112.156.192
LOG003545,USR0020,Updated Evidence,CASE007282,2026-07-03 11:52:00,10.171.147.174
LOG003192,USR0017,Searched Entity,,2026-07-03 11:53:00,10.14.248.31
LOG004668,USR0025,Updated Evidence,CASE000962,2026-07-03 11:56:00,10.186.1.192
LOG003971,USR0002,Searched Entity,,2026-07-03 12:19:00,10.64.134.100
LOG003026,USR0003,Downloaded Report,CASE000726,2026-07-03 12:22:00,10.60.213.147
LOG002023,USR0008,Updated Evidence,CASE004138,2026-07-03 12:23:00,10.226.115.245
LOG001817,USR0026,Searched Entity,,2026-07-03 12:45:00,10.2.169.59
LOG003757,USR0030,Updated Evidence,CASE004523,2026-07-03 12:48:00,10.218.72.122
LOG004352,USR0024,Viewed Suspect Profile,CASE005258,2026-07-03 12:51:00,10.248.203.243
LOG000389,USR0013,Downloaded Report,CASE007878,2026-07-03 13:18:00,10.120.96.105
LOG004562,USR0023,Viewed Case,CASE009675,2026-07-03 13:20:00,10.171.22.100
LOG000384,USR0028,Updated Evidence,CASE008769,2026-07-03 13:28:00,10.114.254.85
LOG005853,USR0005,Searched Entity,,2026-07-03 13:32:00,10.241.247.53
LOG003106,USR0027,Updated Evidence,CASE008365,2026-07-03 13:34:00,10.159.254.112
LOG001049,USR0032,Updated Evidence,CASE002041,2026-07-03 13:39:00,10.54.166.62
LOG002281,USR0012,Searched Entity,,2026-07-03 13:44:00,10.253.54.193
LOG003401,USR0014,Searched Entity,,2026-07-03 13:44:00,10.229.236.25
LOG001356,USR0019,Viewed Case,CASE005399,2026-07-03 13:50:00,10.119.164.104
LOG000513,USR0008,Updated Evidence,CASE002575,2026-07-03 13:56:00,10.146.38.144
LOG001492,USR0032,Updated Evidence,CASE008398,2026-07-03 14:03:00,10.153.176.97
LOG000479,USR0033,Updated Evidence,CASE008350,2026-07-03 14:24:00,10.181.221.84
LOG002876,USR0033,Updated Evidence,CASE002626,2026-07-03 14:33:00,10.21.133.178
LOG002617,USR0009,Updated Evidence,CASE009539,2026-07-03 14:35:00,10.196.184.7
LOG001310,USR0016,Viewed Suspect Profile,CASE006116,2026-07-03 14:42:00,10.100.157.197
LOG003691,USR0027,Viewed Case,CASE004115,2026-07-03 14:43:00,10.97.5.210
LOG004090,USR0029,Viewed Case,CASE005922,2026-07-03 14:44:00,10.106.154.194
LOG000853,USR0006,Viewed Case,CASE009050,2026-07-03 14:48:00,10.26.150.52
LOG000676,USR0029,Viewed Case,CASE003133,2026-07-03 14:50:00,10.252.39.124
LOG000098,USR0020,Viewed Case,CASE004518,2026-07-03 14:52:00,10.113.22.58
LOG005724,USR0014,Searched Entity,,2026-07-03 14:57:00,10.136.81.31
LOG003791,USR0005,Viewed Case,CASE002368,2026-07-03 15:00:00,10.22.2.11
LOG005338,USR0021,Downloaded Report,CASE005288,2026-07-03 15:01:00,10.61.24.97
LOG004359,USR0024,Updated Evidence,CASE009446,2026-07-03 15:02:00,10.26.220.66
LOG000662,USR0003,Downloaded Report,CASE008419,2026-07-03 15:04:00,10.23.107.85
LOG005910,USR0016,Viewed Case,CASE006219,2026-07-03 15:07:00,10.6.52.104
LOG004552,USR0027,Downloaded Report,CASE004704,2026-07-03 15:12:00,10.140.171.32
LOG000645,USR0014,Updated Evidence,CASE003509,2026-07-03 15:17:00,10.109.33.110
LOG000721,USR0022,Updated Evidence,CASE000116,2026-07-03 15:28:00,10.144.177.222
LOG002718,USR0024,Viewed Suspect Profile,CASE002207,2026-07-03 15:35:00,10.19.198.107
LOG005703,USR0003,Viewed Case,CASE009188,2026-07-03 15:39:00,10.247.52.201
LOG003408,USR0020,Viewed Suspect Profile,CASE008168,2026-07-03 15:44:00,10.99.91.2
LOG005457,USR0028,Updated Evidence,CASE009050,2026-07-03 15:51:00,10.133.75.219
LOG001699,USR0004,Searched Entity,,2026-07-03 15:55:00,10.28.153.215
LOG000889,USR0012,Viewed Suspect Profile,CASE000914,2026-07-03 15:57:00,10.210.104.48
LOG005461,USR0027,Updated Evidence,CASE003390,2026-07-03 16:05:00,10.122.238.214
LOG000222,USR0033,Viewed Suspect Profile,CASE009808,2026-07-03 16:06:00,10.106.19.72
LOG000356,USR0004,Updated Evidence,CASE009621,2026-07-03 16:12:00,10.227.155.61
LOG001182,USR0023,Updated Evidence,CASE005541,2026-07-03 16:20:00,10.255.163.96
LOG000005,USR0009,Downloaded Report,CASE007019,2026-07-03 16:31:00,10.226.195.89
LOG004736,USR0032,Viewed Case,CASE003601,2026-07-03 16:35:00,10.139.72.120
LOG000425,USR0010,Viewed Suspect Profile,CASE004081,2026-07-03 16:38:00,10.78.156.40
LOG005651,USR0010,Viewed Case,CASE001521,2026-07-03 16:39:00,10.220.214.233
LOG003797,USR0004,Searched Entity,,2026-07-03 16:40:00,10.186.236.184
LOG000465,USR0028,Viewed Suspect Profile,CASE009585,2026-07-03 16:41:00,10.232.236.241
LOG002847,USR0031,Viewed Suspect Profile,CASE009855,2026-07-03 16:43:00,10.117.223.129
LOG004894,USR0032,Updated Evidence,CASE004929,2026-07-03 16:43:00,10.153.213.168
LOG002927,USR0020,Updated Evidence,CASE004365,2026-07-03 16:46:00,10.192.105.115
LOG001632,USR0018,Viewed Suspect Profile,CASE003556,2026-07-03 16:50:00,10.134.164.154
LOG005259,USR0033,Viewed Case,CASE006812,2026-07-03 16:58:00,10.161.244.230
LOG004478,USR0003,Downloaded Report,CASE005781,2026-07-03 17:29:00,10.143.1.159
LOG001396,USR0001,Viewed Case,CASE002407,2026-07-03 17:30:00,10.249.177.196
LOG003219,USR0013,Updated Evidence,CASE000375,2026-07-03 17:31:00,10.113.35.28
LOG000659,USR0016,Viewed Case,CASE000312,2026-07-03 17:41:00,10.199.143.101
LOG002597,USR0030,Viewed Suspect Profile,CASE000151,2026-07-03 17:43:00,10.49.140.85
LOG001507,USR0007,Searched Entity,,2026-07-03 17:45:00,10.223.71.24
LOG004772,USR0004,Updated Evidence,CASE002641,2026-07-03 17:51:00,10.171.222.2
LOG001533,USR0012,Viewed Case,CASE005692,2026-07-03 17:55:00,10.181.71.29
LOG005827,USR0003,Downloaded Report,CASE006731,2026-07-03 17:57:00,10.155.246.109
LOG003884,USR0031,Searched Entity,,2026-07-03 18:06:00,10.106.135.17
LOG005602,USR0016,Downloaded Report,CASE008184,2026-07-03 18:07:00,10.99.165.213
LOG005509,USR0010,Downloaded Report,CASE000517,2026-07-03 18:07:00,10.41.251.72
LOG003224,USR0024,Updated Evidence,CASE002398,2026-07-03 18:14:00,10.133.164.68
LOG003120,USR0015,Updated Evidence,CASE009324,2026-07-03 18:18:00,10.34.221.152
LOG004195,USR0032,Updated Evidence,CASE006800,2026-07-03 18:25:00,10.212.124.237
LOG005349,USR0018,Viewed Case,CASE004167,2026-07-03 18:29:00,10.186.244.21
LOG003313,USR0014,Updated Evidence,CASE007360,2026-07-03 18:37:00,10.28.179.201
LOG001523,USR0022,Downloaded Report,CASE005681,2026-07-03 18:39:00,10.194.68.231
LOG000214,USR0015,Downloaded Report,CASE008677,2026-07-03 18:41:00,10.142.209.63
LOG005031,USR0030,Viewed Case,CASE000029,2026-07-03 18:41:00,10.141.129.66
LOG003439,USR0020,Downloaded Report,CASE005572,2026-07-03 18:45:00,10.181.4.7
LOG004133,USR0018,Viewed Suspect Profile,CASE003920,2026-07-03 18:54:00,10.55.255.180
LOG002946,USR0020,Downloaded Report,CASE002423,2026-07-03 19:08:00,10.78.12.48
LOG000334,USR0016,Viewed Case,CASE003086,2026-07-03 19:09:00,10.85.129.164
LOG002692,USR0023,Viewed Case,CASE000805,2026-07-03 19:11:00,10.244.66.58
LOG003641,USR0008,Viewed Suspect Profile,CASE004520,2026-07-03 19:28:00,10.25.88.216
LOG003264,USR0011,Downloaded Report,CASE000182,2026-07-03 19:31:00,10.5.255.234
LOG003935,USR0026,Updated Evidence,CASE001545,2026-07-03 19:31:00,10.241.64.179
LOG005628,USR0028,Downloaded Report,CASE000287,2026-07-03 19:40:00,10.89.195.233
LOG002817,USR0026,Updated Evidence,CASE009481,2026-07-03 19:44:00,10.5.34.242
LOG005893,USR0014,Viewed Case,CASE007295,2026-07-03 20:00:00,10.144.28.42
LOG002172,USR0030,Viewed Case,CASE002884,2026-07-03 20:01:00,10.110.36.241
LOG005249,USR0022,Searched Entity,,2026-07-03 20:04:00,10.125.104.133
LOG003096,USR0032,Downloaded Report,CASE003555,2026-07-03 20:04:00,10.76.232.45
LOG005518,USR0033,Viewed Case,CASE002813,2026-07-03 20:05:00,10.73.147.188
LOG002878,USR0021,Searched Entity,,2026-07-03 20:12:00,10.23.98.123
LOG001900,USR0004,Searched Entity,,2026-07-03 20:12:00,10.45.62.39
LOG005125,USR0018,Viewed Suspect Profile,CASE002049,2026-07-03 20:18:00,10.202.33.137
LOG004574,USR0018,Updated Evidence,CASE009060,2026-07-03 20:22:00,10.74.152.194
LOG001664,USR0016,Updated Evidence,CASE001957,2026-07-03 20:38:00,10.228.243.15
LOG002963,USR0014,Viewed Suspect Profile,CASE001821,2026-07-04 08:07:00,10.32.105.9
LOG000480,USR0019,Viewed Case,CASE003710,2026-07-04 08:10:00,10.90.173.36
LOG000077,USR0005,Updated Evidence,CASE000277,2026-07-04 08:12:00,10.5.26.235
LOG005911,USR0006,Viewed Suspect Profile,CASE000797,2026-07-04 08:19:00,10.35.53.180
LOG002659,USR0014,Downloaded Report,CASE005675,2026-07-04 08:29:00,10.64.207.162
LOG005669,USR0013,Updated Evidence,CASE008030,2026-07-04 08:29:00,10.43.29.229
LOG001956,USR0006,Downloaded Report,CASE006293,2026-07-04 08:44:00,10.169.40.23
LOG004256,USR0002,Downloaded Report,CASE001509,2026-07-04 08:50:00,10.167.151.231
LOG002108,USR0032,Downloaded Report,CASE000386,2026-07-04 08:53:00,10.75.103.49
LOG001355,USR0019,Viewed Case,CASE000538,2026-07-04 08:56:00,10.66.142.89
LOG002534,USR0007,Searched Entity,,2026-07-04 09:00:00,10.48.232.107
LOG001832,USR0009,Viewed Suspect Profile,CASE003509,2026-07-04 09:02:00,10.244.181.48
LOG000976,USR0016,Viewed Suspect Profile,CASE009982,2026-07-04 09:03:00,10.183.55.101
LOG001069,USR0002,Updated Evidence,CASE006568,2026-07-04 09:06:00,10.98.30.24
LOG002558,USR0012,Updated Evidence,CASE001852,2026-07-04 09:08:00,10.238.201.252
LOG002637,USR0011,Searched Entity,,2026-07-04 09:14:00,10.17.253.133
LOG000921,USR0024,Searched Entity,,2026-07-04 09:29:00,10.193.227.96
LOG005334,USR0020,Viewed Case,CASE007176,2026-07-04 09:38:00,10.153.158.74
LOG002217,USR0001,Searched Entity,,2026-07-04 09:40:00,10.213.76.149
LOG003764,USR0003,Viewed Suspect Profile,CASE001721,2026-07-04 09:43:00,10.73.70.10
LOG001811,USR0014,Searched Entity,,2026-07-04 09:46:00,10.127.77.105
LOG002710,USR0002,Searched Entity,,2026-07-04 09:47:00,10.20.35.188
LOG002240,USR0004,Searched Entity,,2026-07-04 09:57:00,10.149.157.221
LOG002175,USR0008,Downloaded Report,CASE004034,2026-07-04 10:04:00,10.51.36.47
LOG000600,USR0020,Searched Entity,,2026-07-04 10:06:00,10.0.7.49
LOG001199,USR0023,Viewed Case,CASE009056,2026-07-04 10:18:00,10.67.196.33
LOG005414,USR0022,Viewed Case,CASE000458,2026-07-04 10:25:00,10.21.99.145
LOG002040,USR0017,Viewed Case,CASE003362,2026-07-04 10:31:00,10.255.55.204
LOG000949,USR0021,Searched Entity,,2026-07-04 10:32:00,10.244.191.60
LOG005392,USR0016,Viewed Suspect Profile,CASE002297,2026-07-04 10:33:00,10.120.197.217
LOG005175,USR0001,Viewed Case,CASE004352,2026-07-04 10:42:00,10.153.136.175
LOG000016,USR0012,Downloaded Report,CASE005346,2026-07-04 10:45:00,10.0.56.135
LOG001083,USR0010,Searched Entity,,2026-07-04 10:46:00,10.188.30.137
LOG000553,USR0014,Updated Evidence,CASE008623,2026-07-04 10:49:00,10.120.219.127
LOG000825,USR0003,Searched Entity,,2026-07-04 10:51:00,10.28.154.136
LOG004880,USR0004,Viewed Suspect Profile,CASE004849,2026-07-04 11:00:00,10.205.71.145
LOG000336,USR0031,Viewed Suspect Profile,CASE006782,2026-07-04 11:05:00,10.225.117.184
LOG004415,USR0004,Viewed Suspect Profile,CASE008769,2026-07-04 11:10:00,10.201.18.68
LOG002137,USR0027,Viewed Suspect Profile,CASE000332,2026-07-04 11:15:00,10.69.103.214
LOG001631,USR0023,Viewed Suspect Profile,CASE003362,2026-07-04 11:25:00,10.81.26.118
LOG005741,USR0004,Searched Entity,,2026-07-04 11:28:00,10.171.132.184
LOG002279,USR0003,Searched Entity,,2026-07-04 11:33:00,10.77.72.19
LOG004104,USR0026,Viewed Case,CASE000107,2026-07-04 11:35:00,10.41.130.194
LOG001113,USR0009,Searched Entity,,2026-07-04 11:38:00,10.214.95.21
LOG004250,USR0003,Updated Evidence,CASE006979,2026-07-04 11:44:00,10.228.200.34
LOG001328,USR0024,Viewed Case,CASE002374,2026-07-04 11:54:00,10.245.90.235
LOG000431,USR0030,Viewed Suspect Profile,CASE007096,2026-07-04 11:57:00,10.89.134.35
LOG003515,USR0031,Searched Entity,,2026-07-04 12:00:00,10.45.103.69
LOG004509,USR0012,Downloaded Report,CASE003646,2026-07-04 12:01:00,10.60.95.199
LOG003887,USR0023,Viewed Case,CASE007859,2026-07-04 12:02:00,10.193.106.154
LOG004640,USR0002,Searched Entity,,2026-07-04 12:06:00,10.155.191.120
LOG001993,USR0032,Searched Entity,,2026-07-04 12:08:00,10.142.251.28
LOG003782,USR0018,Searched Entity,,2026-07-04 12:23:00,10.109.50.207
LOG003756,USR0033,Viewed Case,CASE009297,2026-07-04 12:24:00,10.254.105.36
LOG003241,USR0030,Viewed Case,CASE004472,2026-07-04 12:26:00,10.234.29.142
LOG000556,USR0029,Updated Evidence,CASE007531,2026-07-04 12:26:00,10.140.220.189
LOG001285,USR0021,Viewed Case,CASE004363,2026-07-04 12:32:00,10.83.149.106
LOG004192,USR0002,Updated Evidence,CASE001433,2026-07-04 12:35:00,10.36.138.147
LOG001615,USR0013,Searched Entity,,2026-07-04 12:37:00,10.171.111.18
LOG003674,USR0032,Downloaded Report,CASE001425,2026-07-04 12:49:00,10.36.54.137
LOG000968,USR0021,Downloaded Report,CASE008794,2026-07-04 12:50:00,10.39.51.23
LOG000470,USR0010,Updated Evidence,CASE008477,2026-07-04 12:50:00,10.245.124.109
LOG003426,USR0002,Searched Entity,,2026-07-04 12:59:00,10.206.15.171
LOG001528,USR0011,Viewed Suspect Profile,CASE008044,2026-07-04 13:01:00,10.124.13.254
LOG003438,USR0010,Searched Entity,,2026-07-04 13:02:00,10.5.238.36
LOG004059,USR0022,Downloaded Report,CASE006555,2026-07-04 13:18:00,10.159.100.9
LOG001247,USR0023,Viewed Case,CASE007300,2026-07-04 13:21:00,10.92.171.202
LOG001644,USR0031,Viewed Suspect Profile,CASE006021,2026-07-04 13:36:00,10.63.88.4
LOG000702,USR0019,Searched Entity,,2026-07-04 13:37:00,10.7.68.248
LOG001894,USR0006,Viewed Case,CASE003029,2026-07-04 13:39:00,10.229.137.165
LOG000630,USR0028,Viewed Suspect Profile,CASE008724,2026-07-04 13:39:00,10.134.67.135
LOG004856,USR0001,Viewed Case,CASE005882,2026-07-04 13:46:00,10.6.139.197
LOG005449,USR0002,Updated Evidence,CASE006259,2026-07-04 13:47:00,10.162.23.44
LOG003183,USR0004,Viewed Suspect Profile,CASE008769,2026-07-04 13:48:00,10.47.62.234
LOG003247,USR0007,Viewed Case,CASE007647,2026-07-04 13:50:00,10.232.20.2
LOG003302,USR0031,Searched Entity,,2026-07-04 13:51:00,10.143.190.54
LOG004494,USR0020,Searched Entity,,2026-07-04 13:51:00,10.1.18.159
LOG005352,USR0022,Searched Entity,,2026-07-04 13:51:00,10.19.28.50
LOG005123,USR0025,Updated Evidence,CASE000007,2026-07-04 13:54:00,10.88.91.228
LOG001052,USR0027,Downloaded Report,CASE001541,2026-07-04 13:54:00,10.233.4.36
LOG003964,USR0013,Viewed Case,CASE004491,2026-07-04 13:55:00,10.222.197.188
LOG002789,USR0019,Viewed Suspect Profile,CASE001171,2026-07-04 14:02:00,10.207.169.253
LOG005668,USR0012,Updated Evidence,CASE003619,2026-07-04 14:06:00,10.42.49.1
LOG005570,USR0015,Updated Evidence,CASE007371,2026-07-04 14:08:00,10.140.72.169
LOG002417,USR0031,Updated Evidence,CASE009942,2026-07-04 14:13:00,10.76.36.249
LOG003081,USR0029,Downloaded Report,CASE002159,2026-07-04 14:15:00,10.200.83.79
LOG004841,USR0028,Viewed Suspect Profile,CASE005195,2026-07-04 14:24:00,10.88.118.38
LOG000034,USR0016,Updated Evidence,CASE005443,2026-07-04 14:25:00,10.248.53.238
LOG000990,USR0033,Viewed Suspect Profile,CASE009223,2026-07-04 14:25:00,10.152.37.177
LOG002014,USR0006,Downloaded Report,CASE009819,2026-07-04 14:28:00,10.249.245.66
LOG003085,USR0031,Downloaded Report,CASE006098,2026-07-04 14:39:00,10.174.120.148
LOG000023,USR0005,Updated Evidence,CASE005638,2026-07-04 14:43:00,10.80.219.114
LOG002823,USR0028,Viewed Suspect Profile,CASE003984,2026-07-04 14:44:00,10.23.231.103
LOG004244,USR0022,Searched Entity,,2026-07-04 14:52:00,10.72.93.43
LOG000498,USR0030,Downloaded Report,CASE009561,2026-07-04 14:53:00,10.175.194.156
LOG001653,USR0016,Viewed Case,CASE002124,2026-07-04 14:53:00,10.218.239.220
LOG002555,USR0016,Updated Evidence,CASE000294,2026-07-04 15:01:00,10.88.171.27
LOG005367,USR0006,Downloaded Report,CASE000148,2026-07-04 15:03:00,10.163.146.207
LOG001771,USR0021,Updated Evidence,CASE006890,2026-07-04 15:09:00,10.175.248.129
LOG000151,USR0031,Downloaded Report,CASE005501,2026-07-04 15:12:00,10.39.128.206
LOG005307,USR0003,Updated Evidence,CASE003628,2026-07-04 15:24:00,10.204.131.206
LOG000934,USR0002,Updated Evidence,CASE009850,2026-07-04 15:29:00,10.251.253.201
LOG004067,USR0001,Viewed Suspect Profile,CASE008470,2026-07-04 15:31:00,10.178.39.83
LOG005364,USR0008,Viewed Suspect Profile,CASE001411,2026-07-04 15:34:00,10.110.109.146
LOG001128,USR0001,Viewed Suspect Profile,CASE006848,2026-07-04 16:03:00,10.222.1.227
LOG001486,USR0020,Updated Evidence,CASE001437,2026-07-04 16:09:00,10.165.71.185
LOG005872,USR0033,Viewed Suspect Profile,CASE006098,2026-07-04 16:15:00,10.200.70.189
LOG005154,USR0032,Viewed Suspect Profile,CASE005077,2026-07-04 16:21:00,10.208.2.18
LOG001457,USR0004,Updated Evidence,CASE002049,2026-07-04 16:27:00,10.63.29.218
LOG002733,USR0009,Downloaded Report,CASE007515,2026-07-04 16:28:00,10.156.39.86
LOG003966,USR0010,Searched Entity,,2026-07-04 16:32:00,10.63.3.121
LOG004716,USR0005,Viewed Case,CASE005184,2026-07-04 16:38:00,10.52.227.25
LOG005549,USR0003,Viewed Case,CASE007413,2026-07-04 16:49:00,10.156.97.234
LOG002983,USR0017,Updated Evidence,CASE001203,2026-07-04 16:55:00,10.120.223.111
LOG005363,USR0019,Searched Entity,,2026-07-04 16:55:00,10.72.152.85
LOG003239,USR0015,Downloaded Report,CASE005064,2026-07-04 17:17:00,10.36.46.117
LOG004437,USR0018,Viewed Case,CASE001234,2026-07-04 17:31:00,10.249.133.223
LOG002452,USR0021,Searched Entity,,2026-07-04 17:38:00,10.58.9.144
LOG000372,USR0033,Viewed Suspect Profile,CASE001634,2026-07-04 17:39:00,10.116.3.176
LOG005918,USR0027,Updated Evidence,CASE006991,2026-07-04 17:44:00,10.129.120.40
LOG000925,USR0032,Viewed Case,CASE003145,2026-07-04 17:45:00,10.131.153.12
LOG003706,USR0025,Searched Entity,,2026-07-04 17:45:00,10.188.12.26
LOG001511,USR0029,Downloaded Report,CASE005239,2026-07-04 17:50:00,10.148.202.120
LOG000010,USR0008,Updated Evidence,CASE004222,2026-07-04 17:51:00,10.165.125.144
LOG005054,USR0017,Downloaded Report,CASE001178,2026-07-04 17:55:00,10.135.87.102
LOG000857,USR0027,Viewed Case,CASE008170,2026-07-04 17:56:00,10.179.12.251
LOG003176,USR0001,Downloaded Report,CASE001991,2026-07-04 18:13:00,10.50.95.74
LOG004320,USR0033,Viewed Suspect Profile,CASE005175,2026-07-04 18:25:00,10.203.214.103
LOG000147,USR0028,Viewed Suspect Profile,CASE003571,2026-07-04 18:28:00,10.203.14.174
LOG000515,USR0004,Searched Entity,,2026-07-04 18:32:00,10.83.38.101
LOG004232,USR0027,Searched Entity,,2026-07-04 18:36:00,10.95.97.157
LOG005612,USR0023,Viewed Case,CASE009092,2026-07-04 18:39:00,10.222.196.7
LOG003419,USR0021,Viewed Suspect Profile,CASE008365,2026-07-04 18:48:00,10.139.57.162
LOG005053,USR0025,Searched Entity,,2026-07-04 18:49:00,10.92.244.59
LOG004085,USR0012,Searched Entity,,2026-07-04 18:50:00,10.185.229.69
LOG003631,USR0009,Downloaded Report,CASE000378,2026-07-04 18:52:00,10.185.169.180
LOG000769,USR0031,Downloaded Report,CASE007566,2026-07-04 18:59:00,10.195.232.157
LOG005726,USR0005,Downloaded Report,CASE008516,2026-07-04 19:09:00,10.249.161.97
LOG004590,USR0002,Viewed Suspect Profile,CASE008802,2026-07-04 19:11:00,10.72.135.162
LOG001278,USR0019,Downloaded Report,CASE007511,2026-07-04 19:13:00,10.197.252.174
LOG000190,USR0022,Viewed Suspect Profile,CASE004614,2026-07-04 19:17:00,10.156.83.41
LOG000481,USR0005,Downloaded Report,CASE006400,2026-07-04 19:34:00,10.221.21.234
LOG005326,USR0008,Viewed Case,CASE001290,2026-07-04 19:36:00,10.84.118.176
LOG001497,USR0025,Viewed Case,CASE002653,2026-07-04 19:42:00,10.82.193.149
LOG005260,USR0017,Viewed Suspect Profile,CASE003736,2026-07-04 19:45:00,10.184.129.201
LOG003362,USR0022,Downloaded Report,CASE004997,2026-07-04 19:59:00,10.127.134.222
LOG003489,USR0019,Viewed Suspect Profile,CASE008552,2026-07-04 20:07:00,10.58.151.70
LOG000656,USR0006,Viewed Suspect Profile,CASE008794,2026-07-04 20:34:00,10.121.227.71
LOG003699,USR0027,Updated Evidence,CASE002107,2026-07-04 20:34:00,10.194.68.105
LOG000590,USR0030,Viewed Case,CASE002244,2026-07-04 20:38:00,10.37.1.125
LOG005103,USR0005,Downloaded Report,CASE006874,2026-07-04 20:41:00,10.42.216.211
LOG004357,USR0008,Downloaded Report,CASE002049,2026-07-04 20:56:00,10.242.29.182
LOG004890,USR0033,Viewed Case,CASE006259,2026-07-05 08:15:00,10.142.96.8
LOG003498,USR0014,Updated Evidence,CASE002740,2026-07-05 08:42:00,10.105.102.23
LOG003551,USR0007,Viewed Case,CASE006367,2026-07-05 08:42:00,10.39.19.206
