suspect_id,case_id,citizen_id,role,arrest_status
SUS004288,CASE000495,CID000439,Main Suspect,Absconding
SUS004289,CASE005415,CID006734,Main Suspect,Absconding
SUS004290,CASE004781,CID001625,Accomplice,Absconding
SUS004291,CASE009131,CID000161,Accomplice,Wanted
SUS004292,CASE003299,CID007953,Accomplice,Arrested
SUS004293,CASE001585,CID006434,Main Suspect,Under Surveillance
SUS004294,CASE003893,CID008988,Accomplice,Absconding
SUS004295,CASE004472,CID000700,Accomplice,Under Surveillance
SUS004296,CASE001071,CID008474,Accomplice,Absconding
SUS004297,CASE000236,CID009350,Main Suspect,Under Surveillance
SUS004298,CASE005489,CID006873,Main Suspect,Absconding
SUS004299,CASE005288,CID001407,Main Suspect,Under Surveillance
SUS004300,CASE004296,CID005742,Main Suspect,Under Surveillance
SUS004301,CASE003384,CID008068,Accomplice,Absconding
SUS004302,CASE003825,CID002107,Gang Member,Arrested
SUS004303,CASE001729,CID003091,Gang Member,Wanted
SUS004304,CASE008452,CID007111,Main Suspect,Under Surveillance
SUS004305,CASE008365,CID004720,Main Suspect,Under Surveillance
SUS004306,CASE004253,CID002276,Unknown Suspect,Wanted
SUS004307,CASE005616,CID000395,Unknown Suspect,Absconding
SUS004308,CASE003818,CID009449,Gang Member,Under Surveillance
SUS004309,CASE009529,CID009279,Accomplice,Arrested
SUS004310,CASE009854,CID000376,Accomplice,Arrested
SUS004311,CASE003819,CID000426,Accomplice,Arrested
SUS004312,CASE002795,CID000272,Unknown Suspect,Wanted
SUS004313,CASE005984,CID000104,Accomplice,Wanted
SUS004314,CASE003670,CID000201,Unknown Suspect,Wanted
SUS004315,CASE000854,CID003988,Main Suspect,Arrested
SUS004316,CASE004704,CID009286,Unknown Suspect,Arrested
SUS004317,CASE007577,CID006378,Accomplice,Absconding
SUS004318,CASE007845,CID009031,Gang Member,Under Surveillance
SUS004319,CASE007893,CID002315,Unknown Suspect,Absconding
SUS004320,CASE005991,CID001915,Unknown Suspect,Under Surveillance
SUS004321,CASE004100,CID000491,Main Suspect,Under Surveillance
SUS004322,CASE009668,CID001443,Accomplice,Absconding
SUS004323,CASE000382,CID002837,Accomplice,Arrested
SUS004324,CASE009846,CID008330,Accomplice,Arrested
SUS004325,CASE004320,CID000518,Main Suspect,Absconding
SUS004326,CASE001260,CID009528,Main Suspect,Arrested
SUS004327,CASE004271,CID005060,Main Suspect,Absconding
SUS004328,CASE008747,CID007312,Gang Member,Absconding
SUS004329,CASE005233,CID001060,Unknown Suspect,Under Surveillance
SUS004330,CASE007066,CID006733,Unknown Suspect,Arrested
SUS004331,CASE009522,CID009113,Gang Member,Wanted
SUS004332,CASE001337,CID003129,Main Suspect,Under Surveillance
SUS004333,CASE002793,CID008353,Gang Member,Arrested
SUS004334,CASE000554,CID000591,Main Suspect,Arrested
SUS004335,CASE000405,CID000624,Accomplice,Wanted
SUS004336,CASE000563,CID002302,Main Suspect,Wanted
SUS004337,CASE004738,CID007133,Main Suspect,Under Surveillance
SUS004338,CASE005004,CID007988,Unknown Suspect,Arrested
SUS004339,CASE009544,CID000379,Main Suspect,Arrested
SUS004340,CASE007679,CID001915,Unknown Suspect,Wanted
SUS004341,CASE008045,CID009320,Gang Member,Absconding
SUS004342,CASE006727,CID000648,Unknown Suspect,Arrested
SUS004343,CASE009568,CID005099,Gang Member,Under Surveillance
SUS004344,CASE001749,CID007160,Accomplice,Absconding
SUS004345,CASE001434,CID000936,Gang Member,Absconding
SUS004346,CASE008600,CID006749,Accomplice,Under Surveillance
SUS004347,CASE004906,CID000768,Accomplice,Arrested
SUS004348,CASE004462,CID002456,Gang Member,Absconding
SUS004349,CASE007775,CID001399,Accomplice,Arrested
SUS004350,CASE004180,CID003780,Main Suspect,Absconding
SUS004351,CASE009327,CID003414,Main Suspect,Wanted
SUS004352,CASE008399,CID001459,Gang Member,Under Surveillance
SUS004353,CASE009577,CID004290,Gang Member,Under Surveillance
SUS004354,CASE000788,CID003905,Accomplice,Under Surveillance
SUS004355,CASE007600,CID004957,Gang Member,Under Surveillance
SUS004356,CASE000026,CID008345,Accomplice,Under Surveillance
SUS004357,CASE006116,CID003171,Gang Member,Under Surveillance
SUS004358,CASE005669,CID000433,Unknown Suspect,Wanted
SUS004359,CASE006887,CID007528,Gang Member,Under Surveillance
SUS004360,CASE003802,CID003592,Gang Member,Arrested
SUS004361,CASE006884,CID008678,Accomplice,Under Surveillance
SUS004362,CASE006169,CID005314,Gang Member,Under Surveillance
SUS004363,CASE003887,CID004637,Main Suspect,Under Surveillance
SUS004364,CASE007536,CID002700,Gang Member,Wanted
SUS004365,CASE003872,CID004411,Accomplice,Arrested
SUS004366,CASE002222,CID000179,Gang Member,Wanted
SUS004367,CASE001325,CID000221,Gang Member,Wanted
SUS004368,CASE005820,CID002367,Accomplice,Arrested
SUS004369,CASE008418,CID007529,Gang Member,Arrested
SUS004370,CASE000042,CID001543,Main Suspect,Under Surveillance
SUS004371,CASE002122,CID001044,Main Suspect,Under Surveillance
SUS004372,CASE008459,CID007332,Accomplice,Under Surveillance
SUS004373,CASE008845,CID000977,Gang Member,Wanted
SUS004374,CASE008595,CID008778,Gang Member,Wanted
SUS004375,CASE005074,CID004330,Accomplice,Absconding
SUS004376,CASE000228,CID006644,Unknown Suspect,Under Surveillance
SUS004377,CASE004443,CID000483,Accomplice,Wanted
SUS004378,CASE004623,CID000284,Accomplice,Under Surveillance
SUS004379,CASE007383,CID001636,Accomplice,Absconding
SUS004380,CASE000724,CID006535,Main Suspect,Arrested
SUS004381,CASE002767,CID000789,Main Suspect,Arrested
SUS004382,CASE001461,CID004805,Main Suspect,Under Surveillance
SUS004383,CASE003870,CID009877,Main Suspect,Arrested
SUS004384,CASE008954,CID000792,Unknown Suspect,Arrested
SUS004385,CASE002011,CID005827,Main Suspect,Under Surveillance
SUS004386,CASE004309,CID000251,Main Suspect,Absconding
SUS004387,CASE004095,CID000535,Main Suspect,Under Surveillance
SUS004388,CASE006910,CID004305,Gang Member,Arrested
SUS004389,CASE001770,CID004325,Unknown Suspect,Wanted
SUS004390,CASE000087,CID007411,Gang Member,Under Surveillance
SUS004391,CASE005420,CID000089,Unknown Suspect,Arrested
SUS004392,CASE004894,CID000725,Gang Member,Arrested
SUS004393,CASE005669,CID006179,Accomplice,Wanted
SUS004394,CASE007059,CID000620,Accomplice,Arrested
SUS004395,CASE007016,CID000259,Unknown Suspect,Under Surveillance
SUS004396,CASE003108,CID008013,Unknown Suspect,Under Surveillance
SUS004397,CASE003220,CID009208,Main Suspect,Absconding
SUS004398,CASE004784,CID000678,Unknown Suspect,Wanted
SUS004399,CASE008471,CID000031,Accomplice,Absconding
SUS004400,CASE004493,CID008085,Main Suspect,Absconding
SUS004401,CASE002105,CID007304,Gang Member,Wanted
SUS004402,CASE009008,CID001448,Gang Member,Under Surveillance
SUS004403,CASE001565,CID007745,Accomplice,Wanted
SUS004404,CASE003331,CID009806,Accomplice,Absconding
SUS004405,CASE001738,CID004493,Main Suspect,Arrested
SUS004406,CASE007056,CID000278,Gang Member,Absconding
SUS004407,CASE004542,CID002675,Main Suspect,Arrested
SUS004408,CASE009131,CID002866,Accomplice,Absconding
SUS004409,CASE008213,CID001822,Main Suspect,Under Surveillance
SUS004410,CASE002113,CID002820,Unknown Suspect,Under Surveillance
SUS004411,CASE003042,CID001632,Main Suspect,Wanted
SUS004412,CASE002041,CID000143,Gang Member,Under Surveillance
SUS004413,CASE005594,CID000281,Unknown Suspect,Wanted
SUS004414,CASE009412,CID007755,Gang Member,Absconding
SUS004415,CASE003598,CID000036,Accomplice,Arrested
SUS004416,CASE000845,CID007473,Unknown Suspect,Under Surveillance
SUS004417,CASE005674,CID008386,Main Suspect,Absconding
SUS004418,CASE003120,CID008938,Unknown Suspect,Wanted
SUS004419,CASE005160,CID000071,Main Suspect,Under Surveillance
SUS004420,CASE004239,CID000468,Unknown Suspect,Wanted
SUS004421,CASE004232,CID001967,Main Suspect,Arrested
SUS004422,CASE002005,CID000490,Unknown Suspect,Absconding
SUS004423,CASE003205,CID000746,Main Suspect,Wanted
SUS004424,CASE008740,CID000437,Gang Member,Absconding
SUS004425,CASE000346,CID000581,Main Suspect,Under Surveillance
SUS004426,CASE002521,CID004536,Unknown Suspect,Wanted
SUS004427,CASE007537,CID003379,Gang Member,Arrested
SUS004428,CASE005122,CID008568,Gang Member,Arrested
SUS004429,CASE004679,CID005737,Unknown Suspect,Arrested
SUS004430,CASE010000,CID003753,Accomplice,Wanted
SUS004431,CASE004026,CID000834,Gang Member,Wanted
SUS004432,CASE008340,CID006214,Accomplice,Under Surveillance
SUS004433,CASE007140,CID003576,Accomplice,Arrested
SUS004434,CASE001929,CID005489,Gang Member,Absconding
SUS004435,CASE006238,CID002329,Accomplice,Arrested
SUS004436,CASE007988,CID007112,Main Suspect,Under Surveillance
SUS004437,CASE000028,CID000918,Accomplice,Wanted
SUS004438,CASE000996,CID001409,Unknown Suspect,Arrested
SUS004439,CASE003722,CID001540,Main Suspect,Wanted
SUS004440,CASE004304,CID003080,Main Suspect,Under Surveillance
SUS004441,CASE004796,CID009791,Unknown Suspect,Absconding
SUS004442,CASE004819,CID005415,Unknown Suspect,Wanted
SUS004443,CASE004682,CID008100,Main Suspect,Wanted
SUS004444,CASE005350,CID002782,Accomplice,Wanted
SUS004445,CASE000963,CID002873,Unknown Suspect,Under Surveillance
SUS004446,CASE004119,CID005853,Unknown Suspect,Under Surveillance
SUS004447,CASE006834,CID006639,Gang Member,Under Surveillance
SUS004448,CASE001614,CID008333,Gang Member,Arrested
SUS004449,CASE008080,CID003159,Main Suspect,Under Surveillance
SUS004450,CASE008042,CID000244,Unknown Suspect,Absconding
SUS004451,CASE007612,CID000158,Accomplice,Absconding
SUS004452,CASE000908,CID000575,Accomplice,Arrested
SUS004453,CASE001749,CID007643,Main Suspect,Under Surveillance
SUS004454,CASE006755,CID004222,Accomplice,Under Surveillance
SUS004455,CASE007094,CID002170,Main Suspect,Absconding
SUS004456,CASE007374,CID001733,Accomplice,Under Surveillance
SUS004457,CASE008708,CID001701,Gang Member,Wanted
SUS004458,CASE006038,CID009182,Main Suspect,Wanted
SUS004459,CASE005424,CID005703,Accomplice,Wanted
SUS004460,CASE003216,CID007007,Main Suspect,Arrested
SUS004461,CASE000593,CID008189,Accomplice,Wanted
SUS004462,CASE001270,CID000505,Gang Member,Arrested
SUS004463,CASE002322,CID000389,Gang Member,Arrested
SUS004464,CASE004757,CID002112,Accomplice,Under Surveillance
SUS004465,CASE007318,CID006820,Accomplice,Arrested
SUS004466,CASE001916,CID009228,Gang Member,Absconding
SUS004467,CASE000211,CID001426,Accomplice,Arrested
SUS004468,CASE009367,CID000256,Accomplice,Under Surveillance
SUS004469,CASE001300,CID004659,Accomplice,Wanted
SUS004470,CASE001154,CID002434,Unknown Suspect,Wanted
SUS004471,CASE006658,CID000181,Accomplice,Under Surveillance
SUS004472,CASE004248,CID004812,Accomplice,Wanted
SUS004473,CASE002334,CID000204,Accomplice,Wanted
SUS004474,CASE004718,CID008547,Unknown Suspect,Wanted
SUS004475,CASE002035,CID006709,Unknown Suspect,Under Surveillance
SUS004476,CASE003282,CID009832,Accomplice,Arrested
SUS004477,CASE009995,CID000659,Accomplice,Arrested
SUS004478,CASE005873,CID005141,Unknown Suspect,Arrested
SUS004479,CASE005833,CID004607,Gang Member,Wanted
SUS004480,CASE008070,CID002137,Unknown Suspect,Absconding
SUS004481,CASE009550,CID004509,Accomplice,Under Surveillance
SUS004482,CASE003112,CID000376,Unknown Suspect,Arrested
SUS004483,CASE009198,CID006395,Main Suspect,Absconding
SUS004484,CASE007051,CID008701,Accomplice,Arrested
SUS004485,CASE003983,CID007635,Main Suspect,Absconding
SUS004486,CASE009391,CID005175,Main Suspect,Wanted
SUS004487,CASE008509,CID000222,Accomplice,Wanted
SUS004488,CASE003990,CID005383,Main Suspect,Under Surveillance
SUS004489,CASE001988,CID007041,Main Suspect,Under Surveillance
SUS004490,CASE004397,CID001693,Gang Member,Absconding
SUS004491,CASE003159,CID002447,Gang Member,Under Surveillance
SUS004492,CASE005932,CID007905,Gang Member,Wanted
SUS004493,CASE000386,CID000885,Main Suspect,Wanted
SUS004494,CASE007851,CID001735,Gang Member,Arrested
SUS004495,CASE000493,CID000073,Unknown Suspect,Absconding
SUS004496,CASE007536,CID000228,Unknown Suspect,Arrested
SUS004497,CASE003307,CID009157,Main Suspect,Wanted
SUS004498,CASE005174,CID000506,Gang Member,Under Surveillance
SUS004499,CASE007834,CID000067,Unknown Suspect,Absconding
SUS004500,CASE004151,CID009623,Unknown Suspect,Under Surveillance
SUS004501,CASE001816,CID006366,Main Suspect,Absconding
SUS004502,CASE001301,CID000071,Unknown Suspect,Wanted
SUS004503,CASE001413,CID009754,Main Suspect,Wanted
SUS004504,CASE005140,CID005041,Main Suspect,Under Surveillance
SUS004505,CASE000591,CID007370,Unknown Suspect,Absconding
SUS004506,CASE000887,CID004403,Gang Member,Arrested
SUS004507,CASE005000,CID007706,Main Suspect,Absconding
SUS004508,CASE001706,CID008704,Main Suspect,Wanted
SUS004509,CASE001227,CID000554,Accomplice,Arrested
SUS004510,CASE004198,CID001817,Main Suspect,Absconding
SUS004511,CASE008934,CID001481,Accomplice,Arrested
SUS004512,CASE003928,CID005255,Accomplice,Wanted
SUS004513,CASE006142,CID000798,Main Suspect,Under Surveillance
SUS004514,CASE004351,CID006018,Unknown Suspect,Arrested
SUS004515,CASE005007,CID003161,Unknown Suspect,Wanted
SUS004516,CASE002209,CID008737,Unknown Suspect,Under Surveillance
SUS004517,CASE007417,CID003111,Accomplice,Arrested
SUS004518,CASE009120,CID006392,Unknown Suspect,Wanted
SUS004519,CASE005599,CID006488,Unknown Suspect,Absconding
SUS004520,CASE009011,CID000069,Unknown Suspect,Absconding
SUS004521,CASE002998,CID000207,Accomplice,Absconding
SUS004522,CASE006200,CID000647,Gang Member,Wanted
SUS004523,CASE007220,CID001527,Unknown Suspect,Under Surveillance
SUS004524,CASE008314,CID009907,Main Suspect,Absconding
SUS004525,CASE008058,CID000643,Unknown Suspect,Under Surveillance
SUS004526,CASE001104,CID001993,Main Suspect,Wanted
SUS004527,CASE008850,CID002830,Unknown Suspect,Absconding
SUS004528,CASE008024,CID006495,Main Suspect,Wanted
SUS004529,CASE003553,CID005719,Main Suspect,Absconding
SUS004530,CASE000411,CID005419,Unknown Suspect,Arrested
SUS004531,CASE005880,CID000431,Gang Member,Arrested
SUS004532,CASE000712,CID006362,Gang Member,Absconding
SUS004533,CASE002677,CID005033,Accomplice,Absconding
SUS004534,CASE005423,CID005171,Gang Member,Absconding
SUS004535,CASE009685,CID000678,Main Suspect,Wanted
SUS004536,CASE008378,CID003181,Gang Member,Arrested
SUS004537,CASE008604,CID000028,Unknown Suspect,Absconding
SUS004538,CASE009817,CID002242,Unknown Suspect,Absconding
SUS004539,CASE003835,CID003887,Unknown Suspect,Wanted
SUS004540,CASE005233,CID006529,Main Suspect,Absconding
SUS004541,CASE004922,CID001054,Gang Member,Arrested
SUS004542,CASE002214,CID006844,Gang Member,Arrested
SUS004543,CASE003549,CID007211,Unknown Suspect,Under Surveillance
SUS004544,CASE007438,CID009433,Unknown Suspect,Absconding
SUS004545,CASE006555,CID005848,Gang Member,Absconding
SUS004546,CASE006044,CID008871,Accomplice,Arrested
SUS004547,CASE001906,CID005294,Accomplice,Arrested
SUS004548,CASE006215,CID000228,Unknown Suspect,Absconding
SUS004549,CASE006527,CID009793,Accomplice,Arrested
SUS004550,CASE005820,CID000148,Gang Member,Arrested
SUS004551,CASE006633,CID005279,Gang Member,Under Surveillance
SUS004552,CASE003883,CID005518,Unknown Suspect,Wanted
SUS004553,CASE005994,CID000655,Gang Member,Under Surveillance
SUS004554,CASE004046,CID008859,Main Suspect,Under Surveillance
SUS004555,CASE005707,CID000569,Gang Member,Wanted
SUS004556,CASE001932,CID001924,Main Suspect,Arrested
SUS004557,CASE000613,CID006780,Unknown Suspect,Wanted
SUS004558,CASE009465,CID001286,Gang Member,Arrested
SUS004559,CASE009547,CID007446,Unknown Suspect,Arrested
SUS004560,CASE001843,CID000080,Gang Member,Wanted
SUS004561,CASE002070,CID000349,Main Suspect,Absconding
SUS004562,CASE008386,CID001447,Main Suspect,Arrested
SUS004563,CASE008531,CID000189,Gang Member,Wanted
SUS004564,CASE008897,CID004142,Main Suspect,Wanted
SUS004565,CASE009927,CID002813,Main Suspect,Absconding
SUS004566,CASE009535,CID000233,Accomplice,Under Surveillance
SUS004567,CASE007867,CID000421,Main Suspect,Absconding
SUS004568,CASE002309,CID000005,Gang Member,Wanted
SUS004569,CASE000656,CID000261,Unknown Suspect,Wanted
SUS004570,CASE004862,CID006927,Unknown Suspect,Under Surveillance
SUS004571,CASE006512,CID000187,Main Suspect,Under Surveillance
SUS004572,CASE008479,CID000777,Accomplice,Absconding
SUS004573,CASE005404,CID000440,Unknown Suspect,Under Surveillance
SUS004574,CASE001974,CID008980,Main Suspect,Absconding
SUS004575,CASE001501,CID006857,Unknown Suspect,Under Surveillance
SUS004576,CASE006754,CID000024,Gang Member,Under Surveillance
SUS004577,CASE003229,CID000797,Gang Member,Wanted
SUS004578,CASE005214,CID002666,Unknown Suspect,Absconding
SUS004579,CASE002080,CID004191,Unknown Suspect,Under Surveillance
SUS004580,CASE008836,CID001294,Main Suspect,Wanted
SUS004581,CASE002801,CID000440,Main Suspect,Wanted
SUS004582,CASE007338,CID009993,Main Suspect,Absconding
SUS004583,CASE004001,CID008624,Main Suspect,Wanted
SUS004584,CASE009455,CID008346,Main Suspect,Under Surveillance
SUS004585,CASE004468,CID008029,Accomplice,Wanted
SUS004586,CASE008767,CID001323,Main Suspect,Absconding
SUS004587,CASE002164,CID004980,Gang Member,Under Surveillance
SUS004588,CASE009735,CID000086,Gang Member,Wanted
SUS004589,CASE001338,CID005213,Gang Member,Wanted
SUS004590,CASE003353,CID000233,Accomplice,Absconding
SUS004591,CASE008568,CID004635,Unknown Suspect,Wanted
SUS004592,CASE006352,CID004142,Unknown Suspect,Under Surveillance
SUS004593,CASE002552,CID009726,Gang Member,Wanted
SUS004594,CASE005322,CID009925,Accomplice,Wanted
SUS004595,CASE000664,CID006083,Unknown Suspect,Under Surveillance
SUS004596,CASE005143,CID005929,Accomplice,Arrested
SUS004597,CASE001600,CID004022,Unknown Suspect,Under Surveillance
SUS004598,CASE001194,CID000416,Gang Member,Absconding
SUS004599,CASE006608,CID006426,Accomplice,Arrested
SUS004600,CASE002282,CID002849,Unknown Suspect,Under Surveillance
SUS004601,CASE006255,CID008845,Gang Member,Absconding
SUS004602,CASE004575,CID005811,Gang Member,Absconding
SUS004603,CASE001360,CID002275,Main Suspect,Arrested
SUS004604,CASE000967,CID000404,Main Suspect,Wanted
SUS004605,CASE001193,CID000156,Accomplice,Wanted
SUS004606,CASE009817,CID003743,Gang Member,Absconding
SUS004607,CASE005632,CID001986,Accomplice,Under Surveillance
SUS004608,CASE003607,CID000051,Unknown Suspect,Under Surveillance
SUS004609,CASE007516,CID003040,Unknown Suspect,Wanted
SUS004610,CASE002838,CID003316,Gang Member,Arrested
SUS004611,CASE000522,CID005898,Gang Member,Under Surveillance
SUS004612,CASE003078,CID006971,Unknown Suspect,Arrested
SUS004613,CASE005434,CID000249,Accomplice,Absconding
SUS004614,CASE005212,CID007958,Unknown Suspect,Absconding
SUS004615,CASE000029,CID005185,Main Suspect,Under Surveillance
SUS004616,CASE008388,CID007254,Gang Member,Wanted
SUS004617,CASE000297,CID003131,Main Suspect,Under Surveillance
SUS004618,CASE005867,CID005606,Unknown Suspect,Under Surveillance
SUS004619,CASE008235,CID008947,Gang Member,Arrested
SUS004620,CASE007436,CID009834,Gang Member,Arrested
SUS004621,CASE005138,CID005502,Accomplice,Absconding
SUS004622,CASE000620,CID009890,Accomplice,Arrested
SUS004623,CASE007214,CID000231,Unknown Suspect,Wanted
SUS004624,CASE006021,CID000727,Unknown Suspect,Wanted
SUS004625,CASE009162,CID004680,Gang Member,Absconding
SUS004626,CASE000933,CID004991,Unknown Suspect,Under Surveillance
SUS004627,CASE003415,CID000048,Accomplice,Under Surveillance
SUS004628,CASE001953,CID007955,Main Suspect,Wanted
