CaseCategoryID,LookupValue
88392,Zero FIR
88393,FIR
88394,Zero FIR
88395,UDR
88396,Zero FIR
88397,FIR
88398,FIR
88399,PAR
88400,FIR
88401,FIR
88402,FIR
88403,Zero FIR
88404,Zero FIR
88405,PAR
88406,UDR
88407,FIR
88408,FIR
88409,Zero FIR
88410,PAR
88411,Zero FIR
88412,PAR
88413,Zero FIR
88414,FIR
88415,PAR
88416,PAR
88417,FIR
88418,FIR
88419,Zero FIR
88420,FIR
88421,FIR
88422,UDR
88423,FIR
88424,UDR
88425,Zero FIR
88426,FIR
88427,FIR
88428,Zero FIR
88429,Zero FIR
88430,UDR
88431,FIR
88432,Zero FIR
88433,Zero FIR
88434,Zero FIR
88435,Zero FIR
88436,UDR
88437,Zero FIR
88438,UDR
88439,PAR
88440,FIR
88441,PAR
88442,PAR
88443,UDR
88444,FIR
88445,Zero FIR
88446,PAR
88447,PAR
88448,FIR
88449,FIR
88450,UDR
88451,Zero FIR
88452,FIR
88453,UDR
88454,PAR
88455,UDR
88456,PAR
88457,PAR
88458,FIR
88459,UDR
88460,Zero FIR
88461,Zero FIR
88462,Zero FIR
88463,PAR
88464,PAR
88465,PAR
88466,PAR
88467,Zero FIR
88468,Zero FIR
88469,Zero FIR
88470,FIR
88471,UDR
88472,PAR
88473,FIR
88474,Zero FIR
88475,FIR
88476,PAR
88477,UDR
88478,PAR
88479,UDR
88480,FIR
88481,FIR
88482,Zero FIR
88483,PAR
88484,UDR
88485,FIR
88486,Zero FIR
88487,UDR
88488,FIR
88489,UDR
88490,UDR
88491,UDR
88492,PAR
88493,Zero FIR
88494,UDR
88495,Zero FIR
88496,FIR
88497,UDR
88498,FIR
88499,Zero FIR
88500,Zero FIR
88501,FIR
88502,Zero FIR
88503,UDR
88504,Zero FIR
88505,Zero FIR
88506,FIR
88507,Zero FIR
88508,FIR
88509,Zero FIR
88510,Zero FIR
88511,FIR
88512,FIR
88513,PAR
88514,FIR
88515,Zero FIR
88516,PAR
88517,UDR
88518,Zero FIR
88519,PAR
88520,FIR
88521,Zero FIR
88522,PAR
88523,PAR
88524,PAR
88525,FIR
88526,PAR
88527,FIR
88528,Zero FIR
88529,PAR
88530,Zero FIR
88531,PAR
88532,FIR
88533,UDR
88534,FIR
88535,PAR
88536,PAR
88537,FIR
88538,FIR
88539,FIR
88540,UDR
88541,UDR
88542,Zero FIR
88543,FIR
88544,FIR
88545,PAR
88546,FIR
88547,UDR
88548,UDR
88549,UDR
88550,PAR
88551,FIR
88552,Zero FIR
88553,PAR
88554,Zero FIR
88555,PAR
88556,FIR
88557,PAR
88558,UDR
88559,FIR
88560,FIR
88561,FIR
88562,Zero FIR
88563,Zero FIR
88564,UDR
88565,FIR
88566,PAR
88567,Zero FIR
88568,Zero FIR
88569,UDR
88570,PAR
88571,FIR
88572,Zero FIR
88573,Zero FIR
88574,PAR
88575,PAR
88576,PAR
88577,Zero FIR
88578,PAR
88579,UDR
88580,PAR
88581,UDR
88582,FIR
88583,UDR
88584,FIR
88585,FIR
88586,PAR
88587,PAR
88588,FIR
88589,Zero FIR
88590,Zero FIR
88591,FIR
88592,UDR
88593,UDR
88594,UDR
88595,PAR
88596,Zero FIR
88597,FIR
88598,PAR
88599,Zero FIR
88600,UDR
88601,FIR
88602,Zero FIR
88603,FIR
88604,UDR
88605,UDR
88606,FIR
88607,UDR
88608,FIR
88609,PAR
88610,FIR
88611,PAR
88612,Zero FIR
88613,UDR
88614,Zero FIR
88615,FIR
88616,Zero FIR
88617,PAR
88618,UDR
88619,FIR
88620,UDR
88621,Zero FIR
88622,UDR
88623,PAR
88624,Zero FIR
88625,FIR
88626,FIR
88627,FIR
88628,UDR
88629,FIR
88630,Zero FIR
88631,PAR
88632,UDR
88633,Zero FIR
88634,UDR
88635,Zero FIR
88636,PAR
88637,Zero FIR
88638,Zero FIR
88639,UDR
88640,FIR
88641,UDR
88642,PAR
88643,Zero FIR
88644,FIR
88645,UDR
88646,UDR
88647,PAR
88648,UDR
88649,PAR
88650,Zero FIR
88651,FIR
88652,FIR
88653,UDR
88654,FIR
88655,FIR
88656,PAR
88657,FIR
88658,FIR
88659,FIR
88660,PAR
88661,FIR
88662,PAR
88663,FIR
88664,PAR
88665,Zero FIR
88666,UDR
88667,UDR
88668,Zero FIR
88669,PAR
88670,FIR
88671,PAR
88672,FIR
88673,UDR
88674,PAR
88675,Zero FIR
88676,UDR
88677,FIR
88678,Zero FIR
88679,Zero FIR
88680,Zero FIR
88681,FIR
88682,PAR
88683,UDR
88684,Zero FIR
88685,Zero FIR
88686,Zero FIR
88687,FIR
88688,Zero FIR
88689,PAR
88690,Zero FIR
88691,UDR
88692,PAR
88693,FIR
88694,Zero FIR
88695,FIR
88696,Zero FIR
88697,Zero FIR
88698,FIR
88699,Zero FIR
88700,PAR
88701,PAR
88702,Zero FIR
88703,FIR
88704,PAR
88705,UDR
88706,Zero FIR
88707,Zero FIR
88708,Zero FIR
88709,FIR
88710,UDR
88711,UDR
88712,PAR
88713,FIR
88714,PAR
88715,Zero FIR
88716,UDR
88717,Zero FIR
88718,FIR
88719,Zero FIR
88720,PAR
88721,UDR
88722,UDR
88723,PAR
88724,Zero FIR
88725,Zero FIR
88726,FIR
88727,Zero FIR
88728,UDR
88729,UDR
88730,PAR
88731,FIR
88732,Zero FIR
88733,PAR
88734,Zero FIR
88735,Zero FIR
88736,PAR
88737,Zero FIR
88738,PAR
88739,FIR
88740,FIR
88741,Zero FIR
88742,Zero FIR
88743,UDR
88744,UDR
88745,FIR
88746,PAR
88747,Zero FIR
88748,UDR
88749,FIR
88750,UDR
88751,FIR
88752,FIR
88753,Zero FIR
88754,FIR
88755,Zero FIR
88756,FIR
88757,UDR
88758,PAR
88759,FIR
88760,PAR
88761,Zero FIR
88762,PAR
88763,FIR
88764,UDR
88765,Zero FIR
88766,FIR
88767,UDR
88768,FIR
88769,UDR
88770,FIR
88771,UDR
88772,FIR
88773,UDR
88774,UDR
88775,UDR
88776,Zero FIR
88777,FIR
88778,UDR
88779,PAR
88780,UDR
88781,PAR
88782,Zero FIR
88783,FIR
88784,UDR
88785,PAR
88786,PAR
88787,Zero FIR
88788,Zero FIR
88789,Zero FIR
88790,UDR
88791,FIR
88792,Zero FIR
88793,Zero FIR
88794,FIR
88795,UDR
88796,UDR
88797,Zero FIR
88798,FIR
88799,PAR
88800,UDR
88801,FIR
88802,FIR
88803,FIR
88804,FIR
88805,Zero FIR
88806,Zero FIR
88807,PAR
88808,FIR
88809,PAR
88810,Zero FIR
88811,Zero FIR
88812,Zero FIR
88813,PAR
88814,PAR
88815,FIR
88816,UDR
88817,UDR
88818,UDR
88819,PAR
88820,Zero FIR
88821,FIR
88822,UDR
88823,FIR
88824,FIR
88825,UDR
88826,UDR
88827,Zero FIR
88828,UDR
88829,UDR
88830,PAR
88831,PAR
88832,UDR
88833,Zero FIR
88834,FIR
88835,Zero FIR
88836,PAR
88837,Zero FIR
88838,PAR
88839,Zero FIR
88840,Zero FIR
88841,UDR
88842,PAR
88843,FIR
88844,PAR
88845,FIR
88846,UDR
88847,FIR
88848,Zero FIR
88849,Zero FIR
88850,PAR
88851,UDR
88852,Zero FIR
88853,UDR
88854,Zero FIR
88855,UDR
88856,Zero FIR
88857,PAR
88858,PAR
88859,FIR
88860,UDR
88861,Zero FIR
88862,FIR
88863,PAR
88864,Zero FIR
88865,FIR
88866,PAR
88867,Zero FIR
88868,PAR
88869,FIR
88870,PAR
88871,UDR
88872,FIR
88873,PAR
88874,UDR
88875,Zero FIR
88876,FIR
88877,PAR
88878,Zero FIR
88879,PAR
88880,FIR
88881,FIR
88882,Zero FIR
88883,Zero FIR
88884,UDR
88885,PAR
88886,Zero FIR
88887,UDR
88888,Zero FIR
88889,FIR
88890,PAR
88891,FIR
88892,Zero FIR
88893,FIR
88894,FIR
88895,UDR
88896,FIR
88897,PAR
88898,Zero FIR
88899,Zero FIR
88900,PAR
88901,Zero FIR
88902,PAR
88903,Zero FIR
88904,FIR
88905,Zero FIR
88906,UDR
88907,FIR
88908,Zero FIR
88909,PAR
88910,Zero FIR
88911,PAR
88912,PAR
88913,FIR
88914,Zero FIR
88915,PAR
88916,UDR
88917,Zero FIR
88918,Zero FIR
88919,FIR
88920,Zero FIR
88921,PAR
88922,PAR
88923,PAR
88924,PAR
88925,PAR
88926,FIR
88927,UDR
88928,Zero FIR
88929,UDR
88930,UDR
88931,FIR
88932,FIR
88933,Zero FIR
88934,FIR
88935,UDR
88936,UDR
88937,UDR
88938,PAR
88939,Zero FIR
88940,Zero FIR
88941,FIR
88942,FIR
88943,FIR
88944,PAR
88945,UDR
88946,Zero FIR
88947,Zero FIR
88948,FIR
88949,UDR
88950,Zero FIR
88951,Zero FIR
88952,UDR
88953,Zero FIR
88954,Zero FIR
88955,FIR
88956,UDR
88957,Zero FIR
88958,Zero FIR
88959,PAR
88960,Zero FIR
88961,FIR
88962,PAR
88963,FIR
88964,Zero FIR
88965,UDR
88966,PAR
88967,UDR
88968,PAR
88969,UDR
88970,FIR
88971,Zero FIR
88972,FIR
88973,UDR
88974,Zero FIR
88975,Zero FIR
88976,FIR
88977,FIR
88978,PAR
88979,FIR
88980,UDR
88981,Zero FIR
88982,FIR
88983,UDR
88984,UDR
88985,FIR
88986,Zero FIR
88987,FIR
88988,PAR
88989,UDR
88990,FIR
88991,Zero FIR
88992,UDR
88993,FIR
88994,FIR
88995,Zero FIR
88996,UDR
88997,UDR
88998,PAR
88999,FIR
89000,PAR
89001,FIR
89002,PAR
89003,FIR
89004,Zero FIR
89005,Zero FIR
89006,Zero FIR
89007,PAR
89008,UDR
89009,PAR
89010,PAR
89011,Zero FIR
89012,FIR
89013,PAR
89014,Zero FIR
89015,UDR
89016,Zero FIR
89017,Zero FIR
89018,Zero FIR
89019,UDR
89020,PAR
89021,PAR
89022,PAR
89023,Zero FIR
89024,FIR
89025,UDR
89026,UDR
89027,FIR
89028,Zero FIR
89029,PAR
89030,FIR
89031,Zero FIR
89032,FIR
89033,UDR
89034,UDR
89035,PAR
89036,UDR
89037,UDR
89038,PAR
89039,UDR
89040,UDR
89041,PAR
89042,PAR
89043,Zero FIR
89044,Zero FIR
89045,Zero FIR
89046,PAR
89047,PAR
89048,Zero FIR
89049,UDR
89050,UDR
89051,UDR
89052,PAR
89053,PAR
89054,PAR
89055,FIR
89056,Zero FIR
89057,PAR
89058,Zero FIR
89059,PAR
89060,FIR
89061,PAR
89062,PAR
89063,PAR
89064,FIR
89065,PAR
89066,UDR
89067,FIR
89068,Zero FIR
89069,Zero FIR
89070,PAR
89071,Zero FIR
89072,PAR
89073,UDR
89074,UDR
89075,FIR
89076,UDR
89077,PAR
89078,Zero FIR
89079,Zero FIR
89080,Zero FIR
89081,PAR
89082,FIR
89083,Zero FIR
89084,Zero FIR
89085,UDR
89086,PAR
89087,UDR
89088,FIR
89089,Zero FIR
89090,UDR
89091,Zero FIR
89092,PAR
89093,PAR
89094,PAR
89095,PAR
89096,PAR
89097,FIR
89098,PAR
89099,UDR
89100,PAR
89101,PAR
89102,UDR
89103,PAR
89104,PAR
89105,FIR
89106,UDR
89107,FIR
89108,Zero FIR
89109,UDR
89110,PAR
89111,FIR
89112,UDR
89113,UDR
89114,FIR
89115,FIR
89116,UDR
89117,PAR
89118,FIR
89119,Zero FIR
89120,PAR
89121,PAR
89122,FIR
89123,Zero FIR
89124,Zero FIR
89125,UDR
89126,UDR
89127,FIR
89128,UDR
89129,UDR
89130,Zero FIR
89131,PAR
89132,PAR
89133,PAR
89134,Zero FIR
89135,Zero FIR
89136,UDR
89137,UDR
89138,FIR
89139,Zero FIR
89140,PAR
89141,PAR
89142,FIR
89143,UDR
89144,PAR
89145,Zero FIR
89146,Zero FIR
89147,UDR
89148,PAR
89149,UDR
89150,Zero FIR
89151,FIR
89152,UDR
89153,PAR
89154,FIR
89155,FIR
89156,Zero FIR
89157,PAR
89158,Zero FIR
89159,UDR
89160,FIR
89161,PAR
89162,Zero FIR
89163,PAR
89164,FIR
89165,PAR
89166,UDR
89167,UDR
89168,PAR
89169,PAR
89170,PAR
89171,FIR
89172,FIR
89173,PAR
89174,PAR
89175,PAR
89176,PAR
89177,UDR
89178,FIR
89179,UDR
89180,FIR
89181,UDR
89182,UDR
89183,PAR
89184,PAR
89185,Zero FIR
89186,Zero FIR
89187,Zero FIR
89188,PAR
89189,PAR
89190,UDR
89191,UDR
89192,Zero FIR
89193,PAR
89194,PAR
89195,Zero FIR
89196,PAR
89197,Zero FIR
89198,UDR
89199,UDR
89200,PAR
89201,PAR
89202,FIR
89203,Zero FIR
89204,Zero FIR
89205,Zero FIR
89206,Zero FIR
89207,Zero FIR
89208,PAR
89209,PAR
89210,UDR
89211,Zero FIR
89212,UDR
89213,UDR
89214,Zero FIR
89215,UDR
89216,PAR
89217,Zero FIR
89218,FIR
89219,UDR
89220,FIR
89221,PAR
89222,PAR
89223,Zero FIR
89224,FIR
89225,FIR
89226,FIR
89227,PAR
89228,FIR
89229,UDR
89230,Zero FIR
89231,Zero FIR
89232,FIR
89233,FIR
89234,Zero FIR
89235,FIR
89236,Zero FIR
89237,PAR
89238,FIR
89239,FIR
89240,FIR
89241,PAR
89242,Zero FIR
89243,UDR
89244,Zero FIR
89245,PAR
89246,FIR
89247,Zero FIR
89248,Zero FIR
89249,PAR
89250,Zero FIR
89251,FIR
89252,UDR
89253,UDR
89254,UDR
89255,UDR
89256,FIR
89257,UDR
89258,UDR
89259,FIR
89260,FIR
89261,PAR
89262,PAR
89263,Zero FIR
89264,UDR
89265,PAR
89266,FIR
89267,Zero FIR
89268,UDR
89269,PAR
89270,FIR
89271,FIR
89272,PAR
89273,UDR
89274,PAR
89275,Zero FIR
89276,UDR
89277,PAR
89278,Zero FIR
89279,FIR
89280,UDR
89281,Zero FIR
89282,FIR
89283,PAR
89284,PAR
89285,UDR
89286,UDR
89287,Zero FIR
89288,PAR
89289,UDR
89290,Zero FIR
89291,Zero FIR
89292,PAR
89293,FIR
89294,PAR
89295,UDR
89296,PAR
89297,Zero FIR
89298,UDR
89299,FIR
89300,UDR
89301,UDR
89302,FIR
89303,FIR
89304,UDR
89305,FIR
89306,UDR
89307,PAR
89308,UDR
89309,PAR
89310,PAR
89311,FIR
89312,Zero FIR
89313,Zero FIR
89314,UDR
89315,PAR
89316,Zero FIR
89317,PAR
89318,FIR
89319,FIR
89320,UDR
89321,FIR
89322,Zero FIR
89323,FIR
89324,Zero FIR
89325,FIR
89326,PAR
89327,FIR
89328,PAR
89329,FIR
89330,PAR
89331,Zero FIR
89332,UDR
89333,PAR
89334,UDR
89335,PAR
89336,FIR
89337,UDR
89338,UDR
89339,PAR
89340,UDR
89341,UDR
89342,PAR
89343,FIR
89344,FIR
89345,FIR
89346,Zero FIR
89347,UDR
89348,Zero FIR
89349,UDR
89350,PAR
89351,UDR
89352,UDR
89353,UDR
89354,PAR
89355,Zero FIR
89356,UDR
89357,FIR
89358,Zero FIR
89359,UDR
89360,UDR
89361,FIR
89362,FIR
89363,FIR
89364,PAR
89365,FIR
89366,UDR
89367,UDR
89368,FIR
89369,FIR
89370,Zero FIR
89371,Zero FIR
89372,FIR
89373,Zero FIR
89374,FIR
89375,Zero FIR
89376,Zero FIR
89377,PAR
89378,FIR
89379,UDR
89380,PAR
89381,PAR
89382,UDR
89383,Zero FIR
89384,UDR
89385,Zero FIR
89386,PAR
89387,UDR
89388,FIR
89389,PAR
89390,Zero FIR
89391,UDR
89392,PAR
89393,Zero FIR
89394,PAR
89395,UDR
89396,FIR
89397,Zero FIR
89398,PAR
89399,Zero FIR
89400,PAR
89401,FIR
89402,PAR
89403,UDR
89404,FIR
89405,FIR
89406,PAR
89407,Zero FIR
89408,FIR
89409,Zero FIR
89410,PAR
89411,Zero FIR
89412,Zero FIR
89413,PAR
89414,PAR
89415,Zero FIR
89416,UDR
89417,PAR
89418,Zero FIR
89419,Zero FIR
89420,FIR
89421,Zero FIR
89422,PAR
89423,UDR
89424,FIR
89425,UDR
89426,PAR
89427,FIR
89428,Zero FIR
89429,FIR
89430,UDR
89431,UDR
89432,FIR
89433,FIR
89434,FIR
89435,Zero FIR
89436,UDR
89437,FIR
89438,UDR
89439,FIR
89440,Zero FIR
89441,UDR
89442,UDR
89443,FIR
89444,Zero FIR
89445,FIR
89446,PAR
89447,PAR
89448,Zero FIR
89449,PAR
89450,FIR
89451,PAR
89452,Zero FIR
89453,Zero FIR
89454,PAR
89455,Zero FIR
89456,UDR
89457,FIR
89458,UDR
89459,Zero FIR
89460,Zero FIR
89461,PAR
89462,Zero FIR
89463,UDR
89464,Zero FIR
89465,PAR
89466,FIR
89467,PAR
89468,PAR
89469,UDR
89470,Zero FIR
89471,Zero FIR
89472,UDR
89473,PAR
89474,FIR
89475,PAR
89476,UDR
89477,FIR
89478,FIR
89479,Zero FIR
89480,UDR
89481,UDR
89482,FIR
89483,Zero FIR
89484,Zero FIR
89485,Zero FIR
89486,UDR
89487,FIR
89488,FIR
89489,PAR
89490,FIR
89491,FIR
89492,UDR
89493,Zero FIR
89494,UDR
89495,UDR
89496,UDR
89497,FIR
89498,FIR
89499,Zero FIR
89500,Zero FIR
89501,Zero FIR
89502,PAR
89503,PAR
89504,FIR
89505,UDR
89506,FIR
89507,PAR
89508,Zero FIR
89509,FIR
89510,Zero FIR
89511,PAR
89512,PAR
89513,Zero FIR
89514,UDR
89515,UDR
89516,UDR
89517,FIR
89518,FIR
89519,PAR
89520,FIR
89521,FIR
89522,PAR
89523,FIR
89524,FIR
89525,UDR
89526,PAR
89527,PAR
89528,Zero FIR
89529,PAR
89530,Zero FIR
89531,Zero FIR
89532,UDR
89533,Zero FIR
89534,UDR
89535,PAR
89536,FIR
89537,Zero FIR
89538,FIR
89539,Zero FIR
89540,UDR
89541,PAR
89542,FIR
89543,UDR
89544,FIR
89545,FIR
89546,PAR
89547,Zero FIR
89548,UDR
89549,Zero FIR
89550,UDR
89551,Zero FIR
89552,UDR
89553,UDR
89554,FIR
89555,FIR
89556,UDR
89557,UDR
89558,UDR
89559,PAR
89560,Zero FIR
89561,Zero FIR
89562,FIR
89563,Zero FIR
89564,PAR
89565,Zero FIR
89566,PAR
89567,Zero FIR
89568,PAR
89569,Zero FIR
89570,PAR
89571,FIR
89572,Zero FIR
89573,FIR
89574,UDR
89575,Zero FIR
89576,Zero FIR
89577,Zero FIR
89578,UDR
89579,UDR
89580,PAR
89581,Zero FIR
89582,Zero FIR
89583,PAR
89584,PAR
89585,PAR
89586,PAR
89587,PAR
89588,PAR
89589,FIR
89590,Zero FIR
89591,UDR
89592,PAR
89593,PAR
89594,Zero FIR
89595,FIR
89596,FIR
89597,Zero FIR
89598,UDR
89599,FIR
89600,UDR
89601,PAR
89602,Zero FIR
89603,PAR
89604,UDR
89605,FIR
89606,UDR
89607,UDR
89608,UDR
89609,FIR
89610,Zero FIR
89611,PAR
89612,FIR
89613,UDR
89614,PAR
89615,UDR
89616,UDR
89617,PAR
89618,PAR
89619,FIR
89620,Zero FIR
89621,PAR
89622,FIR
89623,Zero FIR
89624,FIR
89625,PAR
89626,Zero FIR
89627,PAR
89628,PAR
89629,FIR
89630,PAR
89631,PAR
89632,FIR
89633,PAR
89634,PAR
89635,PAR
89636,FIR
89637,FIR
89638,Zero FIR
89639,PAR
89640,Zero FIR
89641,Zero FIR
89642,PAR
89643,Zero FIR
89644,Zero FIR
89645,Zero FIR
89646,UDR
89647,FIR
89648,UDR
89649,Zero FIR
89650,FIR
89651,Zero FIR
89652,UDR
89653,PAR
89654,FIR
89655,PAR
89656,PAR
89657,UDR
89658,PAR
89659,PAR
89660,Zero FIR
89661,UDR
89662,FIR
89663,PAR
89664,Zero FIR
89665,UDR
89666,FIR
89667,Zero FIR
89668,FIR
89669,FIR
89670,Zero FIR
89671,FIR
89672,PAR
89673,PAR
89674,FIR
89675,PAR
89676,PAR
89677,UDR
89678,UDR
89679,Zero FIR
89680,PAR
89681,UDR
89682,UDR
89683,FIR
89684,FIR
89685,Zero FIR
89686,Zero FIR
89687,PAR
89688,FIR
89689,PAR
89690,UDR
89691,UDR
89692,PAR
89693,PAR
89694,UDR
89695,UDR
89696,PAR
89697,UDR
89698,FIR
89699,UDR
89700,PAR
89701,PAR
89702,UDR
89703,UDR
89704,PAR
89705,Zero FIR
89706,FIR
89707,FIR
89708,Zero FIR
89709,UDR
89710,PAR
89711,FIR
89712,UDR
89713,UDR
89714,FIR
89715,FIR
89716,FIR
89717,Zero FIR
89718,UDR
89719,FIR
89720,FIR
89721,PAR
89722,FIR
89723,FIR
89724,Zero FIR
89725,UDR
89726,PAR
89727,UDR
89728,FIR
89729,UDR
89730,FIR
89731,Zero FIR
89732,UDR
89733,FIR
89734,UDR
89735,UDR
89736,PAR
89737,UDR
89738,FIR
89739,FIR
89740,Zero FIR
89741,Zero FIR
89742,FIR
89743,PAR
89744,PAR
89745,Zero FIR
89746,UDR
89747,PAR
89748,FIR
89749,FIR
89750,Zero FIR
89751,PAR
89752,PAR
89753,FIR
89754,Zero FIR
89755,PAR
89756,Zero FIR
89757,UDR
89758,Zero FIR
89759,UDR
89760,Zero FIR
89761,FIR
89762,FIR
89763,Zero FIR
89764,FIR
89765,UDR
89766,FIR
89767,FIR
89768,Zero FIR
89769,PAR
89770,Zero FIR
89771,UDR
89772,Zero FIR
89773,PAR
89774,FIR
89775,UDR
89776,Zero FIR
89777,Zero FIR
89778,Zero FIR
89779,FIR
89780,PAR
89781,Zero FIR
89782,UDR
89783,FIR
89784,PAR
89785,UDR
89786,PAR
89787,UDR
89788,Zero FIR
89789,Zero FIR
89790,Zero FIR
89791,FIR
89792,Zero FIR
89793,Zero FIR
89794,PAR
89795,FIR
89796,FIR
89797,Zero FIR
89798,UDR
89799,FIR
89800,FIR
89801,Zero FIR
89802,FIR
89803,Zero FIR
89804,Zero FIR
89805,UDR
89806,UDR
89807,Zero FIR
89808,Zero FIR
89809,FIR
89810,FIR
89811,FIR
89812,UDR
89813,Zero FIR
89814,Zero FIR
89815,Zero FIR
89816,Zero FIR
89817,PAR
89818,PAR
89819,PAR
89820,UDR
89821,PAR
89822,PAR
89823,PAR
89824,UDR
89825,PAR
89826,PAR
89827,FIR
89828,FIR
89829,UDR
89830,Zero FIR
89831,PAR
89832,UDR
89833,Zero FIR
89834,Zero FIR
89835,PAR
89836,Zero FIR
89837,PAR
89838,UDR
89839,PAR
89840,FIR
89841,PAR
89842,PAR
89843,PAR
89844,PAR
89845,Zero FIR
89846,Zero FIR
89847,UDR
89848,FIR
89849,PAR
89850,FIR
89851,PAR
89852,UDR
89853,FIR
89854,UDR
89855,UDR
89856,PAR
89857,Zero FIR
89858,UDR
89859,FIR
89860,UDR
89861,Zero FIR
89862,FIR
89863,FIR
89864,FIR
89865,PAR
89866,Zero FIR
89867,FIR
89868,PAR
89869,Zero FIR
89870,Zero FIR
89871,UDR
89872,Zero FIR
89873,FIR
89874,FIR
89875,UDR
89876,FIR
89877,Zero FIR
89878,FIR
89879,UDR
89880,PAR
89881,Zero FIR
89882,FIR
89883,Zero FIR
89884,Zero FIR
89885,UDR
89886,FIR
89887,Zero FIR
89888,FIR
89889,FIR
89890,FIR
89891,Zero FIR
89892,UDR
89893,PAR
89894,PAR
89895,Zero FIR
89896,FIR
89897,UDR
89898,UDR
89899,FIR
89900,FIR
89901,UDR
89902,PAR
89903,FIR
89904,PAR
89905,Zero FIR
89906,FIR
89907,Zero FIR
89908,FIR
89909,UDR
89910,PAR
89911,FIR
89912,PAR
89913,FIR
89914,FIR
89915,PAR
89916,Zero FIR
89917,Zero FIR
89918,Zero FIR
89919,PAR
89920,FIR
89921,PAR
89922,Zero FIR
89923,Zero FIR
89924,PAR
89925,FIR
89926,FIR
89927,FIR
89928,UDR
89929,UDR
89930,PAR
89931,UDR
89932,PAR
89933,FIR
89934,UDR
89935,UDR
89936,FIR
89937,FIR
89938,UDR
89939,FIR
89940,Zero FIR
89941,PAR
89942,FIR
89943,PAR
89944,Zero FIR
89945,FIR
89946,PAR
89947,UDR
89948,PAR
89949,PAR
89950,Zero FIR
89951,FIR
89952,UDR
89953,FIR
89954,FIR
89955,FIR
89956,PAR
89957,UDR
89958,Zero FIR
89959,Zero FIR
89960,Zero FIR
89961,FIR
89962,PAR
89963,UDR
89964,UDR
89965,FIR
89966,PAR
89967,UDR
89968,PAR
89969,PAR
89970,FIR
89971,FIR
89972,Zero FIR
89973,PAR
89974,PAR
89975,PAR
89976,Zero FIR
89977,Zero FIR
89978,PAR
89979,Zero FIR
89980,FIR
89981,Zero FIR
89982,UDR
89983,Zero FIR
89984,Zero FIR
89985,PAR
89986,UDR
89987,FIR
89988,FIR
89989,FIR
89990,PAR
89991,FIR
89992,PAR
89993,PAR
89994,FIR
89995,PAR
89996,PAR
89997,UDR
89998,Zero FIR
89999,Zero FIR
90000,FIR
90001,PAR
90002,Zero FIR
90003,Zero FIR
90004,FIR
90005,Zero FIR
90006,PAR
90007,UDR
90008,UDR
90009,PAR
90010,UDR
90011,FIR
90012,FIR
90013,FIR
90014,UDR
90015,PAR
90016,Zero FIR
90017,FIR
90018,FIR
90019,Zero FIR
90020,UDR
90021,PAR
90022,PAR
90023,Zero FIR
90024,UDR
90025,FIR
90026,FIR
90027,Zero FIR
90028,UDR
90029,Zero FIR
90030,Zero FIR
90031,FIR
90032,FIR
90033,PAR
90034,Zero FIR
90035,Zero FIR
90036,UDR
90037,UDR
90038,UDR
90039,PAR
90040,PAR
90041,FIR
90042,FIR
90043,UDR
90044,UDR
90045,Zero FIR
90046,PAR
90047,FIR
90048,PAR
90049,UDR
90050,Zero FIR
90051,Zero FIR
90052,PAR
90053,FIR
90054,UDR
90055,Zero FIR
90056,UDR
90057,PAR
90058,FIR
90059,Zero FIR
90060,PAR
90061,FIR
90062,PAR
90063,UDR
90064,PAR
90065,FIR
90066,Zero FIR
90067,FIR
90068,Zero FIR
90069,FIR
90070,FIR
90071,Zero FIR
90072,FIR
90073,PAR
90074,FIR
90075,Zero FIR
90076,PAR
90077,Zero FIR
90078,Zero FIR
90079,UDR
90080,PAR
90081,PAR
90082,PAR
90083,UDR
90084,FIR
90085,PAR
90086,UDR
90087,FIR
90088,UDR
90089,FIR
90090,Zero FIR
90091,FIR
90092,Zero FIR
90093,UDR
90094,Zero FIR
90095,PAR
90096,Zero FIR
90097,FIR
90098,PAR
90099,FIR
90100,FIR
90101,Zero FIR
90102,PAR
90103,FIR
90104,Zero FIR
90105,Zero FIR
90106,FIR
90107,UDR
90108,FIR
90109,PAR
90110,Zero FIR
90111,UDR
90112,Zero FIR
90113,Zero FIR
90114,UDR
90115,UDR
90116,UDR
90117,Zero FIR
90118,PAR
90119,UDR
90120,PAR
90121,UDR
90122,PAR
90123,PAR
90124,UDR
90125,PAR
90126,FIR
90127,FIR
90128,PAR
90129,UDR
90130,UDR
90131,UDR
90132,UDR
90133,UDR
90134,PAR
90135,FIR
90136,UDR
90137,PAR
90138,FIR
90139,Zero FIR
90140,PAR
90141,Zero FIR
90142,FIR
90143,UDR
90144,FIR
90145,UDR
90146,UDR
90147,UDR
90148,Zero FIR
90149,Zero FIR
90150,Zero FIR
90151,Zero FIR
90152,FIR
90153,UDR
90154,FIR
90155,Zero FIR
90156,Zero FIR
90157,UDR
90158,FIR
90159,PAR
90160,FIR
90161,FIR
90162,PAR
90163,Zero FIR
90164,Zero FIR
90165,UDR
90166,UDR
90167,UDR
90168,Zero FIR
90169,UDR
90170,PAR
90171,UDR
90172,Zero FIR
90173,Zero FIR
90174,FIR
90175,UDR
90176,PAR
90177,FIR
90178,FIR
90179,Zero FIR
90180,UDR
90181,Zero FIR
90182,PAR
90183,PAR
90184,FIR
90185,UDR
90186,FIR
90187,PAR
