CaseStatusID,CaseStatusName
96889,Charge Sheeted
96890,Undetected
96891,Charge Sheeted
96892,Undetected
96893,Closed
96894,Undetected
96895,Charge Sheeted
96896,Undetected
96897,Closed
96898,Closed
96899,Under Investigation
96900,Closed
96901,Closed
96902,Charge Sheeted
96903,Charge Sheeted
96904,Charge Sheeted
96905,Closed
96906,Charge Sheeted
96907,Undetected
96908,Undetected
96909,Under Investigation
96910,Closed
96911,Charge Sheeted
96912,Under Investigation
96913,Under Investigation
96914,Undetected
96915,Closed
96916,Charge Sheeted
96917,Under Investigation
96918,Under Investigation
96919,Charge Sheeted
96920,Undetected
96921,Under Investigation
96922,Undetected
96923,Under Investigation
96924,Under Investigation
96925,Under Investigation
96926,Under Investigation
96927,Charge Sheeted
96928,Under Investigation
96929,Charge Sheeted
96930,Under Investigation
96931,Closed
96932,Undetected
96933,Charge Sheeted
96934,Under Investigation
96935,Charge Sheeted
96936,Undetected
96937,Undetected
96938,Undetected
96939,Undetected
96940,Undetected
96941,Charge Sheeted
96942,Undetected
96943,Charge Sheeted
96944,Under Investigation
96945,Closed
96946,Closed
96947,Undetected
96948,Undetected
96949,Closed
96950,Under Investigation
96951,Under Investigation
96952,Closed
96953,Charge Sheeted
96954,Under Investigation
96955,Under Investigation
96956,Closed
96957,Under Investigation
96958,Undetected
96959,Closed
96960,Undetected
96961,Undetected
96962,Undetected
96963,Under Investigation
96964,Closed
96965,Charge Sheeted
96966,Charge Sheeted
96967,Under Investigation
96968,Charge Sheeted
96969,Charge Sheeted
96970,Under Investigation
96971,Closed
96972,Charge Sheeted
96973,Charge Sheeted
96974,Closed
96975,Undetected
96976,Charge Sheeted
96977,Under Investigation
96978,Charge Sheeted
96979,Charge Sheeted
96980,Under Investigation
96981,Under Investigation
96982,Charge Sheeted
96983,Undetected
96984,Charge Sheeted
96985,Undetected
96986,Closed
96987,Charge Sheeted
96988,Undetected
96989,Undetected
96990,Under Investigation
96991,Closed
96992,Under Investigation
96993,Under Investigation
96994,Charge Sheeted
96995,Undetected
96996,Undetected
96997,Charge Sheeted
96998,Undetected
96999,Undetected
97000,Charge Sheeted
97001,Charge Sheeted
97002,Under Investigation
97003,Closed
97004,Closed
97005,Charge Sheeted
97006,Charge Sheeted
97007,Closed
97008,Closed
97009,Charge Sheeted
97010,Undetected
97011,Charge Sheeted
97012,Charge Sheeted
97013,Undetected
97014,Closed
97015,Closed
97016,Undetected
97017,Undetected
97018,Undetected
97019,Undetected
97020,Charge Sheeted
97021,Closed
97022,Closed
97023,Undetected
97024,Undetected
97025,Charge Sheeted
97026,Under Investigation
97027,Charge Sheeted
97028,Undetected
97029,Closed
97030,Closed
97031,Under Investigation
97032,Closed
97033,Undetected
97034,Under Investigation
97035,Undetected
97036,Undetected
97037,Under Investigation
97038,Under Investigation
97039,Charge Sheeted
97040,Charge Sheeted
97041,Closed
97042,Closed
97043,Charge Sheeted
97044,Closed
97045,Under Investigation
97046,Undetected
97047,Closed
97048,Charge Sheeted
97049,Under Investigation
97050,Charge Sheeted
97051,Undetected
97052,Closed
97053,Charge Sheeted
97054,Undetected
97055,Closed
97056,Charge Sheeted
97057,Closed
97058,Undetected
97059,Charge Sheeted
97060,Closed
97061,Undetected
97062,Closed
97063,Under Investigation
97064,Under Investigation
97065,Charge Sheeted
97066,Charge Sheeted
97067,Charge Sheeted
97068,Under Investigation
97069,Closed
97070,Charge Sheeted
97071,Closed
97072,Closed
97073,Closed
97074,Charge Sheeted
97075,Undetected
97076,Undetected
97077,Undetected
97078,Under Investigation
97079,Undetected
97080,Under Investigation
97081,Undetected
97082,Undetected
97083,Closed
97084,Undetected
97085,Closed
97086,Under Investigation
97087,Charge Sheeted
97088,Under Investigation
97089,Under Investigation
97090,Under Investigation
97091,Under Investigation
97092,Charge Sheeted
97093,Under Investigation
97094,Under Investigation
97095,Undetected
97096,Under Investigation
97097,Undetected
97098,Charge Sheeted
97099,Closed
97100,Closed
97101,Undetected
97102,Undetected
97103,Under Investigation
97104,Under Investigation
97105,Closed
97106,Closed
97107,Closed
97108,Under Investigation
97109,Under Investigation
97110,Closed
97111,Closed
97112,Under Investigation
97113,Closed
97114,Charge Sheeted
97115,Charge Sheeted
97116,Under Investigation
97117,Charge Sheeted
97118,Charge Sheeted
97119,Under Investigation
97120,Under Investigation
97121,Under Investigation
97122,Charge Sheeted
97123,Charge Sheeted
97124,Charge Sheeted
97125,Under Investigation
97126,Charge Sheeted
97127,Under Investigation
97128,Closed
97129,Undetected
97130,Under Investigation
97131,Undetected
97132,Charge Sheeted
97133,Under Investigation
97134,Under Investigation
97135,Under Investigation
97136,Charge Sheeted
97137,Undetected
97138,Under Investigation
97139,Closed
97140,Charge Sheeted
97141,Under Investigation
97142,Undetected
97143,Closed
97144,Under Investigation
97145,Closed
97146,Undetected
97147,Charge Sheeted
97148,Closed
97149,Undetected
97150,Under Investigation
97151,Charge Sheeted
97152,Closed
97153,Under Investigation
97154,Under Investigation
97155,Charge Sheeted
97156,Undetected
97157,Charge Sheeted
97158,Closed
97159,Closed
97160,Under Investigation
97161,Charge Sheeted
97162,Under Investigation
97163,Charge Sheeted
97164,Closed
97165,Undetected
97166,Undetected
97167,Closed
97168,Closed
97169,Charge Sheeted
97170,Undetected
97171,Charge Sheeted
97172,Under Investigation
97173,Closed
97174,Closed
97175,Charge Sheeted
97176,Closed
97177,Charge Sheeted
97178,Closed
97179,Charge Sheeted
97180,Charge Sheeted
97181,Charge Sheeted
97182,Closed
97183,Undetected
97184,Undetected
97185,Closed
97186,Under Investigation
97187,Under Investigation
97188,Charge Sheeted
97189,Undetected
97190,Closed
97191,Undetected
97192,Undetected
97193,Undetected
97194,Closed
97195,Closed
97196,Charge Sheeted
97197,Charge Sheeted
97198,Charge Sheeted
97199,Under Investigation
97200,Closed
97201,Charge Sheeted
97202,Closed
97203,Under Investigation
97204,Closed
97205,Charge Sheeted
97206,Under Investigation
97207,Under Investigation
97208,Undetected
97209,Undetected
97210,Undetected
97211,Under Investigation
97212,Undetected
97213,Closed
97214,Undetected
97215,Charge Sheeted
97216,Under Investigation
97217,Closed
97218,Undetected
97219,Undetected
97220,Undetected
97221,Under Investigation
97222,Closed
97223,Under Investigation
97224,Under Investigation
97225,Closed
97226,Under Investigation
97227,Closed
97228,Charge Sheeted
97229,Undetected
97230,Undetected
97231,Under Investigation
97232,Charge Sheeted
97233,Undetected
97234,Under Investigation
97235,Undetected
97236,Undetected
97237,Closed
97238,Charge Sheeted
97239,Closed
97240,Closed
97241,Under Investigation
97242,Closed
97243,Undetected
97244,Charge Sheeted
97245,Charge Sheeted
97246,Under Investigation
97247,Charge Sheeted
97248,Charge Sheeted
97249,Under Investigation
97250,Under Investigation
97251,Charge Sheeted
97252,Undetected
97253,Under Investigation
97254,Under Investigation
97255,Closed
97256,Undetected
97257,Under Investigation
97258,Undetected
97259,Under Investigation
97260,Under Investigation
97261,Closed
97262,Undetected
97263,Under Investigation
97264,Closed
97265,Undetected
97266,Undetected
97267,Undetected
97268,Charge Sheeted
97269,Charge Sheeted
97270,Undetected
97271,Undetected
97272,Charge Sheeted
97273,Under Investigation
97274,Charge Sheeted
97275,Closed
97276,Closed
97277,Closed
97278,Charge Sheeted
97279,Undetected
97280,Charge Sheeted
97281,Undetected
97282,Charge Sheeted
97283,Undetected
97284,Closed
97285,Under Investigation
97286,Under Investigation
97287,Undetected
97288,Closed
97289,Charge Sheeted
97290,Charge Sheeted
97291,Closed
97292,Undetected
97293,Closed
97294,Charge Sheeted
97295,Charge Sheeted
97296,Under Investigation
97297,Charge Sheeted
97298,Under Investigation
97299,Closed
97300,Under Investigation
97301,Undetected
97302,Under Investigation
97303,Closed
97304,Under Investigation
97305,Undetected
97306,Under Investigation
97307,Charge Sheeted
97308,Closed
97309,Under Investigation
97310,Closed
97311,Under Investigation
97312,Undetected
97313,Closed
97314,Charge Sheeted
97315,Under Investigation
97316,Under Investigation
97317,Closed
97318,Closed
97319,Under Investigation
97320,Undetected
97321,Closed
97322,Undetected
97323,Charge Sheeted
97324,Undetected
97325,Under Investigation
97326,Undetected
97327,Undetected
97328,Charge Sheeted
97329,Charge Sheeted
97330,Closed
97331,Closed
97332,Under Investigation
97333,Under Investigation
97334,Undetected
97335,Charge Sheeted
97336,Undetected
97337,Charge Sheeted
97338,Undetected
97339,Closed
97340,Charge Sheeted
97341,Undetected
97342,Charge Sheeted
97343,Undetected
97344,Undetected
97345,Under Investigation
97346,Closed
97347,Undetected
97348,Closed
97349,Closed
97350,Undetected
97351,Undetected
97352,Under Investigation
97353,Charge Sheeted
97354,Under Investigation
97355,Closed
97356,Undetected
97357,Charge Sheeted
97358,Charge Sheeted
97359,Under Investigation
97360,Undetected
97361,Under Investigation
97362,Under Investigation
97363,Closed
97364,Charge Sheeted
97365,Closed
97366,Closed
97367,Closed
97368,Undetected
97369,Under Investigation
97370,Under Investigation
97371,Under Investigation
97372,Closed
97373,Undetected
97374,Charge Sheeted
97375,Under Investigation
97376,Under Investigation
97377,Charge Sheeted
97378,Closed
97379,Closed
97380,Undetected
97381,Charge Sheeted
97382,Undetected
97383,Under Investigation
97384,Under Investigation
97385,Undetected
97386,Under Investigation
97387,Charge Sheeted
97388,Undetected
97389,Closed
97390,Under Investigation
97391,Closed
97392,Charge Sheeted
97393,Closed
97394,Under Investigation
97395,Undetected
97396,Undetected
97397,Closed
97398,Closed
97399,Under Investigation
97400,Under Investigation
97401,Charge Sheeted
97402,Charge Sheeted
97403,Undetected
97404,Closed
97405,Charge Sheeted
97406,Under Investigation
97407,Closed
97408,Under Investigation
97409,Closed
97410,Charge Sheeted
97411,Undetected
97412,Closed
97413,Undetected
97414,Charge Sheeted
97415,Closed
97416,Undetected
97417,Closed
97418,Charge Sheeted
97419,Under Investigation
97420,Under Investigation
97421,Under Investigation
97422,Closed
97423,Closed
97424,Closed
97425,Closed
97426,Under Investigation
97427,Closed
97428,Under Investigation
97429,Under Investigation
97430,Charge Sheeted
97431,Charge Sheeted
97432,Under Investigation
97433,Charge Sheeted
97434,Closed
97435,Closed
97436,Undetected
97437,Closed
97438,Closed
97439,Under Investigation
97440,Undetected
97441,Closed
97442,Closed
97443,Under Investigation
97444,Charge Sheeted
97445,Closed
97446,Closed
97447,Undetected
97448,Charge Sheeted
97449,Charge Sheeted
97450,Undetected
97451,Charge Sheeted
97452,Charge Sheeted
97453,Under Investigation
97454,Undetected
97455,Undetected
97456,Undetected
97457,Under Investigation
97458,Charge Sheeted
97459,Closed
97460,Charge Sheeted
97461,Undetected
97462,Closed
97463,Under Investigation
97464,Under Investigation
97465,Charge Sheeted
97466,Charge Sheeted
97467,Undetected
97468,Charge Sheeted
97469,Charge Sheeted
97470,Closed
97471,Charge Sheeted
97472,Closed
97473,Closed
97474,Closed
97475,Undetected
97476,Charge Sheeted
97477,Undetected
97478,Undetected
97479,Closed
97480,Charge Sheeted
97481,Under Investigation
97482,Closed
97483,Closed
97484,Under Investigation
97485,Charge Sheeted
97486,Closed
97487,Closed
97488,Charge Sheeted
97489,Charge Sheeted
97490,Under Investigation
97491,Undetected
97492,Charge Sheeted
97493,Undetected
97494,Closed
97495,Under Investigation
97496,Undetected
97497,Charge Sheeted
97498,Undetected
97499,Closed
97500,Charge Sheeted
97501,Closed
97502,Charge Sheeted
97503,Undetected
97504,Closed
97505,Closed
97506,Charge Sheeted
97507,Undetected
97508,Charge Sheeted
97509,Charge Sheeted
97510,Undetected
97511,Under Investigation
97512,Under Investigation
97513,Under Investigation
97514,Charge Sheeted
97515,Closed
97516,Closed
97517,Charge Sheeted
97518,Charge Sheeted
97519,Closed
97520,Under Investigation
97521,Closed
97522,Closed
97523,Closed
97524,Undetected
97525,Closed
97526,Undetected
97527,Under Investigation
97528,Undetected
97529,Undetected
97530,Closed
97531,Charge Sheeted
97532,Under Investigation
97533,Under Investigation
97534,Undetected
97535,Under Investigation
97536,Under Investigation
97537,Undetected
97538,Charge Sheeted
97539,Under Investigation
97540,Under Investigation
97541,Under Investigation
97542,Charge Sheeted
97543,Undetected
97544,Under Investigation
97545,Charge Sheeted
97546,Charge Sheeted
97547,Undetected
97548,Closed
97549,Under Investigation
97550,Under Investigation
97551,Under Investigation
97552,Charge Sheeted
97553,Undetected
97554,Under Investigation
97555,Charge Sheeted
97556,Closed
97557,Under Investigation
97558,Closed
97559,Closed
97560,Under Investigation
97561,Under Investigation
97562,Under Investigation
97563,Undetected
97564,Closed
97565,Under Investigation
97566,Under Investigation
97567,Undetected
97568,Charge Sheeted
97569,Undetected
97570,Charge Sheeted
97571,Under Investigation
97572,Closed
97573,Charge Sheeted
97574,Undetected
97575,Undetected
97576,Undetected
97577,Under Investigation
97578,Under Investigation
97579,Charge Sheeted
97580,Closed
97581,Under Investigation
97582,Under Investigation
97583,Charge Sheeted
97584,Closed
97585,Under Investigation
97586,Undetected
97587,Closed
97588,Charge Sheeted
97589,Undetected
97590,Under Investigation
97591,Closed
97592,Undetected
97593,Undetected
97594,Under Investigation
97595,Closed
97596,Closed
97597,Charge Sheeted
97598,Undetected
97599,Undetected
97600,Closed
97601,Charge Sheeted
97602,Undetected
97603,Charge Sheeted
97604,Charge Sheeted
97605,Undetected
97606,Undetected
97607,Under Investigation
97608,Closed
97609,Under Investigation
97610,Closed
97611,Undetected
97612,Under Investigation
97613,Undetected
97614,Closed
97615,Closed
97616,Charge Sheeted
97617,Under Investigation
97618,Charge Sheeted
97619,Closed
97620,Charge Sheeted
97621,Charge Sheeted
97622,Closed
97623,Undetected
97624,Charge Sheeted
97625,Closed
97626,Undetected
97627,Undetected
97628,Charge Sheeted
97629,Under Investigation
97630,Charge Sheeted
97631,Closed
97632,Closed
97633,Under Investigation
97634,Charge Sheeted
97635,Under Investigation
97636,Undetected
97637,Closed
97638,Closed
97639,Closed
97640,Under Investigation
97641,Undetected
97642,Undetected
97643,Closed
97644,Charge Sheeted
97645,Charge Sheeted
97646,Closed
97647,Charge Sheeted
97648,Under Investigation
97649,Closed
97650,Under Investigation
97651,Under Investigation
97652,Under Investigation
97653,Closed
97654,Closed
97655,Undetected
97656,Charge Sheeted
97657,Undetected
97658,Charge Sheeted
97659,Under Investigation
97660,Under Investigation
97661,Charge Sheeted
97662,Charge Sheeted
97663,Undetected
97664,Charge Sheeted
97665,Undetected
97666,Undetected
97667,Closed
97668,Under Investigation
97669,Charge Sheeted
97670,Closed
97671,Charge Sheeted
97672,Under Investigation
97673,Charge Sheeted
97674,Charge Sheeted
97675,Under Investigation
97676,Charge Sheeted
97677,Closed
97678,Charge Sheeted
97679,Charge Sheeted
97680,Under Investigation
97681,Undetected
97682,Under Investigation
97683,Charge Sheeted
97684,Charge Sheeted
97685,Charge Sheeted
97686,Under Investigation
97687,Under Investigation
97688,Charge Sheeted
97689,Undetected
97690,Undetected
97691,Closed
97692,Under Investigation
97693,Undetected
97694,Under Investigation
97695,Closed
97696,Closed
97697,Closed
97698,Charge Sheeted
97699,Closed
97700,Under Investigation
97701,Charge Sheeted
97702,Closed
97703,Charge Sheeted
97704,Closed
97705,Closed
97706,Undetected
97707,Undetected
97708,Under Investigation
97709,Undetected
97710,Charge Sheeted
97711,Closed
97712,Closed
97713,Charge Sheeted
