GravityOffenceID,LookupValue
83566,Heinous
83567,Heinous
83568,Heinous
83569,Heinous
83570,Heinous
83571,Heinous
83572,Heinous
83573,Non-Heinous
83574,Heinous
83575,Non-Heinous
83576,Non-Heinous
83577,Non-Heinous
83578,Non-Heinous
83579,Non-Heinous
83580,Non-Heinous
83581,Non-Heinous
83582,Non-Heinous
83583,Non-Heinous
83584,Non-Heinous
83585,Non-Heinous
83586,Heinous
83587,Non-Heinous
83588,Non-Heinous
83589,Heinous
83590,Non-Heinous
83591,Heinous
83592,Non-Heinous
83593,Heinous
83594,Non-Heinous
83595,Heinous
83596,Heinous
83597,Non-Heinous
83598,Heinous
83599,Heinous
83600,Heinous
83601,Heinous
83602,Non-Heinous
83603,Heinous
83604,Heinous
83605,Non-Heinous
83606,Non-Heinous
83607,Non-Heinous
83608,Heinous
83609,Non-Heinous
83610,Non-Heinous
83611,Non-Heinous
83612,Non-Heinous
83613,Non-Heinous
83614,Non-Heinous
83615,Heinous
83616,Heinous
83617,Non-Heinous
83618,Heinous
83619,Heinous
83620,Heinous
83621,Non-Heinous
83622,Heinous
83623,Non-Heinous
83624,Non-Heinous
83625,Non-Heinous
83626,Heinous
83627,Heinous
83628,Non-Heinous
83629,Non-Heinous
83630,Non-Heinous
83631,Heinous
83632,Non-Heinous
83633,Non-Heinous
83634,Heinous
83635,Non-Heinous
83636,Heinous
83637,Heinous
83638,Non-Heinous
83639,Heinous
83640,Heinous
83641,Heinous
83642,Heinous
83643,Heinous
83644,Heinous
83645,Heinous
83646,Heinous
83647,Heinous
83648,Non-Heinous
83649,Non-Heinous
83650,Non-Heinous
83651,Heinous
83652,Heinous
83653,Heinous
83654,Non-Heinous
83655,Heinous
83656,Non-Heinous
83657,Heinous
83658,Non-Heinous
83659,Non-Heinous
83660,Non-Heinous
83661,Non-Heinous
83662,Non-Heinous
83663,Non-Heinous
83664,Heinous
83665,Non-Heinous
83666,Non-Heinous
83667,Non-Heinous
83668,Heinous
83669,Non-Heinous
83670,Non-Heinous
83671,Non-Heinous
83672,Non-Heinous
83673,Non-Heinous
83674,Heinous
83675,Non-Heinous
83676,Non-Heinous
83677,Non-Heinous
83678,Non-Heinous
83679,Non-Heinous
83680,Heinous
83681,Non-Heinous
83682,Heinous
83683,Non-Heinous
83684,Heinous
83685,Non-Heinous
83686,Non-Heinous
83687,Non-Heinous
83688,Non-Heinous
83689,Non-Heinous
83690,Non-Heinous
83691,Heinous
83692,Non-Heinous
83693,Non-Heinous
83694,Heinous
83695,Non-Heinous
83696,Heinous
83697,Non-Heinous
83698,Heinous
83699,Heinous
83700,Non-Heinous
83701,Non-Heinous
83702,Non-Heinous
83703,Non-Heinous
83704,Heinous
83705,Heinous
83706,Heinous
83707,Non-Heinous
83708,Heinous
83709,Non-Heinous
83710,Heinous
83711,Heinous
83712,Heinous
83713,Non-Heinous
83714,Heinous
83715,Non-Heinous
83716,Heinous
83717,Heinous
83718,Non-Heinous
83719,Heinous
83720,Heinous
83721,Non-Heinous
83722,Non-Heinous
83723,Heinous
83724,Heinous
83725,Non-Heinous
83726,Non-Heinous
83727,Heinous
83728,Non-Heinous
83729,Heinous
83730,Heinous
83731,Heinous
83732,Non-Heinous
83733,Heinous
83734,Non-Heinous
83735,Non-Heinous
83736,Heinous
83737,Non-Heinous
83738,Non-Heinous
83739,Heinous
83740,Heinous
83741,Heinous
83742,Heinous
83743,Non-Heinous
83744,Non-Heinous
83745,Heinous
83746,Heinous
83747,Non-Heinous
83748,Heinous
83749,Non-Heinous
83750,Heinous
83751,Heinous
83752,Non-Heinous
83753,Heinous
83754,Heinous
83755,Non-Heinous
83756,Heinous
83757,Heinous
83758,Non-Heinous
83759,Non-Heinous
83760,Heinous
83761,Non-Heinous
83762,Non-Heinous
83763,Heinous
83764,Non-Heinous
83765,Heinous
83766,Heinous
83767,Non-Heinous
83768,Heinous
83769,Heinous
83770,Heinous
83771,Non-Heinous
83772,Heinous
83773,Non-Heinous
83774,Non-Heinous
83775,Non-Heinous
83776,Heinous
83777,Non-Heinous
83778,Heinous
83779,Heinous
83780,Non-Heinous
83781,Non-Heinous
83782,Heinous
83783,Heinous
83784,Non-Heinous
83785,Heinous
83786,Heinous
83787,Non-Heinous
83788,Non-Heinous
83789,Non-Heinous
83790,Non-Heinous
83791,Non-Heinous
83792,Non-Heinous
83793,Heinous
83794,Non-Heinous
83795,Heinous
83796,Non-Heinous
83797,Non-Heinous
83798,Non-Heinous
83799,Heinous
83800,Non-Heinous
83801,Heinous
83802,Heinous
83803,Heinous
83804,Heinous
83805,Heinous
83806,Heinous
83807,Non-Heinous
83808,Non-Heinous
83809,Non-Heinous
83810,Heinous
83811,Non-Heinous
83812,Non-Heinous
83813,Non-Heinous
83814,Non-Heinous
83815,Heinous
83816,Heinous
83817,Non-Heinous
83818,Non-Heinous
83819,Non-Heinous
83820,Heinous
83821,Heinous
83822,Heinous
83823,Heinous
83824,Heinous
83825,Non-Heinous
83826,Non-Heinous
83827,Heinous
83828,Heinous
83829,Non-Heinous
83830,Heinous
83831,Non-Heinous
83832,Non-Heinous
83833,Heinous
83834,Heinous
83835,Heinous
83836,Heinous
83837,Non-Heinous
83838,Heinous
83839,Heinous
83840,Heinous
83841,Heinous
83842,Non-Heinous
83843,Non-Heinous
83844,Heinous
83845,Non-Heinous
83846,Non-Heinous
83847,Heinous
83848,Heinous
83849,Non-Heinous
83850,Heinous
83851,Heinous
83852,Heinous
83853,Non-Heinous
83854,Non-Heinous
83855,Heinous
83856,Non-Heinous
83857,Heinous
83858,Heinous
83859,Heinous
83860,Heinous
83861,Non-Heinous
83862,Non-Heinous
83863,Non-Heinous
83864,Non-Heinous
83865,Non-Heinous
83866,Non-Heinous
83867,Heinous
83868,Heinous
83869,Heinous
83870,Heinous
83871,Heinous
83872,Heinous
83873,Non-Heinous
83874,Heinous
83875,Non-Heinous
83876,Non-Heinous
83877,Non-Heinous
83878,Non-Heinous
83879,Heinous
83880,Non-Heinous
83881,Non-Heinous
83882,Heinous
83883,Non-Heinous
83884,Heinous
83885,Heinous
83886,Heinous
83887,Non-Heinous
83888,Non-Heinous
83889,Heinous
83890,Non-Heinous
83891,Heinous
83892,Non-Heinous
83893,Non-Heinous
83894,Non-Heinous
83895,Non-Heinous
83896,Non-Heinous
83897,Non-Heinous
83898,Non-Heinous
83899,Heinous
83900,Non-Heinous
83901,Non-Heinous
83902,Heinous
83903,Non-Heinous
83904,Non-Heinous
83905,Non-Heinous
83906,Non-Heinous
83907,Heinous
83908,Heinous
83909,Non-Heinous
83910,Non-Heinous
83911,Non-Heinous
83912,Heinous
83913,Heinous
83914,Non-Heinous
83915,Non-Heinous
83916,Heinous
83917,Non-Heinous
83918,Non-Heinous
83919,Non-Heinous
83920,Non-Heinous
83921,Non-Heinous
83922,Non-Heinous
83923,Heinous
83924,Heinous
83925,Non-Heinous
83926,Heinous
83927,Heinous
83928,Heinous
83929,Heinous
83930,Non-Heinous
83931,Non-Heinous
83932,Non-Heinous
83933,Heinous
83934,Non-Heinous
83935,Heinous
83936,Non-Heinous
83937,Heinous
83938,Non-Heinous
83939,Non-Heinous
83940,Non-Heinous
83941,Non-Heinous
83942,Heinous
83943,Heinous
83944,Non-Heinous
83945,Heinous
83946,Non-Heinous
83947,Heinous
83948,Heinous
83949,Heinous
83950,Non-Heinous
83951,Heinous
83952,Heinous
83953,Heinous
83954,Non-Heinous
83955,Non-Heinous
83956,Non-Heinous
83957,Non-Heinous
83958,Heinous
83959,Non-Heinous
83960,Heinous
83961,Non-Heinous
83962,Non-Heinous
83963,Non-Heinous
83964,Heinous
83965,Heinous
83966,Heinous
83967,Non-Heinous
83968,Non-Heinous
83969,Heinous
83970,Non-Heinous
83971,Non-Heinous
83972,Non-Heinous
83973,Heinous
83974,Non-Heinous
83975,Non-Heinous
83976,Non-Heinous
83977,Heinous
83978,Heinous
83979,Heinous
83980,Non-Heinous
83981,Heinous
83982,Non-Heinous
83983,Non-Heinous
83984,Non-Heinous
83985,Non-Heinous
83986,Non-Heinous
83987,Heinous
83988,Heinous
83989,Non-Heinous
83990,Heinous
83991,Heinous
83992,Non-Heinous
83993,Non-Heinous
83994,Non-Heinous
83995,Heinous
83996,Heinous
83997,Non-Heinous
83998,Non-Heinous
83999,Non-Heinous
84000,Heinous
84001,Heinous
84002,Non-Heinous
84003,Non-Heinous
84004,Heinous
84005,Heinous
84006,Non-Heinous
84007,Heinous
84008,Non-Heinous
84009,Heinous
84010,Heinous
84011,Non-Heinous
84012,Heinous
84013,Non-Heinous
84014,Heinous
84015,Heinous
84016,Non-Heinous
84017,Heinous
84018,Heinous
84019,Non-Heinous
84020,Heinous
84021,Non-Heinous
84022,Heinous
84023,Non-Heinous
84024,Non-Heinous
84025,Non-Heinous
84026,Heinous
84027,Heinous
84028,Non-Heinous
84029,Non-Heinous
84030,Non-Heinous
84031,Heinous
84032,Heinous
84033,Non-Heinous
84034,Heinous
84035,Non-Heinous
84036,Non-Heinous
84037,Non-Heinous
84038,Non-Heinous
84039,Heinous
84040,Non-Heinous
84041,Heinous
84042,Heinous
84043,Heinous
84044,Non-Heinous
84045,Heinous
84046,Heinous
84047,Non-Heinous
84048,Non-Heinous
84049,Non-Heinous
84050,Non-Heinous
84051,Heinous
84052,Non-Heinous
84053,Heinous
84054,Heinous
84055,Heinous
84056,Heinous
84057,Heinous
84058,Non-Heinous
84059,Non-Heinous
84060,Non-Heinous
84061,Non-Heinous
84062,Non-Heinous
84063,Heinous
84064,Non-Heinous
84065,Non-Heinous
84066,Heinous
84067,Non-Heinous
84068,Heinous
84069,Heinous
84070,Heinous
84071,Non-Heinous
84072,Non-Heinous
84073,Heinous
84074,Non-Heinous
84075,Heinous
84076,Heinous
84077,Non-Heinous
84078,Non-Heinous
84079,Heinous
84080,Non-Heinous
84081,Heinous
84082,Heinous
84083,Non-Heinous
84084,Non-Heinous
84085,Heinous
84086,Non-Heinous
84087,Non-Heinous
84088,Non-Heinous
84089,Heinous
84090,Heinous
84091,Non-Heinous
84092,Non-Heinous
84093,Heinous
84094,Heinous
84095,Heinous
84096,Non-Heinous
84097,Heinous
84098,Non-Heinous
84099,Heinous
84100,Non-Heinous
84101,Heinous
84102,Non-Heinous
84103,Heinous
84104,Heinous
84105,Non-Heinous
84106,Non-Heinous
84107,Heinous
84108,Non-Heinous
84109,Non-Heinous
84110,Non-Heinous
84111,Heinous
84112,Heinous
84113,Heinous
84114,Non-Heinous
84115,Non-Heinous
84116,Heinous
84117,Heinous
84118,Heinous
84119,Non-Heinous
84120,Heinous
84121,Heinous
84122,Non-Heinous
84123,Heinous
84124,Heinous
84125,Heinous
84126,Heinous
84127,Non-Heinous
84128,Non-Heinous
84129,Non-Heinous
84130,Non-Heinous
84131,Non-Heinous
84132,Heinous
84133,Non-Heinous
84134,Heinous
84135,Heinous
84136,Non-Heinous
84137,Heinous
84138,Non-Heinous
84139,Heinous
84140,Non-Heinous
84141,Heinous
84142,Heinous
84143,Heinous
84144,Heinous
84145,Non-Heinous
84146,Non-Heinous
84147,Non-Heinous
84148,Non-Heinous
84149,Heinous
84150,Non-Heinous
84151,Non-Heinous
84152,Non-Heinous
84153,Non-Heinous
84154,Heinous
84155,Heinous
84156,Heinous
84157,Non-Heinous
84158,Heinous
84159,Heinous
84160,Non-Heinous
84161,Non-Heinous
84162,Non-Heinous
84163,Non-Heinous
84164,Heinous
84165,Non-Heinous
84166,Non-Heinous
84167,Heinous
84168,Heinous
84169,Non-Heinous
84170,Heinous
84171,Heinous
84172,Heinous
84173,Heinous
84174,Heinous
84175,Heinous
84176,Heinous
84177,Heinous
84178,Non-Heinous
84179,Heinous
84180,Heinous
84181,Heinous
84182,Non-Heinous
84183,Non-Heinous
84184,Non-Heinous
84185,Non-Heinous
84186,Heinous
84187,Heinous
84188,Heinous
84189,Non-Heinous
84190,Heinous
84191,Heinous
84192,Non-Heinous
84193,Non-Heinous
84194,Heinous
84195,Non-Heinous
84196,Heinous
84197,Non-Heinous
84198,Heinous
84199,Heinous
84200,Heinous
84201,Heinous
84202,Heinous
84203,Heinous
84204,Heinous
84205,Heinous
84206,Non-Heinous
84207,Non-Heinous
84208,Non-Heinous
84209,Heinous
84210,Non-Heinous
84211,Non-Heinous
84212,Non-Heinous
84213,Non-Heinous
84214,Heinous
84215,Heinous
84216,Non-Heinous
84217,Heinous
84218,Heinous
84219,Non-Heinous
84220,Non-Heinous
84221,Non-Heinous
84222,Heinous
84223,Non-Heinous
84224,Heinous
84225,Non-Heinous
84226,Heinous
84227,Non-Heinous
84228,Non-Heinous
84229,Non-Heinous
84230,Heinous
84231,Heinous
84232,Heinous
84233,Heinous
84234,Heinous
84235,Heinous
84236,Heinous
84237,Non-Heinous
84238,Heinous
84239,Non-Heinous
84240,Heinous
84241,Non-Heinous
84242,Heinous
84243,Heinous
84244,Heinous
84245,Heinous
84246,Non-Heinous
84247,Heinous
84248,Non-Heinous
84249,Non-Heinous
84250,Non-Heinous
84251,Non-Heinous
84252,Heinous
84253,Non-Heinous
84254,Heinous
84255,Heinous
84256,Heinous
84257,Heinous
84258,Heinous
84259,Heinous
84260,Heinous
84261,Non-Heinous
84262,Non-Heinous
84263,Heinous
84264,Heinous
84265,Heinous
84266,Heinous
84267,Non-Heinous
84268,Non-Heinous
84269,Non-Heinous
84270,Non-Heinous
84271,Non-Heinous
84272,Non-Heinous
84273,Heinous
84274,Heinous
84275,Non-Heinous
84276,Heinous
84277,Heinous
84278,Heinous
84279,Non-Heinous
84280,Heinous
84281,Heinous
84282,Non-Heinous
84283,Heinous
84284,Non-Heinous
84285,Heinous
84286,Heinous
84287,Heinous
84288,Heinous
84289,Non-Heinous
84290,Heinous
84291,Non-Heinous
84292,Heinous
84293,Heinous
84294,Non-Heinous
84295,Non-Heinous
84296,Non-Heinous
84297,Non-Heinous
84298,Heinous
84299,Non-Heinous
84300,Non-Heinous
84301,Heinous
84302,Heinous
84303,Heinous
84304,Heinous
84305,Non-Heinous
84306,Heinous
84307,Heinous
84308,Non-Heinous
84309,Non-Heinous
84310,Heinous
84311,Non-Heinous
84312,Non-Heinous
84313,Non-Heinous
84314,Non-Heinous
84315,Heinous
84316,Non-Heinous
84317,Non-Heinous
84318,Non-Heinous
84319,Heinous
84320,Non-Heinous
84321,Heinous
84322,Non-Heinous
84323,Heinous
84324,Heinous
84325,Heinous
84326,Non-Heinous
84327,Heinous
84328,Heinous
84329,Non-Heinous
84330,Heinous
84331,Non-Heinous
84332,Non-Heinous
84333,Heinous
84334,Heinous
84335,Non-Heinous
84336,Non-Heinous
84337,Heinous
84338,Non-Heinous
84339,Non-Heinous
84340,Non-Heinous
84341,Heinous
84342,Heinous
84343,Non-Heinous
84344,Heinous
84345,Non-Heinous
84346,Heinous
84347,Non-Heinous
84348,Heinous
84349,Heinous
84350,Heinous
84351,Non-Heinous
84352,Non-Heinous
84353,Non-Heinous
84354,Heinous
84355,Heinous
84356,Non-Heinous
84357,Heinous
84358,Heinous
84359,Heinous
84360,Non-Heinous
84361,Heinous
84362,Heinous
84363,Non-Heinous
84364,Non-Heinous
84365,Non-Heinous
84366,Heinous
84367,Heinous
84368,Non-Heinous
84369,Non-Heinous
84370,Heinous
84371,Non-Heinous
84372,Heinous
84373,Heinous
84374,Heinous
84375,Non-Heinous
84376,Non-Heinous
84377,Non-Heinous
84378,Heinous
84379,Non-Heinous
84380,Non-Heinous
84381,Heinous
84382,Heinous
84383,Heinous
84384,Heinous
84385,Heinous
84386,Heinous
84387,Non-Heinous
84388,Heinous
84389,Non-Heinous
84390,Heinous
84391,Heinous
84392,Non-Heinous
84393,Non-Heinous
84394,Heinous
84395,Heinous
84396,Non-Heinous
84397,Non-Heinous
84398,Non-Heinous
84399,Non-Heinous
84400,Non-Heinous
84401,Heinous
84402,Heinous
84403,Non-Heinous
84404,Heinous
84405,Non-Heinous
84406,Heinous
84407,Non-Heinous
84408,Heinous
84409,Heinous
84410,Heinous
84411,Heinous
84412,Non-Heinous
84413,Non-Heinous
84414,Heinous
84415,Heinous
84416,Non-Heinous
84417,Heinous
84418,Non-Heinous
84419,Heinous
84420,Heinous
84421,Heinous
84422,Heinous
84423,Heinous
84424,Non-Heinous
84425,Non-Heinous
84426,Non-Heinous
84427,Heinous
84428,Heinous
84429,Heinous
84430,Heinous
84431,Non-Heinous
84432,Heinous
84433,Non-Heinous
84434,Heinous
84435,Heinous
84436,Heinous
84437,Heinous
84438,Heinous
84439,Non-Heinous
84440,Heinous
84441,Heinous
84442,Heinous
84443,Non-Heinous
84444,Heinous
84445,Heinous
84446,Non-Heinous
84447,Non-Heinous
84448,Heinous
84449,Non-Heinous
84450,Heinous
84451,Non-Heinous
84452,Non-Heinous
84453,Non-Heinous
84454,Heinous
84455,Non-Heinous
84456,Non-Heinous
84457,Heinous
84458,Heinous
84459,Non-Heinous
84460,Non-Heinous
84461,Heinous
84462,Non-Heinous
84463,Non-Heinous
84464,Heinous
84465,Heinous
84466,Heinous
84467,Heinous
84468,Non-Heinous
84469,Non-Heinous
84470,Heinous
84471,Non-Heinous
84472,Non-Heinous
84473,Heinous
84474,Heinous
84475,Non-Heinous
84476,Heinous
84477,Non-Heinous
84478,Heinous
84479,Non-Heinous
84480,Heinous
84481,Heinous
84482,Non-Heinous
84483,Heinous
84484,Non-Heinous
84485,Non-Heinous
84486,Heinous
84487,Non-Heinous
84488,Heinous
84489,Heinous
84490,Non-Heinous
84491,Non-Heinous
84492,Heinous
84493,Non-Heinous
84494,Heinous
84495,Non-Heinous
84496,Non-Heinous
84497,Heinous
84498,Heinous
84499,Non-Heinous
84500,Non-Heinous
84501,Non-Heinous
84502,Heinous
84503,Heinous
84504,Heinous
84505,Heinous
84506,Non-Heinous
84507,Non-Heinous
84508,Heinous
84509,Non-Heinous
84510,Heinous
84511,Heinous
84512,Heinous
84513,Non-Heinous
84514,Non-Heinous
84515,Heinous
84516,Heinous
84517,Non-Heinous
84518,Heinous
84519,Non-Heinous
84520,Heinous
84521,Heinous
84522,Non-Heinous
84523,Non-Heinous
84524,Heinous
84525,Heinous
84526,Heinous
84527,Non-Heinous
84528,Heinous
84529,Heinous
84530,Heinous
84531,Heinous
84532,Non-Heinous
84533,Non-Heinous
84534,Non-Heinous
84535,Non-Heinous
84536,Heinous
84537,Non-Heinous
84538,Heinous
84539,Non-Heinous
84540,Non-Heinous
84541,Non-Heinous
84542,Heinous
84543,Non-Heinous
84544,Heinous
84545,Non-Heinous
84546,Heinous
84547,Non-Heinous
84548,Heinous
84549,Non-Heinous
84550,Non-Heinous
84551,Heinous
84552,Non-Heinous
84553,Heinous
84554,Non-Heinous
84555,Heinous
84556,Non-Heinous
84557,Heinous
84558,Non-Heinous
84559,Heinous
84560,Heinous
84561,Non-Heinous
84562,Non-Heinous
84563,Non-Heinous
84564,Heinous
84565,Non-Heinous
84566,Non-Heinous
84567,Non-Heinous
84568,Non-Heinous
84569,Non-Heinous
84570,Heinous
84571,Heinous
84572,Heinous
84573,Heinous
84574,Non-Heinous
84575,Non-Heinous
84576,Heinous
84577,Non-Heinous
84578,Heinous
84579,Non-Heinous
84580,Non-Heinous
84581,Non-Heinous
84582,Heinous
84583,Heinous
84584,Non-Heinous
84585,Heinous
84586,Non-Heinous
84587,Heinous
84588,Non-Heinous
84589,Non-Heinous
84590,Heinous
84591,Non-Heinous
84592,Non-Heinous
84593,Non-Heinous
84594,Non-Heinous
84595,Heinous
84596,Heinous
84597,Non-Heinous
84598,Non-Heinous
84599,Non-Heinous
84600,Heinous
84601,Non-Heinous
84602,Heinous
84603,Heinous
84604,Non-Heinous
84605,Non-Heinous
84606,Heinous
84607,Heinous
84608,Non-Heinous
84609,Non-Heinous
84610,Heinous
84611,Heinous
84612,Non-Heinous
84613,Non-Heinous
84614,Non-Heinous
84615,Heinous
84616,Heinous
84617,Heinous
84618,Non-Heinous
84619,Heinous
84620,Heinous
84621,Heinous
84622,Heinous
84623,Heinous
84624,Heinous
84625,Heinous
84626,Heinous
84627,Heinous
84628,Non-Heinous
84629,Non-Heinous
84630,Heinous
84631,Heinous
84632,Heinous
84633,Non-Heinous
84634,Heinous
84635,Non-Heinous
84636,Heinous
84637,Heinous
84638,Non-Heinous
84639,Heinous
84640,Non-Heinous
84641,Heinous
84642,Non-Heinous
84643,Heinous
84644,Heinous
84645,Non-Heinous
84646,Non-Heinous
84647,Non-Heinous
84648,Non-Heinous
84649,Non-Heinous
84650,Non-Heinous
84651,Non-Heinous
84652,Non-Heinous
84653,Non-Heinous
84654,Non-Heinous
84655,Heinous
84656,Heinous
84657,Non-Heinous
84658,Heinous
84659,Non-Heinous
84660,Heinous
84661,Non-Heinous
84662,Heinous
84663,Heinous
84664,Heinous
84665,Non-Heinous
84666,Heinous
84667,Non-Heinous
84668,Non-Heinous
84669,Non-Heinous
84670,Non-Heinous
84671,Heinous
84672,Non-Heinous
84673,Heinous
84674,Non-Heinous
84675,Non-Heinous
84676,Non-Heinous
84677,Non-Heinous
84678,Heinous
84679,Heinous
84680,Non-Heinous
84681,Heinous
84682,Non-Heinous
84683,Non-Heinous
84684,Non-Heinous
84685,Heinous
84686,Non-Heinous
84687,Heinous
84688,Non-Heinous
84689,Non-Heinous
84690,Non-Heinous
84691,Non-Heinous
84692,Heinous
84693,Heinous
84694,Heinous
84695,Heinous
84696,Heinous
84697,Heinous
84698,Non-Heinous
84699,Heinous
84700,Non-Heinous
84701,Non-Heinous
84702,Heinous
84703,Heinous
84704,Heinous
84705,Non-Heinous
84706,Heinous
84707,Heinous
84708,Heinous
84709,Heinous
84710,Non-Heinous
84711,Heinous
84712,Heinous
84713,Non-Heinous
84714,Heinous
84715,Non-Heinous
84716,Heinous
84717,Non-Heinous
84718,Heinous
84719,Non-Heinous
84720,Non-Heinous
84721,Heinous
84722,Heinous
84723,Heinous
84724,Non-Heinous
84725,Non-Heinous
84726,Non-Heinous
84727,Heinous
84728,Heinous
84729,Non-Heinous
84730,Heinous
84731,Heinous
84732,Non-Heinous
84733,Heinous
84734,Non-Heinous
84735,Heinous
84736,Non-Heinous
84737,Non-Heinous
84738,Heinous
84739,Heinous
84740,Heinous
84741,Non-Heinous
84742,Non-Heinous
84743,Heinous
84744,Non-Heinous
84745,Heinous
84746,Heinous
84747,Heinous
84748,Heinous
84749,Non-Heinous
84750,Non-Heinous
84751,Non-Heinous
84752,Non-Heinous
84753,Heinous
84754,Non-Heinous
84755,Heinous
84756,Non-Heinous
84757,Heinous
84758,Heinous
84759,Non-Heinous
84760,Heinous
84761,Heinous
84762,Non-Heinous
84763,Heinous
84764,Heinous
84765,Non-Heinous
84766,Non-Heinous
84767,Non-Heinous
84768,Non-Heinous
84769,Non-Heinous
84770,Heinous
84771,Heinous
84772,Non-Heinous
84773,Non-Heinous
84774,Non-Heinous
84775,Heinous
84776,Heinous
84777,Heinous
84778,Heinous
84779,Heinous
84780,Non-Heinous
84781,Heinous
84782,Heinous
84783,Non-Heinous
84784,Heinous
84785,Heinous
84786,Heinous
84787,Non-Heinous
84788,Heinous
84789,Heinous
84790,Heinous
84791,Heinous
84792,Non-Heinous
84793,Non-Heinous
84794,Non-Heinous
84795,Heinous
84796,Heinous
84797,Heinous
84798,Non-Heinous
84799,Non-Heinous
84800,Heinous
84801,Heinous
84802,Heinous
84803,Heinous
84804,Heinous
84805,Heinous
84806,Non-Heinous
84807,Heinous
84808,Non-Heinous
84809,Heinous
84810,Heinous
84811,Heinous
84812,Non-Heinous
84813,Heinous
84814,Non-Heinous
84815,Heinous
84816,Heinous
84817,Heinous
84818,Non-Heinous
84819,Non-Heinous
84820,Heinous
84821,Heinous
84822,Non-Heinous
84823,Non-Heinous
84824,Heinous
84825,Non-Heinous
84826,Non-Heinous
84827,Heinous
84828,Non-Heinous
84829,Non-Heinous
84830,Heinous
84831,Heinous
84832,Heinous
84833,Heinous
84834,Heinous
84835,Non-Heinous
84836,Non-Heinous
84837,Heinous
84838,Heinous
84839,Non-Heinous
84840,Heinous
84841,Heinous
84842,Heinous
84843,Non-Heinous
84844,Non-Heinous
84845,Heinous
84846,Heinous
84847,Heinous
84848,Non-Heinous
84849,Non-Heinous
84850,Non-Heinous
84851,Non-Heinous
84852,Heinous
84853,Heinous
84854,Heinous
84855,Heinous
84856,Heinous
84857,Heinous
84858,Non-Heinous
84859,Non-Heinous
84860,Non-Heinous
84861,Non-Heinous
84862,Non-Heinous
84863,Heinous
84864,Heinous
84865,Heinous
84866,Heinous
84867,Heinous
84868,Heinous
84869,Non-Heinous
84870,Non-Heinous
84871,Heinous
84872,Non-Heinous
84873,Heinous
84874,Non-Heinous
84875,Heinous
84876,Heinous
84877,Non-Heinous
84878,Non-Heinous
84879,Heinous
84880,Non-Heinous
84881,Heinous
84882,Heinous
84883,Non-Heinous
84884,Non-Heinous
84885,Heinous
84886,Non-Heinous
84887,Heinous
84888,Non-Heinous
84889,Heinous
84890,Non-Heinous
84891,Non-Heinous
84892,Heinous
84893,Non-Heinous
84894,Non-Heinous
84895,Heinous
84896,Non-Heinous
84897,Non-Heinous
84898,Non-Heinous
84899,Heinous
84900,Heinous
84901,Heinous
84902,Heinous
84903,Non-Heinous
84904,Heinous
84905,Non-Heinous
84906,Heinous
84907,Non-Heinous
84908,Heinous
