ActCode,ActDescription,ShortName,Active
A74152,POCSO Act,POCSO,True
A74153,POCSO Act,POCSO,True
A74154,"Indian Penal Code, 1860",IPC,True
A74155,"Indian Penal Code, 1860",IPC,True
A74156,"Information Technology Act, 2000",IT Act,True
A74157,"Motor Vehicles Act, 1988",MV Act,True
A74158,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74159,"Motor Vehicles Act, 1988",MV Act,True
A74160,"Information Technology Act, 2000",IT Act,True
A74161,"Indian Penal Code, 1860",IPC,True
A74162,"Indian Penal Code, 1860",IPC,True
A74163,"Information Technology Act, 2000",IT Act,True
A74164,"Indian Penal Code, 1860",IPC,True
A74165,POCSO Act,POCSO,True
A74166,POCSO Act,POCSO,True
A74167,POCSO Act,POCSO,True
A74168,"Indian Penal Code, 1860",IPC,True
A74169,POCSO Act,POCSO,True
A74170,"Motor Vehicles Act, 1988",MV Act,True
A74171,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74172,"Motor Vehicles Act, 1988",MV Act,True
A74173,Arms Act,Arms Act,True
A74174,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74175,"Indian Penal Code, 1860",IPC,True
A74176,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74177,Arms Act,Arms Act,True
A74178,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74179,"Indian Penal Code, 1860",IPC,True
A74180,"Motor Vehicles Act, 1988",MV Act,True
A74181,NDPS Act,NDPS,True
A74182,"Motor Vehicles Act, 1988",MV Act,True
A74183,"Motor Vehicles Act, 1988",MV Act,True
A74184,Arms Act,Arms Act,True
A74185,Arms Act,Arms Act,True
A74186,POCSO Act,POCSO,True
A74187,POCSO Act,POCSO,True
A74188,POCSO Act,POCSO,True
A74189,POCSO Act,POCSO,True
A74190,"Information Technology Act, 2000",IT Act,True
A74191,"Motor Vehicles Act, 1988",MV Act,True
A74192,"Motor Vehicles Act, 1988",MV Act,True
A74193,POCSO Act,POCSO,True
A74194,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74195,NDPS Act,NDPS,True
A74196,"Indian Penal Code, 1860",IPC,True
A74197,"Indian Penal Code, 1860",IPC,True
A74198,"Motor Vehicles Act, 1988",MV Act,True
A74199,POCSO Act,POCSO,True
A74200,"Indian Penal Code, 1860",IPC,True
A74201,"Motor Vehicles Act, 1988",MV Act,True
A74202,POCSO Act,POCSO,True
A74203,POCSO Act,POCSO,True
A74204,NDPS Act,NDPS,False
A74205,"Indian Penal Code, 1860",IPC,True
A74206,"Information Technology Act, 2000",IT Act,True
A74207,Arms Act,Arms Act,True
A74208,POCSO Act,POCSO,True
A74209,POCSO Act,POCSO,True
A74210,"Motor Vehicles Act, 1988",MV Act,True
A74211,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74212,"Indian Penal Code, 1860",IPC,True
A74213,"Information Technology Act, 2000",IT Act,True
A74214,POCSO Act,POCSO,True
A74215,"Information Technology Act, 2000",IT Act,False
A74216,POCSO Act,POCSO,True
A74217,Arms Act,Arms Act,True
A74218,"Motor Vehicles Act, 1988",MV Act,True
A74219,"Motor Vehicles Act, 1988",MV Act,True
A74220,SC/ST Prevention of Atrocities Act,SC/ST Act,False
A74221,"Indian Penal Code, 1860",IPC,True
A74222,Arms Act,Arms Act,True
A74223,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74224,NDPS Act,NDPS,True
A74225,"Motor Vehicles Act, 1988",MV Act,True
A74226,POCSO Act,POCSO,True
A74227,"Indian Penal Code, 1860",IPC,False
A74228,"Motor Vehicles Act, 1988",MV Act,True
A74229,NDPS Act,NDPS,True
A74230,"Indian Penal Code, 1860",IPC,False
A74231,NDPS Act,NDPS,True
A74232,POCSO Act,POCSO,True
A74233,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74234,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74235,"Information Technology Act, 2000",IT Act,True
A74236,"Information Technology Act, 2000",IT Act,True
A74237,"Indian Penal Code, 1860",IPC,True
A74238,"Motor Vehicles Act, 1988",MV Act,True
A74239,Arms Act,Arms Act,True
A74240,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74241,"Indian Penal Code, 1860",IPC,True
A74242,NDPS Act,NDPS,True
A74243,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74244,"Indian Penal Code, 1860",IPC,True
A74245,POCSO Act,POCSO,True
A74246,NDPS Act,NDPS,True
A74247,Arms Act,Arms Act,True
A74248,"Motor Vehicles Act, 1988",MV Act,True
A74249,"Indian Penal Code, 1860",IPC,False
A74250,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74251,"Motor Vehicles Act, 1988",MV Act,True
A74252,NDPS Act,NDPS,True
A74253,"Indian Penal Code, 1860",IPC,False
A74254,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74255,NDPS Act,NDPS,True
A74256,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74257,Arms Act,Arms Act,True
A74258,"Motor Vehicles Act, 1988",MV Act,True
A74259,"Information Technology Act, 2000",IT Act,True
A74260,"Information Technology Act, 2000",IT Act,True
A74261,"Motor Vehicles Act, 1988",MV Act,True
A74262,"Information Technology Act, 2000",IT Act,True
A74263,POCSO Act,POCSO,True
A74264,Arms Act,Arms Act,True
A74265,"Motor Vehicles Act, 1988",MV Act,True
A74266,Arms Act,Arms Act,True
A74267,NDPS Act,NDPS,True
A74268,"Information Technology Act, 2000",IT Act,True
A74269,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74270,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74271,POCSO Act,POCSO,True
A74272,"Motor Vehicles Act, 1988",MV Act,False
A74273,SC/ST Prevention of Atrocities Act,SC/ST Act,False
A74274,POCSO Act,POCSO,True
A74275,POCSO Act,POCSO,False
A74276,"Indian Penal Code, 1860",IPC,True
A74277,"Indian Penal Code, 1860",IPC,True
A74278,"Information Technology Act, 2000",IT Act,True
A74279,"Motor Vehicles Act, 1988",MV Act,True
A74280,NDPS Act,NDPS,True
A74281,POCSO Act,POCSO,True
A74282,Arms Act,Arms Act,True
A74283,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74284,Arms Act,Arms Act,True
A74285,NDPS Act,NDPS,False
A74286,"Information Technology Act, 2000",IT Act,True
A74287,"Motor Vehicles Act, 1988",MV Act,True
A74288,"Motor Vehicles Act, 1988",MV Act,True
A74289,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74290,Arms Act,Arms Act,True
A74291,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74292,"Information Technology Act, 2000",IT Act,True
A74293,"Information Technology Act, 2000",IT Act,True
A74294,"Information Technology Act, 2000",IT Act,True
A74295,"Motor Vehicles Act, 1988",MV Act,True
A74296,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74297,POCSO Act,POCSO,True
A74298,"Information Technology Act, 2000",IT Act,True
A74299,"Information Technology Act, 2000",IT Act,True
A74300,"Indian Penal Code, 1860",IPC,True
A74301,NDPS Act,NDPS,True
A74302,"Indian Penal Code, 1860",IPC,True
A74303,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74304,NDPS Act,NDPS,True
A74305,"Indian Penal Code, 1860",IPC,True
A74306,NDPS Act,NDPS,True
A74307,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74308,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74309,POCSO Act,POCSO,True
A74310,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74311,NDPS Act,NDPS,True
A74312,"Motor Vehicles Act, 1988",MV Act,True
A74313,POCSO Act,POCSO,True
A74314,POCSO Act,POCSO,True
A74315,"Motor Vehicles Act, 1988",MV Act,True
A74316,NDPS Act,NDPS,False
A74317,"Indian Penal Code, 1860",IPC,True
A74318,Arms Act,Arms Act,True
A74319,NDPS Act,NDPS,True
A74320,Arms Act,Arms Act,True
A74321,"Motor Vehicles Act, 1988",MV Act,True
A74322,POCSO Act,POCSO,True
A74323,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74324,"Information Technology Act, 2000",IT Act,True
A74325,POCSO Act,POCSO,True
A74326,POCSO Act,POCSO,True
A74327,NDPS Act,NDPS,True
A74328,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74329,"Information Technology Act, 2000",IT Act,True
A74330,POCSO Act,POCSO,True
A74331,NDPS Act,NDPS,True
A74332,Arms Act,Arms Act,True
A74333,POCSO Act,POCSO,True
A74334,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74335,"Information Technology Act, 2000",IT Act,True
A74336,POCSO Act,POCSO,True
A74337,NDPS Act,NDPS,True
A74338,Arms Act,Arms Act,True
A74339,"Motor Vehicles Act, 1988",MV Act,True
A74340,POCSO Act,POCSO,True
A74341,"Information Technology Act, 2000",IT Act,True
A74342,"Indian Penal Code, 1860",IPC,True
A74343,POCSO Act,POCSO,True
A74344,POCSO Act,POCSO,True
A74345,NDPS Act,NDPS,False
A74346,Arms Act,Arms Act,True
A74347,NDPS Act,NDPS,False
A74348,"Information Technology Act, 2000",IT Act,True
A74349,"Information Technology Act, 2000",IT Act,True
A74350,Arms Act,Arms Act,True
A74351,POCSO Act,POCSO,True
A74352,"Motor Vehicles Act, 1988",MV Act,True
A74353,POCSO Act,POCSO,True
A74354,"Indian Penal Code, 1860",IPC,True
A74355,"Motor Vehicles Act, 1988",MV Act,True
A74356,POCSO Act,POCSO,True
A74357,"Indian Penal Code, 1860",IPC,True
A74358,Arms Act,Arms Act,False
A74359,Arms Act,Arms Act,True
A74360,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74361,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74362,"Information Technology Act, 2000",IT Act,True
A74363,Arms Act,Arms Act,True
A74364,NDPS Act,NDPS,True
A74365,"Indian Penal Code, 1860",IPC,True
A74366,NDPS Act,NDPS,True
A74367,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74368,"Information Technology Act, 2000",IT Act,True
A74369,Arms Act,Arms Act,True
A74370,Arms Act,Arms Act,True
A74371,"Motor Vehicles Act, 1988",MV Act,True
A74372,"Indian Penal Code, 1860",IPC,True
A74373,"Motor Vehicles Act, 1988",MV Act,True
A74374,POCSO Act,POCSO,True
A74375,POCSO Act,POCSO,True
A74376,NDPS Act,NDPS,True
A74377,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74378,"Indian Penal Code, 1860",IPC,True
A74379,"Indian Penal Code, 1860",IPC,False
A74380,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74381,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74382,"Information Technology Act, 2000",IT Act,True
A74383,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74384,"Indian Penal Code, 1860",IPC,True
A74385,NDPS Act,NDPS,True
A74386,"Motor Vehicles Act, 1988",MV Act,True
A74387,"Information Technology Act, 2000",IT Act,True
A74388,"Motor Vehicles Act, 1988",MV Act,True
A74389,"Indian Penal Code, 1860",IPC,True
A74390,"Motor Vehicles Act, 1988",MV Act,True
A74391,"Information Technology Act, 2000",IT Act,True
A74392,"Motor Vehicles Act, 1988",MV Act,True
A74393,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74394,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74395,"Indian Penal Code, 1860",IPC,True
A74396,"Information Technology Act, 2000",IT Act,False
A74397,"Information Technology Act, 2000",IT Act,True
A74398,Arms Act,Arms Act,True
A74399,"Indian Penal Code, 1860",IPC,True
A74400,Arms Act,Arms Act,True
A74401,Arms Act,Arms Act,True
A74402,Arms Act,Arms Act,True
A74403,NDPS Act,NDPS,True
A74404,"Indian Penal Code, 1860",IPC,True
A74405,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74406,NDPS Act,NDPS,True
A74407,"Information Technology Act, 2000",IT Act,True
A74408,"Information Technology Act, 2000",IT Act,True
A74409,POCSO Act,POCSO,True
A74410,Arms Act,Arms Act,True
A74411,POCSO Act,POCSO,True
A74412,NDPS Act,NDPS,True
A74413,POCSO Act,POCSO,True
A74414,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74415,"Information Technology Act, 2000",IT Act,True
A74416,NDPS Act,NDPS,True
A74417,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74418,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74419,"Motor Vehicles Act, 1988",MV Act,True
A74420,NDPS Act,NDPS,True
A74421,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74422,POCSO Act,POCSO,True
A74423,POCSO Act,POCSO,True
A74424,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74425,"Indian Penal Code, 1860",IPC,True
A74426,Arms Act,Arms Act,True
A74427,"Motor Vehicles Act, 1988",MV Act,True
A74428,"Motor Vehicles Act, 1988",MV Act,True
A74429,NDPS Act,NDPS,False
A74430,Arms Act,Arms Act,True
A74431,Arms Act,Arms Act,True
A74432,"Motor Vehicles Act, 1988",MV Act,True
A74433,NDPS Act,NDPS,True
A74434,POCSO Act,POCSO,True
A74435,POCSO Act,POCSO,True
A74436,NDPS Act,NDPS,True
A74437,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74438,Arms Act,Arms Act,True
A74439,POCSO Act,POCSO,True
A74440,Arms Act,Arms Act,True
A74441,Arms Act,Arms Act,True
A74442,"Information Technology Act, 2000",IT Act,True
A74443,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74444,"Information Technology Act, 2000",IT Act,True
A74445,"Motor Vehicles Act, 1988",MV Act,True
A74446,NDPS Act,NDPS,True
A74447,"Information Technology Act, 2000",IT Act,True
A74448,Arms Act,Arms Act,True
A74449,Arms Act,Arms Act,True
A74450,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74451,POCSO Act,POCSO,True
A74452,POCSO Act,POCSO,True
A74453,"Indian Penal Code, 1860",IPC,True
A74454,POCSO Act,POCSO,True
A74455,POCSO Act,POCSO,True
A74456,POCSO Act,POCSO,True
A74457,POCSO Act,POCSO,True
A74458,"Information Technology Act, 2000",IT Act,True
A74459,POCSO Act,POCSO,True
A74460,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74461,"Indian Penal Code, 1860",IPC,True
A74462,NDPS Act,NDPS,True
A74463,"Motor Vehicles Act, 1988",MV Act,True
A74464,"Information Technology Act, 2000",IT Act,True
A74465,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74466,POCSO Act,POCSO,True
A74467,POCSO Act,POCSO,True
A74468,"Information Technology Act, 2000",IT Act,True
A74469,"Information Technology Act, 2000",IT Act,True
A74470,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74471,POCSO Act,POCSO,True
A74472,"Indian Penal Code, 1860",IPC,True
A74473,"Indian Penal Code, 1860",IPC,True
A74474,NDPS Act,NDPS,True
A74475,"Motor Vehicles Act, 1988",MV Act,True
A74476,NDPS Act,NDPS,True
A74477,"Motor Vehicles Act, 1988",MV Act,True
A74478,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74479,"Indian Penal Code, 1860",IPC,True
A74480,"Information Technology Act, 2000",IT Act,True
A74481,POCSO Act,POCSO,True
A74482,Arms Act,Arms Act,True
A74483,Arms Act,Arms Act,True
A74484,POCSO Act,POCSO,True
A74485,NDPS Act,NDPS,True
A74486,NDPS Act,NDPS,True
A74487,Arms Act,Arms Act,True
A74488,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74489,"Indian Penal Code, 1860",IPC,True
A74490,"Indian Penal Code, 1860",IPC,True
A74491,NDPS Act,NDPS,False
A74492,"Indian Penal Code, 1860",IPC,True
A74493,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74494,Arms Act,Arms Act,True
A74495,"Indian Penal Code, 1860",IPC,True
A74496,POCSO Act,POCSO,True
A74497,"Indian Penal Code, 1860",IPC,True
A74498,"Information Technology Act, 2000",IT Act,True
A74499,NDPS Act,NDPS,True
A74500,"Indian Penal Code, 1860",IPC,True
A74501,POCSO Act,POCSO,True
A74502,Arms Act,Arms Act,True
A74503,Arms Act,Arms Act,True
A74504,"Motor Vehicles Act, 1988",MV Act,False
A74505,"Information Technology Act, 2000",IT Act,True
A74506,POCSO Act,POCSO,True
A74507,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74508,Arms Act,Arms Act,True
A74509,NDPS Act,NDPS,True
A74510,"Information Technology Act, 2000",IT Act,True
A74511,"Information Technology Act, 2000",IT Act,False
A74512,Arms Act,Arms Act,True
A74513,"Information Technology Act, 2000",IT Act,True
A74514,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74515,"Motor Vehicles Act, 1988",MV Act,True
A74516,"Information Technology Act, 2000",IT Act,True
A74517,Arms Act,Arms Act,True
A74518,Arms Act,Arms Act,False
A74519,NDPS Act,NDPS,True
A74520,POCSO Act,POCSO,True
A74521,Arms Act,Arms Act,True
A74522,"Motor Vehicles Act, 1988",MV Act,True
A74523,POCSO Act,POCSO,True
A74524,POCSO Act,POCSO,True
A74525,NDPS Act,NDPS,True
A74526,"Indian Penal Code, 1860",IPC,True
A74527,POCSO Act,POCSO,True
A74528,NDPS Act,NDPS,True
A74529,NDPS Act,NDPS,True
A74530,"Indian Penal Code, 1860",IPC,True
A74531,"Indian Penal Code, 1860",IPC,True
A74532,POCSO Act,POCSO,True
A74533,"Information Technology Act, 2000",IT Act,True
A74534,POCSO Act,POCSO,True
A74535,Arms Act,Arms Act,True
A74536,POCSO Act,POCSO,True
A74537,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74538,"Information Technology Act, 2000",IT Act,True
A74539,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74540,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74541,"Indian Penal Code, 1860",IPC,True
A74542,"Motor Vehicles Act, 1988",MV Act,True
A74543,"Information Technology Act, 2000",IT Act,True
A74544,"Indian Penal Code, 1860",IPC,True
A74545,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74546,POCSO Act,POCSO,True
A74547,Arms Act,Arms Act,True
A74548,"Motor Vehicles Act, 1988",MV Act,True
A74549,"Information Technology Act, 2000",IT Act,True
A74550,Arms Act,Arms Act,True
A74551,NDPS Act,NDPS,True
A74552,NDPS Act,NDPS,True
A74553,"Motor Vehicles Act, 1988",MV Act,True
A74554,Arms Act,Arms Act,True
A74555,Arms Act,Arms Act,True
A74556,"Motor Vehicles Act, 1988",MV Act,True
A74557,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74558,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74559,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74560,POCSO Act,POCSO,True
A74561,"Information Technology Act, 2000",IT Act,True
A74562,"Indian Penal Code, 1860",IPC,True
A74563,"Information Technology Act, 2000",IT Act,True
A74564,Arms Act,Arms Act,True
A74565,Arms Act,Arms Act,True
A74566,NDPS Act,NDPS,True
A74567,NDPS Act,NDPS,True
A74568,NDPS Act,NDPS,False
A74569,"Motor Vehicles Act, 1988",MV Act,True
A74570,"Motor Vehicles Act, 1988",MV Act,True
A74571,"Motor Vehicles Act, 1988",MV Act,True
A74572,"Information Technology Act, 2000",IT Act,True
A74573,"Motor Vehicles Act, 1988",MV Act,True
A74574,NDPS Act,NDPS,True
A74575,POCSO Act,POCSO,True
A74576,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74577,NDPS Act,NDPS,True
A74578,"Indian Penal Code, 1860",IPC,True
A74579,POCSO Act,POCSO,True
A74580,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74581,POCSO Act,POCSO,True
A74582,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74583,Arms Act,Arms Act,True
A74584,POCSO Act,POCSO,True
A74585,Arms Act,Arms Act,True
A74586,"Indian Penal Code, 1860",IPC,True
A74587,"Indian Penal Code, 1860",IPC,True
A74588,"Motor Vehicles Act, 1988",MV Act,True
A74589,"Motor Vehicles Act, 1988",MV Act,True
A74590,Arms Act,Arms Act,True
A74591,"Motor Vehicles Act, 1988",MV Act,True
A74592,"Motor Vehicles Act, 1988",MV Act,True
A74593,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74594,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74595,"Indian Penal Code, 1860",IPC,True
A74596,"Indian Penal Code, 1860",IPC,True
A74597,Arms Act,Arms Act,True
A74598,NDPS Act,NDPS,True
A74599,NDPS Act,NDPS,True
A74600,"Indian Penal Code, 1860",IPC,True
A74601,"Indian Penal Code, 1860",IPC,True
A74602,POCSO Act,POCSO,True
A74603,Arms Act,Arms Act,False
A74604,POCSO Act,POCSO,True
A74605,"Indian Penal Code, 1860",IPC,True
A74606,"Indian Penal Code, 1860",IPC,True
A74607,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74608,Arms Act,Arms Act,True
A74609,POCSO Act,POCSO,True
A74610,"Indian Penal Code, 1860",IPC,True
A74611,NDPS Act,NDPS,False
A74612,Arms Act,Arms Act,True
A74613,POCSO Act,POCSO,True
A74614,NDPS Act,NDPS,True
A74615,SC/ST Prevention of Atrocities Act,SC/ST Act,False
A74616,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74617,"Information Technology Act, 2000",IT Act,True
A74618,"Motor Vehicles Act, 1988",MV Act,True
A74619,"Indian Penal Code, 1860",IPC,True
A74620,"Indian Penal Code, 1860",IPC,True
A74621,NDPS Act,NDPS,True
A74622,POCSO Act,POCSO,True
A74623,"Information Technology Act, 2000",IT Act,True
A74624,Arms Act,Arms Act,True
A74625,"Indian Penal Code, 1860",IPC,True
A74626,"Motor Vehicles Act, 1988",MV Act,True
A74627,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74628,NDPS Act,NDPS,True
A74629,NDPS Act,NDPS,True
A74630,"Motor Vehicles Act, 1988",MV Act,True
A74631,POCSO Act,POCSO,True
A74632,"Motor Vehicles Act, 1988",MV Act,True
A74633,Arms Act,Arms Act,True
A74634,NDPS Act,NDPS,True
A74635,Arms Act,Arms Act,True
A74636,POCSO Act,POCSO,True
A74637,"Indian Penal Code, 1860",IPC,True
A74638,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74639,"Information Technology Act, 2000",IT Act,True
A74640,"Motor Vehicles Act, 1988",MV Act,True
A74641,Arms Act,Arms Act,True
A74642,POCSO Act,POCSO,True
A74643,"Indian Penal Code, 1860",IPC,True
A74644,Arms Act,Arms Act,True
A74645,"Indian Penal Code, 1860",IPC,False
A74646,"Motor Vehicles Act, 1988",MV Act,True
A74647,"Information Technology Act, 2000",IT Act,True
A74648,NDPS Act,NDPS,True
A74649,"Information Technology Act, 2000",IT Act,True
A74650,"Motor Vehicles Act, 1988",MV Act,True
A74651,"Information Technology Act, 2000",IT Act,True
A74652,NDPS Act,NDPS,True
A74653,Arms Act,Arms Act,True
A74654,"Information Technology Act, 2000",IT Act,True
A74655,NDPS Act,NDPS,True
A74656,"Indian Penal Code, 1860",IPC,True
A74657,"Motor Vehicles Act, 1988",MV Act,True
A74658,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A74659,Arms Act,Arms Act,False
A74660,"Information Technology Act, 2000",IT Act,True
