event_id,case_id,event
TIME038072,CASE006928,Suspect Identified
TIME038073,CASE006928,Charge Sheet Filed
TIME038074,CASE006929,FIR Registered
TIME038075,CASE006929,Evidence Collected
TIME038076,CASE006929,Witness Statement Recorded
TIME038077,CASE006929,Suspect Arrested
TIME038078,CASE006929,Charge Sheet Filed
TIME038079,CASE006929,Complaint Registered
TIME038080,CASE006930,Forensic Report Received
TIME038081,CASE006930,Charge Sheet Filed
TIME038082,CASE006930,FIR Registered
TIME038083,CASE006930,Evidence Collected
TIME038084,CASE006930,Witness Statement Recorded
TIME038085,CASE006930,Complaint Registered
TIME038086,CASE006930,Suspect Identified
TIME038087,CASE006930,Suspect Arrested
TIME038088,CASE006931,Suspect Identified
TIME038089,CASE006931,Witness Statement Recorded
TIME038090,CASE006931,Forensic Report Received
TIME038091,CASE006931,FIR Registered
TIME038092,CASE006931,Evidence Collected
TIME038093,CASE006931,Charge Sheet Filed
TIME038094,CASE006931,Complaint Registered
TIME038095,CASE006931,Suspect Arrested
TIME038096,CASE006932,Evidence Collected
TIME038097,CASE006932,Forensic Report Received
TIME038098,CASE006932,Witness Statement Recorded
TIME038099,CASE006932,Suspect Arrested
TIME038100,CASE006932,FIR Registered
TIME038101,CASE006932,Suspect Identified
TIME038102,CASE006933,Charge Sheet Filed
TIME038103,CASE006933,Forensic Report Received
TIME038104,CASE006933,Complaint Registered
TIME038105,CASE006933,Evidence Collected
TIME038106,CASE006933,FIR Registered
TIME038107,CASE006933,Witness Statement Recorded
TIME038108,CASE006934,Suspect Identified
TIME038109,CASE006934,Forensic Report Received
TIME038110,CASE006934,Suspect Arrested
TIME038111,CASE006934,Witness Statement Recorded
TIME038112,CASE006934,FIR Registered
TIME038113,CASE006934,Charge Sheet Filed
TIME038114,CASE006935,Suspect Identified
TIME038115,CASE006935,Witness Statement Recorded
TIME038116,CASE006935,Suspect Arrested
TIME038117,CASE006935,Complaint Registered
TIME038118,CASE006935,Forensic Report Received
TIME038119,CASE006935,Evidence Collected
TIME038120,CASE006935,Charge Sheet Filed
TIME038121,CASE006935,FIR Registered
TIME038122,CASE006936,Suspect Identified
TIME038123,CASE006936,Forensic Report Received
TIME038124,CASE006936,Witness Statement Recorded
TIME038125,CASE006936,Evidence Collected
TIME038126,CASE006937,Witness Statement Recorded
TIME038127,CASE006937,Evidence Collected
TIME038128,CASE006937,FIR Registered
TIME038129,CASE006937,Charge Sheet Filed
TIME038130,CASE006937,Complaint Registered
TIME038131,CASE006937,Suspect Identified
TIME038132,CASE006937,Forensic Report Received
TIME038133,CASE006938,Witness Statement Recorded
TIME038134,CASE006938,Forensic Report Received
TIME038135,CASE006938,FIR Registered
TIME038136,CASE006938,Charge Sheet Filed
TIME038137,CASE006938,Evidence Collected
TIME038138,CASE006939,Suspect Arrested
TIME038139,CASE006939,Witness Statement Recorded
TIME038140,CASE006939,FIR Registered
TIME038141,CASE006940,Forensic Report Received
TIME038142,CASE006940,Evidence Collected
TIME038143,CASE006940,Suspect Identified
TIME038144,CASE006940,Complaint Registered
TIME038145,CASE006940,Witness Statement Recorded
TIME038146,CASE006941,Suspect Identified
TIME038147,CASE006941,Suspect Arrested
TIME038148,CASE006941,Witness Statement Recorded
TIME038149,CASE006941,Complaint Registered
TIME038150,CASE006941,Forensic Report Received
TIME038151,CASE006941,Evidence Collected
TIME038152,CASE006942,FIR Registered
TIME038153,CASE006942,Suspect Identified
TIME038154,CASE006942,Witness Statement Recorded
TIME038155,CASE006942,Forensic Report Received
TIME038156,CASE006942,Evidence Collected
TIME038157,CASE006942,Suspect Arrested
TIME038158,CASE006943,Suspect Arrested
TIME038159,CASE006943,Complaint Registered
TIME038160,CASE006943,Witness Statement Recorded
TIME038161,CASE006943,FIR Registered
TIME038162,CASE006943,Suspect Identified
TIME038163,CASE006943,Forensic Report Received
TIME038164,CASE006943,Charge Sheet Filed
TIME038165,CASE006943,Evidence Collected
TIME038166,CASE006944,Forensic Report Received
TIME038167,CASE006944,Complaint Registered
TIME038168,CASE006944,Evidence Collected
TIME038169,CASE006944,Witness Statement Recorded
TIME038170,CASE006945,FIR Registered
TIME038171,CASE006945,Forensic Report Received
TIME038172,CASE006945,Complaint Registered
TIME038173,CASE006945,Charge Sheet Filed
TIME038174,CASE006945,Evidence Collected
TIME038175,CASE006945,Suspect Arrested
TIME038176,CASE006946,Witness Statement Recorded
TIME038177,CASE006946,Charge Sheet Filed
TIME038178,CASE006946,Suspect Identified
TIME038179,CASE006946,Suspect Arrested
TIME038180,CASE006947,Witness Statement Recorded
TIME038181,CASE006947,Evidence Collected
TIME038182,CASE006947,Forensic Report Received
TIME038183,CASE006947,Charge Sheet Filed
TIME038184,CASE006947,Complaint Registered
TIME038185,CASE006947,Suspect Identified
TIME038186,CASE006947,Suspect Arrested
TIME038187,CASE006947,FIR Registered
TIME038188,CASE006948,Forensic Report Received
TIME038189,CASE006948,Evidence Collected
TIME038190,CASE006948,Witness Statement Recorded
TIME038191,CASE006948,Charge Sheet Filed
TIME038192,CASE006948,Suspect Identified
TIME038193,CASE006948,FIR Registered
TIME038194,CASE006948,Suspect Arrested
TIME038195,CASE006949,Evidence Collected
TIME038196,CASE006949,FIR Registered
TIME038197,CASE006949,Forensic Report Received
TIME038198,CASE006949,Suspect Arrested
TIME038199,CASE006950,Complaint Registered
TIME038200,CASE006950,Evidence Collected
TIME038201,CASE006950,Charge Sheet Filed
TIME038202,CASE006950,FIR Registered
TIME038203,CASE006950,Suspect Arrested
TIME038204,CASE006950,Suspect Identified
TIME038205,CASE006951,Charge Sheet Filed
TIME038206,CASE006951,Complaint Registered
TIME038207,CASE006951,Forensic Report Received
TIME038208,CASE006951,Evidence Collected
TIME038209,CASE006951,Suspect Identified
TIME038210,CASE006951,Witness Statement Recorded
TIME038211,CASE006952,Complaint Registered
TIME038212,CASE006952,Witness Statement Recorded
TIME038213,CASE006952,Suspect Arrested
TIME038214,CASE006952,Charge Sheet Filed
TIME038215,CASE006952,FIR Registered
TIME038216,CASE006952,Suspect Identified
TIME038217,CASE006952,Evidence Collected
TIME038218,CASE006952,Forensic Report Received
TIME038219,CASE006953,Witness Statement Recorded
TIME038220,CASE006953,Evidence Collected
TIME038221,CASE006953,Charge Sheet Filed
TIME038222,CASE006954,Evidence Collected
TIME038223,CASE006954,Forensic Report Received
TIME038224,CASE006954,Suspect Arrested
TIME038225,CASE006954,Charge Sheet Filed
TIME038226,CASE006954,Complaint Registered
TIME038227,CASE006954,FIR Registered
TIME038228,CASE006954,Suspect Identified
TIME038229,CASE006955,FIR Registered
TIME038230,CASE006955,Suspect Identified
TIME038231,CASE006955,Charge Sheet Filed
TIME038232,CASE006955,Evidence Collected
TIME038233,CASE006956,Charge Sheet Filed
TIME038234,CASE006956,Suspect Arrested
TIME038235,CASE006956,Witness Statement Recorded
TIME038236,CASE006956,Evidence Collected
TIME038237,CASE006956,Complaint Registered
TIME038238,CASE006956,Forensic Report Received
TIME038239,CASE006956,Suspect Identified
TIME038240,CASE006957,Suspect Identified
TIME038241,CASE006957,Forensic Report Received
TIME038242,CASE006957,Suspect Arrested
TIME038243,CASE006957,Charge Sheet Filed
TIME038244,CASE006957,Complaint Registered
TIME038245,CASE006957,FIR Registered
TIME038246,CASE006957,Evidence Collected
TIME038247,CASE006958,Charge Sheet Filed
TIME038248,CASE006958,Suspect Identified
TIME038249,CASE006958,FIR Registered
TIME038250,CASE006959,Suspect Identified
TIME038251,CASE006959,Complaint Registered
TIME038252,CASE006959,Witness Statement Recorded
TIME038253,CASE006960,Evidence Collected
TIME038254,CASE006960,FIR Registered
TIME038255,CASE006960,Suspect Arrested
TIME038256,CASE006960,Forensic Report Received
TIME038257,CASE006961,Suspect Identified
TIME038258,CASE006961,Evidence Collected
TIME038259,CASE006961,Complaint Registered
TIME038260,CASE006962,Forensic Report Received
TIME038261,CASE006962,Charge Sheet Filed
TIME038262,CASE006962,FIR Registered
TIME038263,CASE006963,Suspect Identified
TIME038264,CASE006963,Suspect Arrested
TIME038265,CASE006963,Evidence Collected
TIME038266,CASE006963,Witness Statement Recorded
TIME038267,CASE006964,Evidence Collected
TIME038268,CASE006964,FIR Registered
TIME038269,CASE006964,Charge Sheet Filed
TIME038270,CASE006964,Suspect Identified
TIME038271,CASE006965,Charge Sheet Filed
TIME038272,CASE006965,Forensic Report Received
TIME038273,CASE006965,Suspect Identified
TIME038274,CASE006965,FIR Registered
TIME038275,CASE006965,Evidence Collected
TIME038276,CASE006966,Witness Statement Recorded
TIME038277,CASE006966,Complaint Registered
TIME038278,CASE006966,Charge Sheet Filed
TIME038279,CASE006966,Forensic Report Received
TIME038280,CASE006966,Evidence Collected
TIME038281,CASE006967,Witness Statement Recorded
TIME038282,CASE006967,Suspect Arrested
TIME038283,CASE006967,Complaint Registered
TIME038284,CASE006967,Forensic Report Received
TIME038285,CASE006968,Charge Sheet Filed
TIME038286,CASE006968,Suspect Identified
TIME038287,CASE006968,Complaint Registered
TIME038288,CASE006968,Witness Statement Recorded
TIME038289,CASE006968,FIR Registered
TIME038290,CASE006968,Forensic Report Received
TIME038291,CASE006968,Suspect Arrested
TIME038292,CASE006968,Evidence Collected
TIME038293,CASE006969,Forensic Report Received
TIME038294,CASE006969,Suspect Identified
TIME038295,CASE006969,Complaint Registered
TIME038296,CASE006970,FIR Registered
TIME038297,CASE006970,Witness Statement Recorded
TIME038298,CASE006970,Complaint Registered
TIME038299,CASE006971,Suspect Arrested
TIME038300,CASE006971,Forensic Report Received
TIME038301,CASE006971,Witness Statement Recorded
TIME038302,CASE006971,Charge Sheet Filed
TIME038303,CASE006971,Complaint Registered
TIME038304,CASE006971,FIR Registered
TIME038305,CASE006971,Suspect Identified
TIME038306,CASE006971,Evidence Collected
TIME038307,CASE006972,FIR Registered
TIME038308,CASE006972,Suspect Identified
TIME038309,CASE006972,Charge Sheet Filed
TIME038310,CASE006972,Suspect Arrested
TIME038311,CASE006973,Evidence Collected
TIME038312,CASE006973,FIR Registered
TIME038313,CASE006973,Suspect Arrested
TIME038314,CASE006973,Forensic Report Received
TIME038315,CASE006974,Forensic Report Received
TIME038316,CASE006974,Evidence Collected
TIME038317,CASE006974,Charge Sheet Filed
TIME038318,CASE006974,FIR Registered
TIME038319,CASE006974,Witness Statement Recorded
TIME038320,CASE006974,Suspect Identified
TIME038321,CASE006974,Complaint Registered
TIME038322,CASE006975,Suspect Arrested
TIME038323,CASE006975,Suspect Identified
TIME038324,CASE006975,Evidence Collected
TIME038325,CASE006975,FIR Registered
TIME038326,CASE006976,Complaint Registered
TIME038327,CASE006976,Charge Sheet Filed
TIME038328,CASE006976,FIR Registered
TIME038329,CASE006977,Suspect Arrested
TIME038330,CASE006977,Witness Statement Recorded
TIME038331,CASE006977,Forensic Report Received
TIME038332,CASE006977,FIR Registered
TIME038333,CASE006978,Complaint Registered
TIME038334,CASE006978,Charge Sheet Filed
TIME038335,CASE006978,Witness Statement Recorded
TIME038336,CASE006978,Evidence Collected
TIME038337,CASE006978,FIR Registered
TIME038338,CASE006978,Suspect Arrested
TIME038339,CASE006979,Forensic Report Received
TIME038340,CASE006979,Charge Sheet Filed
TIME038341,CASE006979,FIR Registered
TIME038342,CASE006979,Complaint Registered
TIME038343,CASE006979,Witness Statement Recorded
TIME038344,CASE006980,FIR Registered
TIME038345,CASE006980,Suspect Identified
TIME038346,CASE006980,Evidence Collected
TIME038347,CASE006980,Charge Sheet Filed
TIME038348,CASE006980,Complaint Registered
TIME038349,CASE006980,Forensic Report Received
TIME038350,CASE006980,Suspect Arrested
TIME038351,CASE006980,Witness Statement Recorded
TIME038352,CASE006981,Forensic Report Received
TIME038353,CASE006981,Evidence Collected
TIME038354,CASE006981,Suspect Identified
TIME038355,CASE006981,Complaint Registered
TIME038356,CASE006981,FIR Registered
TIME038357,CASE006982,Forensic Report Received
TIME038358,CASE006982,Suspect Arrested
TIME038359,CASE006982,FIR Registered
TIME038360,CASE006982,Evidence Collected
TIME038361,CASE006982,Suspect Identified
TIME038362,CASE006983,Complaint Registered
TIME038363,CASE006983,Suspect Arrested
TIME038364,CASE006983,Evidence Collected
TIME038365,CASE006984,Forensic Report Received
TIME038366,CASE006984,FIR Registered
TIME038367,CASE006984,Suspect Identified
TIME038368,CASE006984,Suspect Arrested
TIME038369,CASE006984,Evidence Collected
TIME038370,CASE006984,Complaint Registered
TIME038371,CASE006984,Witness Statement Recorded
TIME038372,CASE006985,Suspect Identified
TIME038373,CASE006985,Evidence Collected
TIME038374,CASE006985,Complaint Registered
TIME038375,CASE006985,Charge Sheet Filed
TIME038376,CASE006985,Forensic Report Received
TIME038377,CASE006986,Charge Sheet Filed
TIME038378,CASE006986,Evidence Collected
TIME038379,CASE006986,Suspect Arrested
TIME038380,CASE006986,Forensic Report Received
TIME038381,CASE006987,Complaint Registered
TIME038382,CASE006987,Suspect Arrested
TIME038383,CASE006987,Suspect Identified
TIME038384,CASE006987,Charge Sheet Filed
TIME038385,CASE006988,Suspect Arrested
TIME038386,CASE006988,Evidence Collected
TIME038387,CASE006988,Charge Sheet Filed
TIME038388,CASE006988,Suspect Identified
TIME038389,CASE006988,Witness Statement Recorded
TIME038390,CASE006988,Forensic Report Received
TIME038391,CASE006989,Forensic Report Received
TIME038392,CASE006989,Charge Sheet Filed
TIME038393,CASE006989,Evidence Collected
TIME038394,CASE006989,Complaint Registered
TIME038395,CASE006989,FIR Registered
TIME038396,CASE006989,Witness Statement Recorded
TIME038397,CASE006990,Forensic Report Received
TIME038398,CASE006990,Charge Sheet Filed
TIME038399,CASE006990,Evidence Collected
TIME038400,CASE006990,Suspect Identified
TIME038401,CASE006991,FIR Registered
TIME038402,CASE006991,Witness Statement Recorded
TIME038403,CASE006991,Complaint Registered
TIME038404,CASE006991,Forensic Report Received
TIME038405,CASE006992,Suspect Identified
TIME038406,CASE006992,Witness Statement Recorded
TIME038407,CASE006992,Evidence Collected
TIME038408,CASE006992,Charge Sheet Filed
TIME038409,CASE006992,Complaint Registered
TIME038410,CASE006992,Forensic Report Received
TIME038411,CASE006992,Suspect Arrested
TIME038412,CASE006992,FIR Registered
TIME038413,CASE006993,Witness Statement Recorded
TIME038414,CASE006993,Forensic Report Received
TIME038415,CASE006993,Charge Sheet Filed
TIME038416,CASE006993,Evidence Collected
TIME038417,CASE006993,Complaint Registered
TIME038418,CASE006994,Witness Statement Recorded
TIME038419,CASE006994,Suspect Identified
TIME038420,CASE006994,FIR Registered
TIME038421,CASE006994,Charge Sheet Filed
TIME038422,CASE006995,Complaint Registered
TIME038423,CASE006995,Charge Sheet Filed
TIME038424,CASE006995,FIR Registered
TIME038425,CASE006996,Witness Statement Recorded
TIME038426,CASE006996,Charge Sheet Filed
TIME038427,CASE006996,Suspect Identified
TIME038428,CASE006996,Evidence Collected
TIME038429,CASE006996,FIR Registered
TIME038430,CASE006996,Complaint Registered
TIME038431,CASE006996,Forensic Report Received
TIME038432,CASE006997,Forensic Report Received
TIME038433,CASE006997,Charge Sheet Filed
TIME038434,CASE006997,Suspect Arrested
TIME038435,CASE006997,FIR Registered
TIME038436,CASE006998,Evidence Collected
TIME038437,CASE006998,Suspect Identified
TIME038438,CASE006998,Witness Statement Recorded
TIME038439,CASE006998,Complaint Registered
TIME038440,CASE006998,Suspect Arrested
TIME038441,CASE006998,Forensic Report Received
TIME038442,CASE006998,Charge Sheet Filed
TIME038443,CASE006999,Suspect Arrested
TIME038444,CASE006999,Evidence Collected
TIME038445,CASE006999,Witness Statement Recorded
TIME038446,CASE006999,Complaint Registered
TIME038447,CASE006999,Forensic Report Received
TIME038448,CASE006999,Charge Sheet Filed
TIME038449,CASE006999,Suspect Identified
TIME038450,CASE006999,FIR Registered
TIME038451,CASE007000,Suspect Arrested
TIME038452,CASE007000,Witness Statement Recorded
TIME038453,CASE007000,Suspect Identified
TIME038454,CASE007000,Evidence Collected
TIME038455,CASE007000,Forensic Report Received
TIME038456,CASE007000,FIR Registered
TIME038457,CASE007000,Complaint Registered
TIME038458,CASE007000,Charge Sheet Filed
TIME038459,CASE007001,Complaint Registered
TIME038460,CASE007001,Witness Statement Recorded
TIME038461,CASE007001,FIR Registered
TIME038462,CASE007001,Charge Sheet Filed
TIME038463,CASE007002,Charge Sheet Filed
TIME038464,CASE007002,Forensic Report Received
TIME038465,CASE007002,Evidence Collected
TIME038466,CASE007002,Suspect Arrested
TIME038467,CASE007002,Complaint Registered
